"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
3,E,3.030613e+000,3.431649e+001,2.920000e+002,4.910000e+002,104,3.509843e-001,2.961709e+002,9.324365e+001,2.752659e+001,8.392829e-001,1.115365e+002,4.721154e+000,2.817900e+000,5.436621e-001
3,F,3.118035e+000,3.431649e+001,2.830000e+002,5.230000e+002,107,3.658614e-001,2.862125e+002,9.431001e+001,2.954855e+001,9.278959e-001,1.170316e+002,4.887850e+000,2.860906e+000,5.484585e-001
3,G,3.729986e+000,3.431649e+001,4.240000e+002,5.510000e+002,128,2.989898e-001,3.325353e+002,1.036198e+002,2.497769e+001,6.441943e-001,1.196211e+002,4.304688e+000,2.815489e+000,5.551874e-001
4,B,2.331241e+000,3.431649e+001,4.000000e+002,3.180000e+002,80,2.925411e-001,3.103886e+002,8.194959e+001,1.605796e+001,6.337361e-001,8.894104e+001,3.975000e+000,3.003806e+000,5.155710e-001
4,C,1.486166e+000,3.431649e+001,3.150000e+002,1.790000e+002,51,3.046742e-001,3.209577e+002,8.210930e+001,1.728813e+001,5.754981e-001,9.585747e+001,3.509804e+000,2.576690e+000,5.255657e-001
4,D,1.864993e+000,3.431649e+001,2.450000e+002,3.460000e+002,64,4.310441e-001,3.205852e+002,8.589003e+001,2.679186e+001,8.776314e-001,1.094154e+002,5.406250e+000,3.078669e+000,5.063982e-001
4,E,4.050531e+000,3.431649e+001,3.180000e+002,5.200000e+002,139,2.948597e-001,2.897486e+002,1.016712e+002,2.849513e+001,6.726457e-001,1.181181e+002,3.741007e+000,2.058533e+000,6.503742e-001
4,F,3.438580e+000,3.431649e+001,5.250000e+002,4.580000e+002,118,2.824356e-001,3.078735e+002,1.011483e+002,2.487759e+001,6.651734e-001,1.218281e+002,3.881356e+000,2.536772e+000,5.821434e-001
4,G,1.777571e+000,3.431649e+001,2.770000e+002,2.200000e+002,61,3.436962e-001,3.355726e+002,7.268382e+001,1.738119e+001,5.769118e-001,8.174839e+001,3.606557e+000,3.321810e+000,4.846288e-001
5,B,1.981555e+000,3.431649e+001,3.920000e+002,1.550000e+002,68,2.332296e-001,2.787874e+002,7.952311e+001,1.682511e+001,4.235424e-001,7.790847e+001,2.279412e+000,3.010747e+000,5.143431e-001
5,C,2.739208e+000,3.431649e+001,3.080000e+002,3.920000e+002,94,3.044211e-001,3.250283e+002,8.667454e+001,1.967081e+001,6.678731e-001,1.011393e+002,4.170213e+000,2.437075e+000,5.633148e-001
5,D,3.788267e+000,3.431649e+001,3.490000e+002,5.820000e+002,130,3.042747e-001,2.927191e+002,1.122217e+002,3.356143e+001,8.190446e-001,1.330155e+002,4.476923e+000,2.439342e+000,6.196250e-001
5,E,4.050531e+000,3.431649e+001,2.270000e+002,7.530000e+002,139,3.925018e-001,3.074106e+002,1.039220e+002,3.724195e+001,9.479090e-001,1.320473e+002,5.417266e+000,2.622904e+000,5.738366e-001
5,F,3.234597e+000,3.431649e+001,2.750000e+002,4.250000e+002,111,3.155098e-001,2.901775e+002,9.940033e+001,3.121443e+001,6.881696e-001,1.163437e+002,3.828829e+000,2.213784e+000,5.860529e-001
5,G,3.992250e+000,3.431649e+001,4.430000e+002,4.750000e+002,137,3.167946e-001,2.658771e+002,9.912848e+001,3.347107e+001,6.947519e-001,1.143700e+002,3.467153e+000,2.656524e+000,5.363908e-001
6,B,2.098117e+000,3.431649e+001,3.340000e+002,2.600000e+002,72,2.783071e-001,2.972298e+002,8.086612e+001,1.602257e+001,6.176384e-001,9.485052e+001,3.611111e+000,2.894817e+000,5.270215e-001
6,C,1.981555e+000,3.431649e+001,3.290000e+002,2.670000e+002,68,3.001996e-001,2.899002e+002,8.267241e+001,1.720894e+001,6.985268e-001,9.367488e+001,3.926471e+000,3.092068e+000,5.083509e-001
6,D,7.634814e+000,3.431649e+001,6.340000e+002,1.435000e+003,262,2.929030e-001,3.293251e+002,1.156068e+002,3.238521e+001,8.753865e-001,1.394349e+002,5.477099e+000,2.229379e+000,6.356727e-001
6,E,5.245292e+000,3.431649e+001,3.680000e+002,9.780000e+002,180,2.997045e-001,3.217617e+002,1.141547e+002,2.594618e+001,9.027601e-001,1.352744e+002,5.433333e+000,2.050472e+000,6.599410e-001
6,F,3.613424e+000,3.431649e+001,2.230000e+002,5.980000e+002,124,4.413785e-001,3.190459e+002,7.452194e+001,2.503621e+001,8.152744e-001,9.220588e+001,4.822581e+000,3.070227e+000,4.529938e-001
6,G,4.866466e+000,3.431649e+001,2.800000e+002,7.530000e+002,167,3.810239e-001,2.771082e+002,1.020377e+002,3.845318e+001,8.841665e-001,1.291947e+002,4.508982e+000,2.608969e+000,5.878053e-001
7,B,1.078199e+000,3.431649e+001,2.760000e+002,1.420000e+002,37,3.483955e-001,3.073265e+002,6.421535e+001,1.245051e+001,6.466975e-001,7.461082e+001,3.837838e+000,3.331252e+000,4.808431e-001
7,C,2.185538e+000,3.431649e+001,3.100000e+002,3.030000e+002,75,2.889573e-001,3.247935e+002,8.759442e+001,1.945538e+001,6.177305e-001,1.037417e+002,4.040000e+000,2.983275e+000,5.514815e-001
7,D,6.381772e+000,3.431649e+001,6.090000e+002,1.106000e+003,219,3.155047e-001,2.694121e+002,1.353059e+002,4.180528e+001,9.984265e-001,1.643488e+002,5.050228e+000,1.865127e+000,6.920921e-001
7,E,5.449276e+000,3.431649e+001,2.740000e+002,9.850000e+002,187,3.745210e-001,2.930141e+002,1.190152e+002,4.158107e+001,9.811530e-001,1.469176e+002,5.267380e+000,2.318290e+000,6.219156e-001
7,F,5.012168e+000,3.431649e+001,3.220000e+002,7.950000e+002,172,3.842856e-001,2.897204e+002,9.139489e+001,3.043972e+001,8.483727e-001,1.175100e+002,4.622093e+000,2.540187e+000,5.755039e-001
7,G,3.438580e+000,3.431649e+001,2.580000e+002,5.240000e+002,118,3.727514e-001,2.811467e+002,1.013362e+002,3.212758e+001,8.624355e-001,1.173703e+002,4.440678e+000,2.961877e+000,5.326987e-001
8,B,1.690150e+000,3.431649e+001,2.890000e+002,2.260000e+002,58,2.994173e-001,3.065952e+002,8.008197e+001,1.789640e+001,6.426762e-001,8.940761e+001,3.896552e+000,2.579873e+000,5.658978e-001
8,C,2.010695e+000,3.431649e+001,2.950000e+002,2.390000e+002,69,2.800860e-001,3.076401e+002,8.195104e+001,1.686382e+001,5.926208e-001,9.355238e+001,3.463768e+000,2.512964e+000,5.546394e-001
8,D,1.952414e+000,3.431649e+001,2.340000e+002,3.050000e+002,67,3.557381e-001,2.935568e+002,9.080723e+001,2.326529e+001,8.087995e-001,1.086357e+002,4.552239e+000,2.873184e+000,5.711460e-001
8,E,5.828102e+000,3.431649e+001,4.200000e+002,8.750000e+002,200,3.037491e-001,2.879535e+002,1.123559e+002,3.352656e+001,8.144929e-001,1.359036e+002,4.375000e+000,1.955050e+000,6.552229e-001
8,F,2.651787e+000,3.431649e+001,2.270000e+002,3.990000e+002,91,3.365424e-001,3.028028e+002,9.638261e+001,2.581673e+001,7.870037e-001,1.101171e+002,4.384615e+000,2.616354e+000,5.509425e-001
8,G,5.070449e+000,3.431649e+001,3.330000e+002,7.670000e+002,174,3.677647e-001,2.806307e+002,9.165553e+001,2.809140e+001,8.470934e-001,1.121914e+002,4.408046e+000,3.178599e+000,5.228612e-001
9,B,1.748431e+000,3.431649e+001,2.380000e+002,2.970000e+002,60,3.574986e-001,3.372749e+002,7.595544e+001,1.677033e+001,7.457534e-001,9.478803e+001,4.950000e+000,3.067386e+000,4.998727e-001
9,C,1.894133e+000,3.431649e+001,2.230000e+002,2.410000e+002,65,3.122806e-001,3.237035e+002,7.536927e+001,1.633681e+001,5.892461e-001,8.828665e+001,3.707692e+000,2.485752e+000,5.460348e-001
9,D,7.401690e+000,3.431649e+001,3.920000e+002,1.219000e+003,254,3.203074e-001,2.792708e+002,1.225467e+002,3.663505e+001,9.247148e-001,1.493601e+002,4.799213e+000,2.230430e+000,6.552752e-001
9,E,6.644037e+000,3.431649e+001,4.350000e+002,1.056000e+003,228,3.123115e-001,2.757019e+002,1.161313e+002,3.647276e+001,8.937167e-001,1.385876e+002,4.631579e+000,2.025240e+000,6.490226e-001
9,F,4.866466e+000,3.431649e+001,3.170000e+002,7.320000e+002,167,3.498680e-001,2.699627e+002,1.201741e+002,4.288442e+001,8.601867e-001,1.502754e+002,4.383234e+000,2.249557e+000,6.088741e-001
9,G,2.855770e+000,3.431649e+001,2.300000e+002,4.380000e+002,98,3.456002e-001,2.817708e+002,9.460981e+001,2.548862e+001,8.411330e-001,1.129143e+002,4.469388e+000,2.457192e+000,5.792519e-001
10,B,2.360381e+000,3.431649e+001,3.330000e+002,2.730000e+002,81,2.573921e-001,2.966085e+002,9.066591e+001,1.633443e+001,5.887046e-001,1.069155e+002,3.370370e+000,2.216462e+000,5.905823e-001
10,C,2.797489e+000,3.431649e+001,2.580000e+002,4.030000e+002,96,2.908443e-001,2.877172e+002,9.416660e+001,1.881794e+001,7.317458e-001,1.084253e+002,4.197917e+000,2.275346e+000,5.953336e-001
10,D,1.952414e+000,3.431649e+001,2.010000e+002,3.960000e+002,67,3.918285e-001,3.373307e+002,9.410153e+001,2.544076e+001,9.301138e-001,1.203559e+002,5.910448e+000,2.834487e+000,5.395542e-001
10,E,2.826630e+000,3.431649e+001,2.250000e+002,5.180000e+002,97,3.821516e-001,3.055004e+002,9.337261e+001,2.764627e+001,9.333823e-001,1.128832e+002,5.340206e+000,3.075534e+000,5.370080e-001
10,F,4.837325e+000,3.431649e+001,4.160000e+002,7.410000e+002,166,2.846684e-001,2.683329e+002,1.165974e+002,3.029358e+001,8.852547e-001,1.385436e+002,4.463855e+000,2.100293e+000,6.202088e-001
10,G,5.536697e+000,3.431649e+001,4.270000e+002,8.140000e+002,190,3.508222e-001,2.851305e+002,1.007551e+002,3.219749e+001,8.276388e-001,1.223619e+002,4.284211e+000,2.603598e+000,5.494462e-001
11,B,2.855770e+000,3.431649e+001,3.930000e+002,3.140000e+002,98,2.507354e-001,2.834867e+002,8.841267e+001,1.675164e+001,5.840849e-001,9.673975e+001,3.204082e+000,2.738408e+000,5.671022e-001
11,C,2.010695e+000,3.431649e+001,3.230000e+002,2.310000e+002,69,2.747276e-001,2.979902e+002,7.760946e+001,1.490203e+001,5.463805e-001,8.552443e+001,3.347826e+000,3.062031e+000,5.238964e-001
11,D,1.107339e+000,3.431649e+001,2.040000e+002,2.230000e+002,38,4.624024e-001,3.387362e+002,6.562980e+001,1.527224e+001,9.271866e-001,8.709377e+001,5.868421e+000,3.766369e+000,4.386982e-001
11,E,1.777571e+000,3.431649e+001,1.970000e+002,2.830000e+002,61,4.159310e-001,3.223713e+002,6.461770e+001,1.937918e+001,7.258474e-001,7.786731e+001,4.639344e+000,2.962380e+000,4.776147e-001
11,F,4.371077e+000,3.431649e+001,2.880000e+002,6.850000e+002,150,3.539185e-001,2.798119e+002,1.043054e+002,3.017487e+001,8.741555e-001,1.294606e+002,4.566667e+000,2.746283e+000,5.645122e-001
11,G,4.312796e+000,3.431649e+001,3.590000e+002,5.470000e+002,148,2.640369e-001,2.769100e+002,1.071028e+002,2.387800e+001,7.002956e-001,1.276903e+002,3.695946e+000,1.998449e+000,6.362462e-001





6
Timespan (h):, 140.2844
2,B,1.748431e+000,3.431649e+001,3.210000e+002,1.690000e+002,60,2.537997e-001,2.915186e+002,7.905712e+001,1.673094e+001,5.046579e-001,8.579764e+001,2.816667e+000,2.985720e+000,5.154207e-001
2,C,1.078199e+000,3.431649e+001,2.270000e+002,1.430000e+002,37,3.269067e-001,3.728172e+002,6.727061e+001,1.390306e+001,5.043337e-001,6.955875e+001,3.864865e+000,3.194089e+000,4.853191e-001
2,D,4.837325e+000,3.431649e+001,4.510000e+002,6.430000e+002,166,2.189698e-001,3.091582e+002,1.117111e+002,2.373451e+001,6.442532e-001,1.276822e+002,3.873494e+000,2.013819e+000,6.611028e-001
2,E,2.506084e+000,3.431649e+001,3.800000e+002,3.650000e+002,86,2.880893e-001,3.505270e+002,1.053637e+002,2.511678e+001,6.242520e-001,1.252663e+002,4.244186e+000,2.295012e+000,6.026009e-001
2,F,4.953887e+000,3.431649e+001,4.910000e+002,6.140000e+002,170,2.732664e-001,2.662063e+002,1.134099e+002,3.505056e+001,7.187985e-001,1.341851e+002,3.611765e+000,2.143540e+000,6.356784e-001
2,G,2.826630e+000,3.431649e+001,4.030000e+002,2.620000e+002,97,2.567266e-001,2.893812e+002,9.017410e+001,2.197096e+001,4.802658e-001,9.706333e+001,2.701031e+000,2.992702e+000,5.346162e-001
3,B,1.515307e+000,3.431649e+001,3.220000e+002,1.680000e+002,52,2.868002e-001,3.231411e+002,7.100453e+001,1.277061e+001,4.984586e-001,7.116564e+001,3.230769e+000,3.221904e+000,4.884923e-001
3,C,2.068976e+000,3.431649e+001,2.950000e+002,2.320000e+002,71,2.482981e-001,2.968852e+002,8.688694e+001,1.720678e+001,5.477269e-001,8.779478e+001,3.267606e+000,2.679248e+000,5.651068e-001
3,D,4.779044e+000,3.431649e+001,3.040000e+002,8.370000e+002,164,3.223437e-001,2.949401e+002,1.078550e+002,3.022933e+001,9.114246e-001,1.326987e+002,5.103659e+000,2.068735e+000,6.557731e-001
3,E,2.535225e+000,3.431649e+001,2.470000e+002,3.860000e+002,87,3.184362e-001,3.201883e+002,9.710163e+001,2.581847e+001,7.191626e-001,1.177990e+002,4.436782e+000,2.222354e+000,5.949840e-001
3,F,4.312796e+000,3.431649e+001,3.380000e+002,6.570000e+002,148,3.445915e-001,2.750363e+002,9.747043e+001,3.408195e+001,8.335098e-001,1.210787e+002,4.439189e+000,2.388576e+000,5.908734e-001
3,G,5.070449e+000,3.431649e+001,4.230000e+002,6.990000e+002,174,2.970031e-001,3.036659e+002,1.074661e+002,2.894143e+001,6.971283e-001,1.273582e+002,4.017241e+000,2.483436e+000,5.920975e-001
4,B,2.068976e+000,3.431649e+001,4.070000e+002,2.350000e+002,71,2.577013e-001,2.980695e+002,8.268797e+001,1.814061e+001,5.732133e-001,8.692073e+001,3.309859e+000,3.035018e+000,5.523778e-001
4,C,1.690150e+000,3.431649e+001,3.290000e+002,2.090000e+002,58,2.768206e-001,3.087742e+002,8.777641e+001,1.784573e+001,6.246088e-001,9.881538e+001,3.603448e+000,2.571176e+000,5.479979e-001
4,D,2.068976e+000,3.431649e+001,2.430000e+002,3.640000e+002,71,4.083650e-001,3.397230e+002,7.856762e+001,2.136245e+001,7.614935e-001,9.186426e+001,5.126761e+000,3.171149e+000,5.062534e-001
4,E,4.953887e+000,3.431649e+001,3.490000e+002,7.070000e+002,170,2.719562e-001,2.935466e+002,1.122567e+002,2.932204e+001,7.398722e-001,1.354496e+002,4.158824e+000,1.709930e+000,7.076026e-001
4,F,3.992250e+000,3.431649e+001,5.630000e+002,5.080000e+002,137,2.641816e-001,3.138843e+002,9.790803e+001,2.152823e+001,6.012480e-001,1.131846e+002,3.708029e+000,2.594515e+000,5.638536e-001
4,G,2.010695e+000,3.431649e+001,2.480000e+002,2.480000e+002,69,3.124938e-001,3.509324e+002,7.074390e+001,1.589635e+001,5.132571e-001,7.427529e+001,3.594203e+000,3.196853e+000,4.767982e-001
5,B,1.923274e+000,3.431649e+001,3.970000e+002,2.090000e+002,66,2.700138e-001,2.881930e+002,8.307729e+001,1.884121e+001,5.717015e-001,9.616135e+001,3.166667e+000,2.775721e+000,5.381668e-001
5,C,2.826630e+000,3.431649e+001,3.890000e+002,3.290000e+002,97,2.657571e-001,3.118479e+002,8.589613e+001,1.828200e+001,5.375620e-001,9.909876e+001,3.391753e+000,2.796244e+000,5.705862e-001
5,D,4.225374e+000,3.431649e+001,3.770000e+002,6.020000e+002,145,3.071823e-001,3.033448e+002,1.106760e+002,3.452443e+001,7.277300e-001,1.319742e+002,4.151724e+000,2.430954e+000,6.124196e-001
5,E,4.895606e+000,3.431649e+001,2.790000e+002,8.150000e+002,168,3.396765e-001,3.033484e+002,1.121083e+002,3.749453e+001,8.406219e-001,1.400266e+002,4.851190e+000,2.238875e+000,6.373710e-001
5,F,4.021391e+000,3.431649e+001,2.910000e+002,5.550000e+002,138,3.120617e-001,2.754282e+002,1.052196e+002,3.263296e+001,7.637856e-001,1.284187e+002,4.021739e+000,2.256696e+000,6.226558e-001
5,G,5.478416e+000,3.431649e+001,3.980000e+002,7.290000e+002,188,3.467139e-001,2.649522e+002,9.957435e+001,3.921187e+001,7.690157e-001,1.200930e+002,3.877660e+000,2.548175e+000,5.943414e-001
6,B,2.680927e+000,3.431649e+001,3.650000e+002,3.310000e+002,92,2.654817e-001,2.919050e+002,8.716120e+001,1.730006e+001,6.415248e-001,9.808451e+001,3.597826e+000,2.898991e+000,5.660339e-001
6,C,2.447803e+000,3.431649e+001,3.800000e+002,3.000000e+002,84,2.967560e-001,2.805381e+002,8.278628e+001,1.858932e+001,6.420373e-001,9.381639e+001,3.571429e+000,2.801137e+000,5.125827e-001
6,D,1.031574e+001,3.431649e+001,7.670000e+002,1.867000e+003,354,2.794724e-001,3.194039e+002,1.208234e+002,3.511335e+001,8.694386e-001,1.463720e+002,5.274011e+000,1.883409e+000,6.623873e-001
6,E,6.061227e+000,3.431649e+001,4.560000e+002,1.042000e+003,208,2.890695e-001,3.118855e+002,1.189030e+002,2.956118e+001,8.554648e-001,1.430961e+002,5.009615e+000,1.940278e+000,6.917940e-001
6,F,3.438580e+000,3.431649e+001,2.140000e+002,6.420000e+002,118,4.360458e-001,3.152865e+002,8.280474e+001,3.297918e+001,9.154919e-001,1.070491e+002,5.440678e+000,3.305655e+000,4.735760e-001
6,G,5.915524e+000,3.431649e+001,3.420000e+002,8.500000e+002,203,3.774915e-001,2.610517e+002,1.028500e+002,4.233481e+001,8.592115e-001,1.307109e+002,4.187192e+000,2.267548e+000,6.044467e-001
7,B,1.253042e+000,3.431649e+001,2.930000e+002,1.760000e+002,43,3.293926e-001,3.407989e+002,7.143660e+001,1.286489e+001,6.046190e-001,8.072094e+001,4.093023e+000,3.550866e+000,4.673633e-001
7,C,3.380299e+000,3.431649e+001,3.970000e+002,4.140000e+002,116,2.656592e-001,2.820188e+002,9.680467e+001,2.535282e+001,6.409055e-001,1.161631e+002,3.568966e+000,2.275209e+000,6.242949e-001
7,D,8.771294e+000,3.431649e+001,6.910000e+002,1.471000e+003,301,3.070720e-001,2.678478e+002,1.340328e+002,4.115400e+001,9.664997e-001,1.636746e+002,4.887043e+000,1.845242e+000,7.121764e-001
7,E,6.614896e+000,3.431649e+001,4.000000e+002,1.033000e+003,227,3.323887e-001,2.970787e+002,1.265049e+002,4.550867e+001,8.100836e-001,1.570445e+002,4.550661e+000,1.989402e+000,6.820698e-001
7,F,5.478416e+000,3.431649e+001,3.780000e+002,7.780000e+002,188,3.406618e-001,2.677439e+002,9.617682e+001,3.186086e+001,8.252121e-001,1.191734e+002,4.138298e+000,2.421371e+000,6.111969e-001
7,G,4.167093e+000,3.431649e+001,2.820000e+002,6.650000e+002,143,3.631046e-001,2.800734e+002,1.059152e+002,3.447919e+001,8.793504e-001,1.277304e+002,4.650350e+000,2.820203e+000,5.663302e-001
8,B,1.894133e+000,3.431649e+001,3.760000e+002,2.120000e+002,65,2.631184e-001,2.870027e+002,8.711300e+001,2.040856e+001,5.636217e-001,1.012191e+002,3.261538e+000,2.541612e+000,5.771368e-001
8,C,2.360381e+000,3.431649e+001,3.380000e+002,2.870000e+002,81,2.793328e-001,2.968148e+002,7.957718e+001,1.823112e+001,6.135355e-001,8.528735e+001,3.543210e+000,2.795549e+000,5.415546e-001
8,D,1.981555e+000,3.431649e+001,2.380000e+002,3.220000e+002,68,3.487531e-001,3.054597e+002,9.153036e+001,2.504620e+001,8.053114e-001,1.121763e+002,4.735294e+000,2.688116e+000,5.715301e-001
8,E,6.993723e+000,3.431649e+001,4.780000e+002,1.119000e+003,240,3.121268e-001,2.821380e+002,1.175216e+002,4.038794e+001,8.873183e-001,1.448400e+002,4.662500e+000,1.861630e+000,6.751429e-001
8,F,3.380299e+000,3.431649e+001,3.330000e+002,4.630000e+002,116,2.794700e-001,2.769856e+002,1.039824e+002,2.554217e+001,7.738299e-001,1.190747e+002,3.991379e+000,2.292240e+000,6.148424e-001
8,G,5.740681e+000,3.431649e+001,4.410000e+002,7.280000e+002,197,3.137165e-001,2.646020e+002,9.960370e+001,2.941868e+001,7.512252e-001,1.189353e+002,3.695431e+000,2.508206e+000,5.920204e-001
9,B,1.690150e+000,3.431649e+001,2.560000e+002,2.430000e+002,58,3.302446e-001,3.268092e+002,7.523299e+001,1.782157e+001,6.433713e-001,8.566499e+001,4.189655e+000,2.954012e+000,5.220568e-001
9,C,2.272960e+000,3.431649e+001,2.770000e+002,2.810000e+002,78,2.795153e-001,2.913118e+002,8.296503e+001,1.710026e+001,6.301460e-001,9.728363e+001,3.602564e+000,2.224835e+000,5.815725e-001
9,D,9.820353e+000,3.431649e+001,5.290000e+002,1.554000e+003,337,2.968796e-001,2.588644e+002,1.308329e+002,4.082598e+001,9.485701e-001,1.584305e+002,4.611276e+000,1.761938e+000,7.034170e-001
9,E,8.101062e+000,3.431649e+001,4.760000e+002,1.375000e+003,278,3.132100e-001,2.842426e+002,1.174610e+002,3.630578e+001,9.193365e-001,1.413949e+002,4.946043e+000,2.071934e+000,6.572255e-001
9,F,7.255988e+000,3.431649e+001,4.470000e+002,9.530000e+002,249,2.972470e-001,2.651051e+002,1.225721e+002,4.113721e+001,7.664499e-001,1.500630e+002,3.827309e+000,1.933232e+000,6.590524e-001
9,G,2.972332e+000,3.431649e+001,2.300000e+002,4.830000e+002,102,3.565810e-001,2.885127e+002,9.955972e+001,2.765333e+001,8.632420e-001,1.226673e+002,4.735294e+000,2.738949e+000,5.681647e-001
10,B,2.564365e+000,3.431649e+001,3.390000e+002,3.000000e+002,88,2.456216e-001,3.008413e+002,9.077923e+001,1.754303e+001,5.860524e-001,1.000651e+002,3.409091e+000,2.424155e+000,5.799035e-001
10,C,3.118035e+000,3.431649e+001,3.030000e+002,4.750000e+002,107,2.784731e-001,2.960958e+002,9.546333e+001,1.933859e+001,7.458027e-001,1.117093e+002,4.439252e+000,2.423372e+000,5.694436e-001
10,D,2.739208e+000,3.431649e+001,2.400000e+002,4.860000e+002,94,3.503101e-001,3.479732e+002,8.874824e+001,2.192591e+001,7.561537e-001,1.044214e+002,5.170213e+000,2.861086e+000,5.429686e-001
10,E,3.118035e+000,3.431649e+001,2.710000e+002,5.030000e+002,107,3.513257e-001,3.084342e+002,9.742115e+001,3.054166e+001,8.025713e-001,1.155542e+002,4.700935e+000,2.677439e+000,5.707576e-001
10,F,5.944664e+000,3.431649e+001,5.210000e+002,8.130000e+002,204,2.784707e-001,2.486669e+002,1.118512e+002,3.150395e+001,8.366631e-001,1.335041e+002,3.985294e+000,2.434790e+000,6.156965e-001
10,G,6.294351e+000,3.431649e+001,5.270000e+002,8.510000e+002,216,3.013036e-001,2.672232e+002,1.066444e+002,3.180213e+001,7.721067e-001,1.253063e+002,3.939815e+000,2.352521e+000,5.736264e-001
11,B,3.613424e+000,3.431649e+001,4.420000e+002,4.110000e+002,124,2.423468e-001,2.890470e+002,9.060440e+001,1.735872e+001,5.886926e-001,9.946060e+001,3.314516e+000,2.398573e+000,5.847845e-001
11,C,3.030613e+000,3.431649e+001,3.720000e+002,3.340000e+002,104,2.689401e-001,2.899091e+002,7.685919e+001,1.605222e+001,5.210123e-001,8.153421e+001,3.211538e+000,2.410994e+000,5.653322e-001
11,D,1.107339e+000,3.431649e+001,2.310000e+002,1.900000e+002,38,3.882794e-001,3.225882e+002,7.036541e+001,1.749461e+001,7.936273e-001,8.348883e+001,5.000000e+000,3.360890e+000,4.582725e-001
11,E,1.544447e+000,3.431649e+001,2.080000e+002,2.400000e+002,53,3.916589e-001,3.257447e+002,6.600897e+001,1.860682e+001,7.368265e-001,7.980453e+001,4.528302e+000,3.692765e+000,4.813435e-001
11,F,4.720763e+000,3.431649e+001,4.280000e+002,6.350000e+002,162,2.776841e-001,2.875597e+002,1.101128e+002,2.546773e+001,7.414637e-001,1.294613e+002,3.919753e+000,2.145172e+000,6.196268e-001
11,G,5.128730e+000,3.431649e+001,4.210000e+002,6.720000e+002,176,2.657651e-001,2.863998e+002,1.054527e+002,2.365450e+001,6.847987e-001,1.259456e+002,3.818182e+000,1.988631e+000,6.347153e-001





7
Timespan (h):, 195.3431
2,B,1.981555e+000,3.431649e+001,4.270000e+002,2.180000e+002,68,2.199410e-001,2.939782e+002,1.062088e+002,1.984589e+001,5.815439e-001,1.137731e+002,3.205882e+000,2.585402e+000,5.887644e-001
2,C,1.194761e+000,3.431649e+001,2.900000e+002,1.800000e+002,41,3.426363e-001,3.323561e+002,7.314147e+001,1.524666e+001,6.457181e-001,7.678290e+001,4.390244e+000,3.217887e+000,4.763705e-001
2,D,9.791212e+000,3.431649e+001,6.520000e+002,1.427000e+003,336,2.385544e-001,3.006627e+002,1.337053e+002,3.179731e+001,7.631538e-001,1.594186e+002,4.247024e+000,1.738105e+000,6.956968e-001
2,E,3.147175e+000,3.431649e+001,5.200000e+002,4.480000e+002,108,2.600078e-001,3.324491e+002,1.186148e+002,2.815566e+001,6.329446e-001,1.420264e+002,4.148148e+000,2.163796e+000,6.323183e-001
2,F,1.084027e+001,3.431649e+001,7.580000e+002,1.374000e+003,372,2.578802e-001,2.646523e+002,1.367832e+002,4.265152e+001,7.532388e-001,1.657475e+002,3.693548e+000,1.786080e+000,6.765885e-001
2,G,6.119508e+000,3.431649e+001,5.600000e+002,6.670000e+002,210,2.195472e-001,2.657689e+002,1.170515e+002,2.749542e+001,6.239282e-001,1.316070e+002,3.176190e+000,2.177911e+000,6.146427e-001
3,B,1.369604e+000,3.431649e+001,3.430000e+002,2.070000e+002,47,3.278668e-001,3.424509e+002,7.276046e+001,1.313754e+001,6.709463e-001,8.374937e+001,4.404255e+000,3.893057e+000,4.477841e-001
3,C,3.176316e+000,3.431649e+001,3.990000e+002,3.580000e+002,109,2.256765e-001,2.889093e+002,1.008623e+002,1.845472e+001,5.980129e-001,1.087665e+002,3.284404e+000,2.348855e+000,6.021653e-001
3,D,1.675579e+001,3.431649e+001,8.260000e+002,2.543000e+003,575,2.491731e-001,2.741055e+002,1.342725e+002,3.600339e+001,8.497961e-001,1.618857e+002,4.422609e+000,1.494675e+000,7.337447e-001
3,E,5.886383e+000,3.431649e+001,4.030000e+002,9.130000e+002,202,2.994708e-001,2.860513e+002,1.208104e+002,3.651433e+001,8.395730e-001,1.489796e+002,4.519802e+000,1.955084e+000,6.617013e-001
3,F,9.324964e+000,3.431649e+001,6.240000e+002,1.029000e+003,320,2.729036e-001,2.398285e+002,1.182541e+002,3.938439e+001,7.080942e-001,1.447387e+002,3.215625e+000,1.691495e+000,6.933095e-001
3,G,7.693095e+000,3.431649e+001,6.520000e+002,9.800000e+002,264,2.233401e-001,3.062535e+002,1.216263e+002,2.514588e+001,6.378707e-001,1.419420e+002,3.712121e+000,1.756178e+000,6.559542e-001
4,B,3.001473e+000,3.431649e+001,5.370000e+002,3.520000e+002,103,2.489414e-001,2.903103e+002,9.937649e+001,2.686725e+001,5.943789e-001,1.180299e+002,3.417476e+000,2.304181e+000,6.074218e-001
4,C,3.496861e+000,3.431649e+001,4.880000e+002,4.870000e+002,120,2.393941e-001,3.016630e+002,1.058887e+002,1.999616e+001,7.029811e-001,1.257496e+002,4.058333e+000,2.353335e+000,6.056044e-001
