"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
11,C,8.794741e+001,1.369000e+001,1.939000e+003,2.965000e+003,1204,1.452701e-001,1.312936e+002,1.782778e+002,2.609717e+001,1.133866e+000,1.870314e+002,2.462625e+000,1.513664e+000,6.748429e-001
11,D,9.590942e+001,1.369000e+001,2.316000e+003,2.846000e+003,1313,1.356828e-001,1.046536e+002,1.866677e+002,3.194991e+001,1.186160e+000,1.965332e+002,2.167555e+000,1.500307e+000,7.002885e-001





3
Timespan (h):, 21.3894
2,B,1.979547e+001,1.369000e+001,1.186000e+003,5.620000e+002,271,1.501130e-001,1.179088e+002,1.796411e+002,4.319866e+001,1.096149e+000,2.017136e+002,2.073801e+000,1.460137e+000,7.051244e-001
2,C,1.343316e+002,1.369000e+001,2.495000e+003,4.657000e+003,1839,1.464271e-001,1.292475e+002,1.885185e+002,2.885297e+001,1.147998e+000,1.989330e+002,2.532355e+000,1.527548e+000,6.780280e-001
2,D,7.333820e+001,1.369000e+001,1.640000e+003,2.183000e+003,1004,1.407466e-001,1.061988e+002,1.886108e+002,3.100896e+001,1.186300e+000,1.978310e+002,2.174303e+000,1.524333e+000,6.865601e-001
3,B,2.571220e+001,1.369000e+001,1.361000e+003,7.190000e+002,352,1.510418e-001,1.069137e+002,1.779682e+002,3.683219e+001,1.187278e+000,1.977220e+002,2.042614e+000,1.501927e+000,6.916126e-001
3,C,1.303141e+002,1.369000e+001,2.336000e+003,4.449000e+003,1784,1.468246e-001,1.330939e+002,1.831979e+002,2.840976e+001,1.099720e+000,1.933082e+002,2.493834e+000,1.505659e+000,6.792851e-001
3,D,1.009496e+002,1.369000e+001,2.087000e+003,3.047000e+003,1382,1.439336e-001,1.039741e+002,1.842162e+002,3.013736e+001,1.211242e+000,1.944292e+002,2.204776e+000,1.541860e+000,6.868756e-001
4,B,1.088386e+001,1.369000e+001,1.204000e+003,3.100000e+002,149,1.464205e-001,1.202536e+002,1.762658e+002,4.222866e+001,1.040004e+000,1.926208e+002,2.080537e+000,1.447689e+000,7.039256e-001
4,C,7.647918e+001,1.369000e+001,1.779000e+003,2.556000e+003,1047,1.420916e-001,1.332575e+002,1.812788e+002,2.639394e+001,1.052301e+000,1.857644e+002,2.441261e+000,1.525080e+000,6.677878e-001
4,D,4.506939e+001,1.369000e+001,1.407000e+003,1.373000e+003,617,1.513794e-001,1.137162e+002,1.878501e+002,4.406514e+001,1.210210e+000,2.054074e+002,2.225284e+000,1.481840e+000,7.156966e-001
5,B,1.687363e+001,1.369000e+001,1.016000e+003,5.170000e+002,231,1.395684e-001,1.251526e+002,1.827807e+002,2.709804e+001,1.054866e+000,1.861395e+002,2.238095e+000,1.508556e+000,6.841401e-001
5,C,1.037253e+002,1.369000e+001,2.422000e+003,3.089000e+003,1420,1.369760e-001,1.071175e+002,1.836333e+002,2.382499e+001,1.160677e+000,1.880715e+002,2.175352e+000,1.584473e+000,6.491838e-001
5,D,5.631848e+001,1.369000e+001,1.425000e+003,1.771000e+003,771,1.473195e-001,1.152290e+002,1.864986e+002,3.417392e+001,1.236534e+000,1.996128e+002,2.297017e+000,1.526108e+000,6.969040e-001
6,B,1.614317e+001,1.369000e+001,1.283000e+003,4.330000e+002,221,1.517878e-001,1.089953e+002,1.770503e+002,3.816760e+001,1.137203e+000,1.973928e+002,1.959276e+000,1.465415e+000,7.068241e-001
6,C,9.707816e+001,1.369000e+001,2.218000e+003,3.133000e+003,1329,1.370444e-001,1.214781e+002,1.808810e+002,2.532437e+001,1.129595e+000,1.857872e+002,2.357412e+000,1.529627e+000,6.640072e-001
6,D,6.902849e+001,1.369000e+001,1.709000e+003,2.065000e+003,945,1.441915e-001,1.071863e+002,1.861521e+002,3.628832e+001,1.229153e+000,1.975328e+002,2.185185e+000,1.501320e+000,7.077261e-001
7,B,1.241782e+001,1.369000e+001,1.071000e+003,3.180000e+002,170,1.450401e-001,1.152474e+002,1.768167e+002,3.851114e+001,9.647418e-001,1.896932e+002,1.870588e+000,1.462581e+000,6.955713e-001
7,C,1.379109e+002,1.369000e+001,3.224000e+003,4.095000e+003,1888,1.369590e-001,1.058969e+002,1.800916e+002,2.479812e+001,1.182271e+000,1.849097e+002,2.168962e+000,1.587615e+000,6.527067e-001
7,D,1.103725e+002,1.369000e+001,2.512000e+003,3.096000e+003,1511,1.374256e-001,9.156446e+001,1.849260e+002,2.916445e+001,1.271788e+000,1.936384e+002,2.048974e+000,1.576030e+000,6.852870e-001
8,B,1.059167e+001,1.369000e+001,9.680000e+002,3.230000e+002,145,1.466879e-001,1.280549e+002,1.794518e+002,3.100379e+001,1.068502e+000,1.943818e+002,2.227586e+000,1.702174e+000,6.585448e-001
8,C,1.084733e+002,1.369000e+001,2.537000e+003,3.450000e+003,1485,1.405097e-001,1.133226e+002,1.816006e+002,2.604821e+001,1.207473e+000,1.878727e+002,2.323232e+000,1.537805e+000,6.643600e-001
