"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
6,E,5.001623e+001,1.971360e+001,1.175000e+003,4.120000e+002,986,1.931646e-001,1.820567e+002,5.654718e+001,1.621224e+001,5.048265e-001,2.950237e+001,4.178499e-001,1.615110e+000,7.329373e-001
6,F,4.083475e+001,1.971360e+001,9.360000e+002,3.460000e+002,805,1.997871e-001,1.806183e+002,5.578907e+001,1.670150e+001,5.264107e-001,3.108634e+001,4.298137e-001,1.640785e+000,7.304093e-001
6,G,3.256635e+001,1.971360e+001,6.880000e+002,3.100000e+002,642,1.923332e-001,1.944265e+002,5.658289e+001,1.597385e+001,5.545738e-001,3.248079e+001,4.828660e-001,1.612755e+000,7.269021e-001
7,B,1.115981e+001,1.971360e+001,4.360000e+002,5.000000e+001,220,1.691318e-001,1.549510e+002,5.142858e+001,1.343545e+001,3.020920e-001,1.509545e+001,2.272727e-001,1.533510e+000,7.195697e-001
7,C,1.085545e+001,1.971360e+001,4.170000e+002,4.400000e+001,214,1.614179e-001,1.600373e+002,5.220913e+001,1.293028e+001,2.696377e-001,1.396262e+001,2.056075e-001,1.470668e+000,7.256023e-001
7,D,1.303669e+001,1.971360e+001,3.780000e+002,7.100000e+001,257,1.675910e-001,1.611807e+002,5.349154e+001,1.354647e+001,3.783046e-001,1.902529e+001,2.762646e-001,1.550662e+000,7.212234e-001
7,E,4.261018e+001,1.971360e+001,9.090000e+002,3.980000e+002,840,1.959907e-001,1.915821e+002,5.634824e+001,1.625793e+001,5.333091e-001,3.252361e+001,4.738095e-001,1.598016e+000,7.354204e-001
7,F,4.174783e+001,1.971360e+001,9.110000e+002,3.520000e+002,823,1.930083e-001,1.894579e+002,5.699831e+001,1.668543e+001,4.988239e-001,3.070231e+001,4.277035e-001,1.627975e+000,7.353918e-001
7,G,2.206598e+001,1.971360e+001,4.730000e+002,1.930000e+002,435,1.898587e-001,1.885990e+002,5.587915e+001,1.538262e+001,5.103700e-001,3.020038e+001,4.436782e-001,1.612861e+000,7.386668e-001
8,B,7.507508e+000,1.971360e+001,2.980000e+002,3.600000e+001,148,1.668995e-001,1.725765e+002,5.116976e+001,1.278289e+001,2.517471e-001,1.456081e+001,2.432432e-001,1.429379e+000,7.421009e-001
8,C,8.775668e+000,1.971360e+001,2.570000e+002,4.300000e+001,173,1.743787e-001,1.561263e+002,5.434056e+001,1.670118e+001,3.211877e-001,1.760356e+001,2.485549e-001,1.479613e+000,7.479978e-001
8,D,1.293523e+001,1.971360e+001,3.820000e+002,5.900000e+001,255,1.618560e-001,1.552442e+002,5.248308e+001,1.322045e+001,3.015344e-001,1.498824e+001,2.313725e-001,1.518892e+000,7.388513e-001
8,E,5.245110e+001,1.971360e+001,1.530000e+003,4.740000e+002,1034,1.966970e-001,1.830822e+002,5.790085e+001,1.688137e+001,5.386251e-001,3.283583e+001,4.584139e-001,1.634369e+000,7.296785e-001
8,F,4.337107e+001,1.971360e+001,9.240000e+002,4.050000e+002,855,2.003016e-001,1.836718e+002,5.737095e+001,1.688911e+001,5.538198e-001,3.359142e+001,4.736842e-001,1.626527e+000,7.337621e-001
8,G,2.779807e+001,1.971360e+001,6.490000e+002,2.610000e+002,548,1.938476e-001,1.927837e+002,5.664235e+001,1.613665e+001,5.291801e-001,3.291423e+001,4.762774e-001,1.585142e+000,7.310428e-001
