"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"1043","20160305","F","F05","WM88",4054,209.0325,"plx",0.5,1,11.9851303734669,1.46549412062368
"1103","20160305","F","F05","WM88",5230,215.8778,"plx",0.5,1,12.3525952311343,1.83295897829109
"1163","20160305","F","F05","WM88",5947,234.4217,"plx",0.5,2,12.5379463603762,2.01831010753299
"1223","20160305","F","F05","WM88",7284,239.6119,"plx",0.5,2,12.8305152069768,2.31087895413362
"1283","20160305","F","F05","WM88",5166,240.1172,"plx",0.5,2,12.334831928118,1.81519567527479
"1343","20160305","F","F05","WM88",9322,251.3706,"plx",0.5,2,13.1864237975389,2.66678754469573
"1403","20160305","F","F05","WM88",10482,261.8069,"plx",0.5,2,13.3556263936379,2.8359901407947
"1463","20160305","F","F05","WM88",7710,277.2936,"plx",0.5,2,12.9125151448024,2.39287889195918
"1523","20160305","F","F05","WM88",11067,288.4336,"plx",0.5,2,13.433976574416,2.91434032157276
"1583","20160305","F","F05","WM88",13809,300.5003,"plx",0.5,2,13.753321227945,3.23368497510183
"1643","20160305","F","F05","WM88",14606,310.3978,"plx",0.5,2,13.8342735152347,3.31463726239149
"1703","20160305","F","F05","WM88",8623,311.1717,"plx",0.5,2,13.0739741646668,2.55433791182354
"1763","20160305","F","F05","WM88",18841,330.81,"plx",0.5,2,14.2015879186378,3.68195166579463
"1823","20160305","F","F05","WM88",16047,337.8069,"plx",0.5,2,13.9700159890673,3.45037973622409
"1883","20160305","F","F05","WM88",19405,356.3128,"plx",0.5,2,14.2441408126728,3.7245045598296
"1943","20160305","F","F05","WM88",17976,370.0925,"plx",0.5,2,14.1337844091799,3.61414815633669
"2003","20160305","F","F05","WM88",21009,384.295,"plx",0.5,2,14.358719872861,3.83908362001774
"2063","20160305","F","F05","WM88",22767,384.7611,"plx",0.5,2,14.4746565801032,3.95502032726003
"2123","20160305","F","F05","WM88",24393,402.1706,"plx",0.5,2,14.5741795800355,4.0545433271923
"2183","20160305","F","F05","WM88",22675,421.4922,"plx",0.5,2,14.4688149303032,3.94917867746003
"2243","20160305","F","F05","WM88",24191,446.0328,"plx",0.5,2,14.5621827877768,4.04254653493361
"24","20160305","G","G05","WM88",1638,0,"plx",0.5,1,10.677719641641,0
"84","20160305","G","G05","WM88",2450,17.9611,"plx",0.5,1,11.2585660338899,0.580846392248924
"144","20160305","G","G05","WM88",2530,22.1031,"plx",0.5,1,11.3049216695817,0.627202027940664
"204","20160305","G","G05","WM88",2405,35.9519,"plx",0.5,1,11.2318211786574,0.554101537016395
"264","20160305","G","G05","WM88",2135,40.3542,"plx",0.5,1,11.0600203545079,0.382300712866844
"324","20160305","G","G05","WM88",2069,46.1236,"plx",0.5,1,11.01471792986,0.336998288219
"384","20160305","G","G05","WM88",1941,60.1431,"plx",0.5,1,10.9225844027137,0.244864761072655
"444","20160305","G","G05","WM88",1732,70.1628,"plx",0.5,1,10.7582232147267,0.080503573085716
"504","20160305","G","G05","WM88",1998,70.5689,"plx",0.5,1,10.9643408677924,0.286621226151409
"564","20160305","G","G05","WM88",1871,71.0756,"plx",0.5,1,10.8695938432408,0.191874201599775
"624","20160305","G","G05","WM88",1943,85.8661,"plx",0.5,1,10.9240701855853,0.246350543944336
"684","20160305","G","G05","WM88",1976,95.6531,"plx",0.5,1,10.9483672315847,0.270647589943669
"744","20160305","G","G05","WM88",1898,108.7122,"plx",0.5,1,10.8902642770211,0.212544635380102
"804","20160305","G","G05","WM88",2310,113.4947,"plx",0.5,1,11.1736771363034,0.495957494662411
"864","20160305","G","G05","WM88",2530,117.7861,"plx",0.5,1,11.3049216695817,0.627202027940664
"924","20160305","G","G05","WM88",2839,133.1547,"plx",0.5,1,11.4711671337244,0.793447492083382
"984","20160305","G","G05","WM88",2839,189.0514,"plx",0.5,1,11.4711671337244,0.793447492083382
"1044","20160305","G","G05","WM88",4265,209.0325,"plx",0.5,1,12.0583300262057,1.38061038456464
"1104","20160305","G","G05","WM88",3728,215.8778,"plx",0.5,1,11.8641861446543,1.18646650301327
"1164","20160305","G","G05","WM88",5830,234.4217,"plx",0.5,2,12.5092801680879,1.83156052644685
"1224","20160305","G","G05","WM88",5816,239.6119,"plx",0.5,2,12.5058115539196,1.82809191227859
"1284","20160305","G","G05","WM88",5158,240.1172,"plx",0.5,2,12.3325960577892,1.65487641614821
"1344","20160305","G","G05","WM88",7354,251.3706,"plx",0.5,2,12.8443134612033,2.16659381956229
"1404","20160305","G","G05","WM88",9266,261.8069,"plx",0.5,2,13.1777309670333,2.50001132539226
"1464","20160305","G","G05","WM88",10789,277.2936,"plx",0.5,2,13.3972735315025,2.71955388986149
"1524","20160305","G","G05","WM88",12052,288.4336,"plx",0.5,2,13.5569849575945,2.87926531595345
"1584","20160305","G","G05","WM88",10806,300.5003,"plx",0.5,2,13.3995449666274,2.72182532498642
"1644","20160305","G","G05","WM88",13729,310.3978,"plx",0.5,2,13.7449389250941,3.06721928345307
"1704","20160305","G","G05","WM88",12125,311.1717,"plx",0.5,2,13.5656971268492,2.88797748520821
"1764","20160305","G","G05","WM88",16544,330.81,"plx",0.5,2,14.0140204703149,3.33630082867393
"1824","20160305","G","G05","WM88",15346,337.8069,"plx",0.5,2,13.9055750395627,3.22785539792166
"1884","20160305","G","G05","WM88",17275,356.3128,"plx",0.5,2,14.076398090163,3.39867844852198
"1944","20160305","G","G05","WM88",18518,370.0925,"plx",0.5,2,14.176640671134,3.498921029493
"2004","20160305","G","G05","WM88",19086,384.295,"plx",0.5,2,14.2202271572607,3.54250751561966
"2064","20160305","G","G05","WM88",18590,384.7611,"plx",0.5,2,14.1822391498068,3.50451950816583
"2124","20160305","G","G05","WM88",20843,402.1706,"plx",0.5,2,14.3472753238468,3.66955568220577
"2184","20160305","G","G05","WM88",18236,421.4922,"plx",0.5,2,14.1545016938648,3.47678205222376
"2244","20160305","G","G05","WM88",23166,446.0328,"plx",0.5,2,14.499721339663,3.822001698022
"29","20160305","F","F06","WM88",1498,0,"plx",1,1,10.5488219084588,0
"89","20160305","F","F06","WM88",2194,17.9611,"plx",1,1,11.0993478104032,0.550525901944443
"149","20160305","F","F06","WM88",2308,22.1031,"plx",1,1,11.1724275086455,0.623605600186732
"209","20160305","F","F06","WM88",1840,35.9519,"plx",1,1,10.8454900509444,0.296668142485625
"269","20160305","F","F06","WM88",1659,40.3542,"plx",1,1,10.6960981709559,0.147276262497114
"329","20160305","F","F06","WM88",1470,46.1236,"plx",1,1,10.5216004397237,-0.0272214687350232
"389","20160305","F","F06","WM88",1434,60.1431,"plx",1,1,10.4858293087019,-0.0629925997568463
"449","20160305","F","F06","WM88",1356,70.1628,"plx",1,1,10.4051414631363,-0.143680445322406
"509","20160305","F","F06","WM88",1379,70.5689,"plx",1,1,10.429406741514,-0.119415166944769
"569","20160305","F","F06","WM88",1222,71.0756,"plx",1,1,10.2550285698187,-0.29379333864002
"629","20160305","F","F06","WM88",1385,85.8661,"plx",1,1,10.4356702609366,-0.1131516475222
"689","20160305","F","F06","WM88",1439,95.6531,"plx",1,1,10.4908508767403,-0.0579710317184521
"749","20160305","F","F06","WM88",1493,108.7122,"plx",1,1,10.5439984501345,-0.00482345832420883
"809","20160305","F","F06","WM88",1718,113.4947,"plx",1,1,10.7465143211385,0.197692412679713
"869","20160305","F","F06","WM88",1769,117.7861,"plx",1,1,10.7887183326905,0.239896424231707
"929","20160305","F","F06","WM88",1827,133.1547,"plx",1,1,10.8352609186275,0.286439010168738
"989","20160305","F","F06","WM88",1827,189.0514,"plx",1,1,10.8352609186275,0.286439010168738
"1049","20160305","F","F06","WM88",1857,209.0325,"plx",1,1,10.8587580999354,0.309936191476671
"1109","20160305","F","F06","WM88",2301,215.8778,"plx",1,1,11.1680452682241,0.619223359765339
"1169","20160305","F","F06","WM88",3250,234.4217,"plx",1,2,11.6662240028032,1.11740209434443
"1229","20160305","F","F06","WM88",2442,239.6119,"plx",1,2,11.2538474849874,0.705025576528653
"1289","20160305","F","F06","WM88",3936,240.1172,"plx",1,2,11.9425145053392,1.39369259688049
"1349","20160305","F","F06","WM88",3968,251.3706,"plx",1,2,11.9541963103869,1.40537440192812
"1409","20160305","F","F06","WM88",6410,261.8069,"plx",1,2,12.6461086415061,2.09728673304735
"1469","20160305","F","F06","WM88",6892,277.2936,"plx",1,2,12.7507069862249,2.2018850777662
"1529","20160305","F","F06","WM88",6962,288.4336,"plx",1,2,12.7652860987237,2.21646419026493
"1589","20160305","F","F06","WM88",9387,300.5003,"plx",1,2,13.1964484439621,2.64762653550333
"1649","20160305","F","F06","WM88",5458,310.3978,"plx",1,2,12.4141566792741,1.86533477081539
"1709","20160305","F","F06","WM88",8372,311.1717,"plx",1,2,13.0313565962557,2.48253468779696
"1769","20160305","F","F06","WM88",12445,330.81,"plx",1,2,13.6032786098684,3.05445670140965
"1829","20160305","F","F06","WM88",12357,337.8069,"plx",1,2,13.5930409115894,3.04421900313066
"1889","20160305","F","F06","WM88",11746,356.3128,"plx",1,2,13.5198819224974,2.97106001403868
"1949","20160305","F","F06","WM88",13937,370.0925,"plx",1,2,13.7666324277781,3.21781051931936
"2009","20160305","F","F06","WM88",14972,384.295,"plx",1,2,13.8699793329,3.32115742444121
"2069","20160305","F","F06","WM88",15984,384.7611,"plx",1,2,13.9643408677924,3.41551895933367
"2129","20160305","F","F06","WM88",18149,402.1706,"plx",1,2,14.1476024382506,3.59878052979183
"2189","20160305","F","F06","WM88",18757,421.4922,"plx",1,2,14.1951414807918,3.64631957233302
"2249","20160305","F","F06","WM88",18766,446.0328,"plx",1,2,14.1958335499556,3.64701164149684
"30","20160305","G","G06","WM88",1606,0,"plx",1,1,10.6492561775173,0
"90","20160305","G","G06","WM88",2473,17.9611,"plx",1,1,11.2720465243899,0.622790346872623
"150","20160305","G","G06","WM88",2536,22.1031,"plx",1,1,11.3083390301394,0.659082852622094
"210","20160305","G","G06","WM88",1964,35.9519,"plx",1,1,10.9395792143147,0.290323036797378
"270","20160305","G","G06","WM88",1828,40.3542,"plx",1,1,10.8360503550581,0.186794177540756
"330","20160305","G","G06","WM88",1766,46.1236,"plx",1,1,10.7862696276485,0.137013450131152
"390","20160305","G","G06","WM88",1531,60.1431,"plx",1,1,10.5802585674998,-0.0689976100175258
"450","20160305","G","G06","WM88",1556,70.1628,"plx",1,1,10.6036263449862,-0.0456298325311213
"510","20160305","G","G06","WM88",1443,70.5689,"plx",1,1,10.4948555844912,-0.154400593026116
"570","20160305","G","G06","WM88",1442,71.0756,"plx",1,1,10.4938554492408,-0.155400728276492
"630","20160305","G","G06","WM88",1557,85.8661,"plx",1,1,10.604553229079,-0.0447029484382764
"690","20160305","G","G06","WM88",1601,95.6531,"plx",1,1,10.6447575925163,-0.00449858500105726
"750","20160305","G","G06","WM88",1868,108.7122,"plx",1,1,10.8672787397097,0.218022562192347
"810","20160305","G","G06","WM88",1808,113.4947,"plx",1,1,10.8201789624152,0.170922784897874
"870","20160305","G","G06","WM88",1888,117.7861,"plx",1,1,10.8826430493618,0.233386871844527
"930","20160305","G","G06","WM88",2152,133.1547,"plx",1,1,11.0714623625566,0.422206185039309
"990","20160305","G","G06","WM88",2152,189.0514,"plx",1,1,11.0714623625566,0.422206185039309
"1050","20160305","G","G06","WM88",3053,209.0325,"plx",1,1,11.5760118742068,0.926755696689465
"1110","20160305","G","G06","WM88",3388,215.8778,"plx",1,1,11.7262181593322,1.07696198181488
"1170","20160305","G","G06","WM88",4138,234.4217,"plx",1,2,12.01471792986,1.36546175234269
"1230","20160305","G","G06","WM88",4077,239.6119,"plx",1,2,11.9932922414885,1.34403606397123
"1290","20160305","G","G06","WM88",4639,240.1172,"plx",1,2,12.1795981308498,1.53034195333252
"1350","20160305","G","G06","WM88",5855,251.3706,"plx",1,2,12.5154534553886,1.86619727787126
"1410","20160305","G","G06","WM88",6616,261.8069,"plx",1,2,12.6917435191713,2.04248734165396
"1470","20160305","G","G06","WM88",7624,277.2936,"plx",1,2,12.8963324039099,2.24707622639263
"1530","20160305","G","G06","WM88",7492,288.4336,"plx",1,2,12.871135184243,2.22187900672573
"1590","20160305","G","G06","WM88",8470,300.5003,"plx",1,2,13.0481462542196,2.39889007670225
"1650","20160305","G","G06","WM88",7885,310.3978,"plx",1,2,12.9448950396779,2.29563886216056
"1710","20160305","G","G06","WM88",8279,311.1717,"plx",1,2,13.0152408033327,2.36598462581537
"1770","20160305","G","G06","WM88",11860,330.81,"plx",1,2,13.5338163894334,2.88456021191605
"1830","20160305","G","G06","WM88",11934,337.8069,"plx",1,2,13.5427900615549,2.89353388403759
"1890","20160305","G","G06","WM88",12457,356.3128,"plx",1,2,13.6046690477313,2.95541287021397
"1950","20160305","G","G06","WM88",12792,370.0925,"plx",1,2,13.6429542234803,2.99369804596302
"2010","20160305","G","G06","WM88",13545,384.295,"plx",1,2,13.7254727730894,3.07621659557206
"2070","20160305","G","G06","WM88",14886,384.7611,"plx",1,2,13.8616685206136,3.21241234309627
"2130","20160305","G","G06","WM88",16862,402.1706,"plx",1,2,14.0414880438815,3.39223186636415
"2190","20160305","G","G06","WM88",17421,421.4922,"plx",1,2,14.0885398194238,3.43928364190653
"2250","20160305","G","G06","WM88",16640,446.0328,"plx",1,2,14.0223678130285,3.37311163551114
"35","20160305","F","F07","WM88",1611,0,"plx",2,1,10.6537407787066,0
"95","20160305","F","F07","WM88",2305,17.9611,"plx",2,1,11.1705510353167,0.516810256610132
"155","20160305","F","F07","WM88",2208,22.1031,"plx",2,1,11.1085244567782,0.4547836780716
"215","20160305","F","F07","WM88",1630,35.9519,"plx",2,1,10.6706562491184,0.0169154704118721
"275","20160305","F","F07","WM88",1427,40.3542,"plx",2,1,10.4787696194758,-0.174971159230806
"335","20160305","F","F07","WM88",1298,46.1236,"plx",2,1,10.3420746679991,-0.31166611070743
"395","20160305","F","F07","WM88",1166,60.1431,"plx",2,1,10.1873520732005,-0.466388705506072
"455","20160305","F","F07","WM88",1095,70.1628,"plx",2,1,10.0967151544885,-0.557025624218033
"515","20160305","F","F07","WM88",1016,70.5689,"plx",2,1,9.98868468677217,-0.665056091934403
"575","20160305","F","F07","WM88",1022,71.0756,"plx",2,1,9.99717948093762,-0.656561297768947
"635","20160305","F","F07","WM88",1088,85.8661,"plx",2,1,10.0874628412503,-0.566277937456229
"695","20160305","F","F07","WM88",1139,95.6531,"plx",2,1,10.1535520317081,-0.500188746998457
"755","20160305","F","F07","WM88",1179,108.7122,"plx",2,1,10.2033480029798,-0.450392775726806
"815","20160305","F","F07","WM88",1237,113.4947,"plx",2,1,10.2726297849764,-0.381110993730198
"875","20160305","F","F07","WM88",1333,117.7861,"plx",2,1,10.380461065089,-0.273279713617596
"935","20160305","F","F07","WM88",1430,133.1547,"plx",2,1,10.4817994316658,-0.171941347040816
"995","20160305","F","F07","WM88",1430,189.0514,"plx",2,1,10.4817994316658,-0.171941347040816
"1055","20160305","F","F07","WM88",2096,209.0325,"plx",2,1,11.0334230015375,0.379682222830882
"1115","20160305","F","F07","WM88",2535,215.8778,"plx",2,1,11.3077700318907,0.654029253184135
"1175","20160305","F","F07","WM88",2962,234.4217,"plx",2,2,11.5323559252888,0.878615146582279
"1235","20160305","F","F07","WM88",3115,239.6119,"plx",2,2,11.6050164479114,0.951275669204795
"1295","20160305","F","F07","WM88",3043,240.1172,"plx",2,2,11.5712786185146,0.917537839808027
"1355","20160305","F","F07","WM88",3706,251.3706,"plx",2,2,11.8556471660273,1.2019063873207
"1415","20160305","F","F07","WM88",4829,261.8069,"plx",2,2,12.2375087481727,1.58376796946609
"1475","20160305","F","F07","WM88",5321,277.2936,"plx",2,2,12.377481688183,1.72374090947639
"1535","20160305","F","F07","WM88",4998,288.4336,"plx",2,2,12.2871351860867,1.63339440738014
"1595","20160305","F","F07","WM88",6371,300.5003,"plx",2,2,12.6373041221062,1.98356334339963
"1655","20160305","F","F07","WM88",6965,310.3978,"plx",2,2,12.7659076374886,2.11216685878205
"1715","20160305","F","F07","WM88",6580,311.1717,"plx",2,2,12.6838718686226,2.03013108991603
"1775","20160305","F","F07","WM88",8489,330.81,"plx",2,2,13.0513788996875,2.39763812098095
"1835","20160305","F","F07","WM88",9188,337.8069,"plx",2,2,13.1655351413779,2.51179436267136
"1895","20160305","F","F07","WM88",9024,356.3128,"plx",2,2,13.1395513523988,2.48581057369223
"1955","20160305","F","F07","WM88",10003,370.0925,"plx",2,2,13.2881451231534,2.63440434444685
"2015","20160305","F","F07","WM88",10359,384.295,"plx",2,2,13.3385971195745,2.68485634086797
"2075","20160305","F","F07","WM88",9072,384.7611,"plx",2,2,13.1472049249422,2.49346414623566
"2135","20160305","F","F07","WM88",11540,402.1706,"plx",2,2,13.4943556035328,2.84061482482628
"2195","20160305","F","F07","WM88",13029,421.4922,"plx",2,2,13.669438738175,3.01569795946848
"2255","20160305","F","F07","WM88",13494,446.0328,"plx",2,2,13.720030446499,3.0662896677924
"36","20160305","G","G07","WM88",1808,0,"plx",2,1,10.8201789624152,0
"96","20160305","G","G07","WM88",2615,17.9611,"plx",2,1,11.3525952311343,0.532416268719116
"156","20160305","G","G07","WM88",2628,22.1031,"plx",2,1,11.3597495603223,0.539570597907142
"216","20160305","G","G07","WM88",1861,35.9519,"plx",2,1,10.8618623400592,0.0416833776439631
"276","20160305","G","G07","WM88",1758,40.3542,"plx",2,1,10.7797193551434,-0.0404596072717833
"336","20160305","G","G07","WM88",1483,46.1236,"plx",2,1,10.5343028824546,-0.285876079960557
"396","20160305","G","G07","WM88",1263,60.1431,"plx",2,1,10.3026389237876,-0.517540038627635
"456","20160305","G","G07","WM88",1151,70.1628,"plx",2,1,10.1686721181322,-0.651506844282958
"516","20160305","G","G07","WM88",1124,70.5689,"plx",2,1,10.1344263202209,-0.685752642194261
"576","20160305","G","G07","WM88",1065,71.0756,"plx",2,1,10.0566377151132,-0.763541247301987
"636","20160305","G","G07","WM88",1179,85.8661,"plx",2,1,10.2033480029798,-0.616830959435426
"696","20160305","G","G07","WM88",1273,95.6531,"plx",2,1,10.3140167039014,-0.506162258513831
"756","20160305","G","G07","WM88",1365,108.7122,"plx",2,1,10.4146852358072,-0.405493726607974
"816","20160305","G","G07","WM88",1475,113.4947,"plx",2,1,10.5264992391366,-0.293679723278622
"876","20160305","G","G07","WM88",1474,117.7861,"plx",2,1,10.5255208090951,-0.294658153320118
"936","20160305","G","G07","WM88",1714,133.1547,"plx",2,1,10.7431513941125,-0.0770275683026878
"996","20160305","G","G07","WM88",1714,189.0514,"plx",2,1,10.7431513941125,-0.0770275683026878
"1056","20160305","G","G07","WM88",2478,209.0325,"plx",2,1,11.2749604721406,0.454781509725414
"1116","20160305","G","G07","WM88",2046,215.8778,"plx",2,1,10.9985904297453,0.178411467330141
"1176","20160305","G","G07","WM88",3150,234.4217,"plx",2,2,11.6211361132746,0.800957150859453
"1236","20160305","G","G07","WM88",3609,239.6119,"plx",2,2,11.8173834278972,0.997204465482044
"1296","20160305","G","G07","WM88",3521,240.1172,"plx",2,2,11.7817695118631,0.961590549447944
"1356","20160305","G","G07","WM88",4477,251.3706,"plx",2,2,12.1283166029035,1.30813764048836
"1416","20160305","G","G07","WM88",4874,261.8069,"plx",2,2,12.2508905357233,1.43071157330815
"1476","20160305","G","G07","WM88",5959,277.2936,"plx",2,2,12.5408545321136,1.72067556969845
"1536","20160305","G","G07","WM88",6867,288.4336,"plx",2,2,12.7454642482768,1.92528528586165
"1596","20160305","G","G07","WM88",7998,300.5003,"plx",2,2,12.9654235658101,2.14524460339494
"1656","20160305","G","G07","WM88",8307,310.3978,"plx",2,2,13.0201118390881,2.1999328766729
"1716","20160305","G","G07","WM88",7470,311.1717,"plx",2,2,12.8668925276766,2.04671356526141
"1776","20160305","G","G07","WM88",9537,330.81,"plx",2,2,13.2193198018591,2.39914083944394
"1836","20160305","G","G07","WM88",9838,337.8069,"plx",2,2,13.2641493397233,2.44397037730814
"1896","20160305","G","G07","WM88",10677,356.3128,"plx",2,2,13.3822187182309,2.56203975581575
"1956","20160305","G","G07","WM88",11848,370.0925,"plx",2,2,13.5323559252888,2.71217696287366
"2016","20160305","G","G07","WM88",11761,384.295,"plx",2,2,13.5217231126579,2.70154415024266
"2076","20160305","G","G07","WM88",11318,384.7611,"plx",2,2,13.4663314220828,2.64615245966758
"2136","20160305","G","G07","WM88",14602,402.1706,"plx",2,2,13.8338783645774,3.01369940216218
"2196","20160305","G","G07","WM88",15088,421.4922,"plx",2,2,13.8811139606751,3.06093499825991
"2256","20160305","G","G07","WM88",16039,446.0328,"plx",2,2,13.9692965749573,3.14911761254215
"41","20160305","F","F08","WM88",1731,0,"plx",4,1,10.7573900093666,0
"101","20160305","F","F08","WM88",2427,17.9611,"plx",4,1,11.2449583931511,0.487568383784495
"161","20160305","F","F08","WM88",2315,22.1031,"plx",4,1,11.1767964781476,0.419406468780961
"221","20160305","F","F08","WM88",1406,35.9519,"plx",4,1,10.4573808790725,-0.300009130294104
"281","20160305","F","F08","WM88",1223,40.3542,"plx",4,1,10.2562086885274,-0.501181320839251
"341","20160305","F","F08","WM88",1084,46.1236,"plx",4,1,10.0821490413539,-0.675240968012767
"401","20160305","F","F08","WM88",813,60.1431,"plx",4,1,9.66711154207503,-1.09027846729161
"461","20160305","F","F08","WM88",771,70.1628,"plx",4,1,9.59058704991503,-1.1668029594516
"521","20160305","F","F08","WM88",739,70.5689,"plx",4,1,9.52943055414615,-1.22795945522049
"581","20160305","F","F08","WM88",659,71.0756,"plx",4,1,9.36413465500805,-1.39325535435859
"641","20160305","F","F08","WM88",846,85.8661,"plx",4,1,9.72451385311995,-1.03287615624669
"701","20160305","F","F08","WM88",832,95.6531,"plx",4,1,9.70043971814109,-1.05695029122555
"761","20160305","F","F08","WM88",969,108.7122,"plx",4,1,9.92035285541508,-0.837037153951558
"821","20160305","F","F08","WM88",916,113.4947,"plx",4,1,9.83920378809694,-0.918186221269695
"881","20160305","F","F08","WM88",923,117.7861,"plx",4,1,9.85018683764577,-0.907203171720864
"941","20160305","F","F08","WM88",1101,133.1547,"plx",4,1,10.1045987535644,-0.652791255802269
"1001","20160305","F","F08","WM88",1101,189.0514,"plx",4,1,10.1045987535644,-0.652791255802269
"1061","20160305","F","F08","WM88",1104,209.0325,"plx",4,1,10.1085244567782,-0.64886555258847
"1121","20160305","F","F08","WM88",1364,215.8778,"plx",4,1,10.4136279290242,-0.343762080342465
"1181","20160305","F","F08","WM88",1970,234.4217,"plx",4,2,10.9439799143437,0.186589904977101
"1241","20160305","F","F08","WM88",1861,239.6119,"plx",4,2,10.8618623400592,0.104472330692513
"1301","20160305","F","F08","WM88",1704,240.1172,"plx",4,2,10.7347096202258,-0.0226803891408007
"1361","20160305","F","F08","WM88",2449,251.3706,"plx",4,2,11.257977058564,0.500587049197341
"1421","20160305","F","F08","WM88",2766,261.8069,"plx",4,2,11.4335854411505,0.676195431783857
"1481","20160305","F","F08","WM88",2787,277.2936,"plx",4,2,11.4444972871038,0.687107277737171
"1541","20160305","F","F08","WM88",3381,288.4336,"plx",4,2,11.7232343008934,0.965844291526739
"1601","20160305","F","F08","WM88",4005,300.5003,"plx",4,2,11.9675865272961,1.21019651792943
"1661","20160305","F","F08","WM88",3998,310.3978,"plx",4,2,11.9650627567446,1.20767274737799
"1721","20160305","F","F08","WM88",2845,311.1717,"plx",4,2,11.4742129371939,0.716822927827305
"1781","20160305","F","F08","WM88",5052,330.81,"plx",4,2,12.3026389237876,1.54524891442091
"1841","20160305","F","F08","WM88",4765,337.8069,"plx",4,2,12.2182604987973,1.46087048943067
"1901","20160305","F","F08","WM88",5218,356.3128,"plx",4,2,12.3492812288175,1.59189121945081
"1961","20160305","F","F08","WM88",5255,370.0925,"plx",4,2,12.3594750488495,1.6020850394829
"2021","20160305","F","F08","WM88",6035,384.295,"plx",4,2,12.5591380556424,1.80174804627575
"2081","20160305","F","F08","WM88",5762,384.7611,"plx",4,2,12.4923539451599,1.73496393579323
"2141","20160305","F","F08","WM88",6175,402.1706,"plx",4,2,12.5922234213594,1.83483341199276
"2201","20160305","F","F08","WM88",7416,421.4922,"plx",4,2,12.8564255286255,2.09903551925889
"2261","20160305","F","F08","WM88",8380,446.0328,"plx",4,2,13.0327345285867,2.27534451922008
"42","20160305","G","G08","WM88",1439,0,"plx",4,1,10.4908508767403,0
"102","20160305","G","G08","WM88",1961,17.9611,"plx",4,1,10.9373738201921,0.446522943451852
"162","20160305","G","G08","WM88",1881,22.1031,"plx",4,1,10.8772841335232,0.386433256782897
"222","20160305","G","G08","WM88",1205,35.9519,"plx",4,1,10.2348174311173,-0.256033445622974
"282","20160305","G","G08","WM88",970,40.3542,"plx",4,1,9.92184093707449,-0.569009939665808
"342","20160305","G","G08","WM88",806,46.1236,"plx",4,1,9.65463602852797,-0.836214848212331
"402","20160305","G","G08","WM88",656,60.1431,"plx",4,1,9.35755200461808,-1.13329887212221
"462","20160305","G","G08","WM88",547,70.1628,"plx",4,1,9.09539702279256,-1.39545385394774
"522","20160305","G","G08","WM88",609,70.5689,"plx",4,1,9.25029841790633,-1.24055245883397
"582","20160305","G","G08","WM88",586,71.0756,"plx",4,1,9.19475685442225,-1.29609402231805
"642","20160305","G","G08","WM88",671,85.8661,"plx",4,1,9.39016895620018,-1.10068192054012
"702","20160305","G","G08","WM88",707,95.6531,"plx",4,1,9.4655664048094,-1.0252844719309
"762","20160305","G","G08","WM88",804,108.7122,"plx",4,1,9.65105169117893,-0.83979918556137
"822","20160305","G","G08","WM88",741,113.4947,"plx",4,1,9.53332973230583,-0.957521144434464
"882","20160305","G","G08","WM88",816,117.7861,"plx",4,1,9.6724253419715,-0.818425534768803
"942","20160305","G","G08","WM88",949,133.1547,"plx",4,1,9.89026427702111,-0.600586599719188
"1002","20160305","G","G08","WM88",949,189.0514,"plx",4,1,9.89026427702111,-0.600586599719188
"1062","20160305","G","G08","WM88",1065,209.0325,"plx",4,1,10.0566377151132,-0.434213161627097
"1122","20160305","G","G08","WM88",1155,215.8778,"plx",4,1,10.1736771363034,-0.317173740436878
"1182","20160305","G","G08","WM88",2101,234.4217,"plx",4,2,11.036860446673,0.546009569932748
"1242","20160305","G","G08","WM88",1675,239.6119,"plx",4,2,10.7099453802325,0.219094503492199
"1302","20160305","G","G08","WM88",1582,240.1172,"plx",4,2,10.6275338844728,0.136683007732493
"1362","20160305","G","G08","WM88",2154,251.3706,"plx",4,2,11.0728025345442,0.581951657803909
"1422","20160305","G","G08","WM88",2908,261.8069,"plx",4,2,11.5058115539196,1.0149606771793
"1482","20160305","G","G08","WM88",2040,277.2936,"plx",4,2,10.9943534368589,0.503502560118561
"1542","20160305","G","G08","WM88",3806,288.4336,"plx",4,2,11.894059846274,1.40320896953372
"1602","20160305","G","G08","WM88",3539,300.5003,"plx",4,2,11.7891260464252,1.29827516968493
"1662","20160305","G","G08","WM88",3252,310.3978,"plx",4,2,11.667111542075,1.17626066533473
"1722","20160305","G","G08","WM88",3244,311.1717,"plx",4,2,11.6635581042173,1.17270722747697
"1782","20160305","G","G08","WM88",4528,330.81,"plx",4,2,12.1446582428319,1.65380736609158
"1842","20160305","G","G08","WM88",5199,337.8069,"plx",4,2,12.3440184398813,1.85316756314103
"1902","20160305","G","G08","WM88",5160,356.3128,"plx",4,2,12.3331553503106,1.84230447357032
"1962","20160305","G","G08","WM88",7047,370.0925,"plx",4,2,12.7827934987334,2.29194262199305
"2022","20160305","G","G08","WM88",6559,384.295,"plx",4,2,12.6792601597168,2.18840928297649
"2082","20160305","G","G08","WM88",6804,384.7611,"plx",4,2,12.7321674256634,2.24131654892309
"2142","20160305","G","G08","WM88",8080,402.1706,"plx",4,2,12.9801395776392,2.48928870089886
