"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"1","20160305","B","B02","WM164",1327,0,"plx",0,1,10.3739526553702,0
"61","20160305","B","B02","WM164",2157,17.9611,"plx",0,1,11.0748104611605,0.70085780579026
"121","20160305","B","B02","WM164",2517,22.1031,"plx",0,1,11.297489501161,0.923536845790787
"181","20160305","B","B02","WM164",4170,35.9519,"plx",0,1,12.025831668332,1.65187901296183
"241","20160305","B","B02","WM164",4088,40.3542,"plx",0,1,11.9971794809376,1.62322682556743
"301","20160305","B","B02","WM164",5594,46.1236,"plx",0,1,12.4496645384762,2.075711883106
"361","20160305","B","B02","WM164",6916,60.1431,"plx",0,1,12.7557221536423,2.38176949827209
"421","20160305","B","B02","WM164",10451,70.1628,"plx",0,1,13.3513533721921,2.97740071682195
"481","20160305","B","B02","WM164",8653,70.5689,"plx",0,1,13.078984687326,2.70503203195584
"541","20160305","B","B02","WM164",8620,71.0756,"plx",0,1,13.0734721539765,2.69951949860627
"601","20160305","B","B02","WM164",17090,85.8661,"plx",0,1,14.0608647765635,3.68691212119331
"661","20160305","B","B02","WM164",21382,95.6531,"plx",0,1,14.3841091837366,4.01015652836641
"721","20160305","B","B02","WM164",23905,108.7122,"plx",0,1,14.5450247852351,4.17107212986486
"781","20160305","B","B02","WM164",22438,113.4947,"plx",0,1,14.45365646732,4.07970381194985
"841","20160305","B","B02","WM164",22055,117.7861,"plx",0,1,14.4288181399796,4.05486548460939
"901","20160305","B","B02","WM164",23459,133.1547,"plx",0,1,14.5178538956529,4.14390124028269
"961","20160305","B","B02","WM164",41184,189.0514,"plx",0,1,15.3297963382207,4.95584368285051
"1021","20160305","B","B02","WM164",37164,209.0325,"plx",0,1,15.1816181683958,4.80766551302563
"1081","20160305","B","B02","WM164",37734,215.8778,"plx",0,1,15.203577420972,4.82962476560177
"1141","20160305","B","B02","WM164",33541,234.4217,"plx",0,2,15.0336380819739,4.6596854266037
"1201","20160305","B","B02","WM164",30940,239.6119,"plx",0,2,14.9171855763364,4.5432329209662
"1261","20160305","B","B02","WM164",40205,240.1172,"plx",0,2,15.2950873094771,4.9211346541069
"1321","20160305","B","B02","WM164",36554,251.3706,"plx",0,2,15.1577416643704,4.78378900900025
"1381","20160305","B","B02","WM164",43843,261.8069,"plx",0,2,15.4200588990396,5.04610624366936
"1441","20160305","B","B02","WM164",33796,277.2936,"plx",0,2,15.0445648828126,4.67061222744243
"1501","20160305","B","B02","WM164",33476,288.4336,"plx",0,2,15.0308395321414,4.65688687677119
"1561","20160305","B","B02","WM164",22906,300.5003,"plx",0,2,14.4834379270615,4.10948527169131
"1621","20160305","B","B02","WM164",32912,310.3978,"plx",0,2,15.0063260785249,4.63237342315474
"1681","20160305","B","B02","WM164",26464,311.1717,"plx",0,2,14.6917435191713,4.31779086380108
"1741","20160305","B","B02","WM164",35525,330.81,"plx",0,2,15.1165470290175,4.74259437364731
"1801","20160305","B","B02","WM164",24004,337.8069,"plx",0,2,14.5509872145215,4.17703455915133
"1861","20160305","B","B02","WM164",31808,356.3128,"plx",0,2,14.9571020415623,4.58314938619209
"1921","20160305","B","B02","WM164",31067,370.0925,"plx",0,2,14.9230953131853,4.54914265781514
"1981","20160305","B","B02","WM164",21223,384.295,"plx",0,2,14.3733409839269,3.99938832855671
"2041","20160305","B","B02","WM164",21964,384.7611,"plx",0,2,14.4228531959443,4.04890054057407
"2101","20160305","B","B02","WM164",25102,402.1706,"plx",0,2,14.615514694926,4.24156203955579
"2161","20160305","B","B02","WM164",29175,421.4922,"plx",0,2,14.8324450354821,4.45849238011188
"2221","20160305","B","B02","WM164",20383,446.0328,"plx",0,2,14.3150787846646,3.94112612929437
"2","20160305","C","C02","WM164",1468,0,"plx",0,1,10.5196362528432,0
"62","20160305","C","C02","WM164",1616,17.9611,"plx",0,1,10.6582114827518,0.138575229908582
"122","20160305","C","C02","WM164",2093,22.1031,"plx",0,1,11.0313565962557,0.511720343412495
"182","20160305","C","C02","WM164",2985,35.9519,"plx",0,1,11.5435152161522,1.02387896330895
"242","20160305","C","C02","WM164",4132,40.3542,"plx",0,1,12.0126245388651,1.49298828602185
"302","20160305","C","C02","WM164",4960,46.1236,"plx",0,1,12.2761244052742,1.75648815243103
"362","20160305","C","C02","WM164",7100,60.1431,"plx",0,1,12.7936033092794,2.27396705643619
"422","20160305","C","C02","WM164",9512,70.1628,"plx",0,1,13.2155329997457,2.69589674690244
"482","20160305","C","C02","WM164",8965,70.5689,"plx",0,1,13.1300878677557,2.61045161491252
"542","20160305","C","C02","WM164",9078,71.0756,"plx",0,1,13.1481587729379,2.62852252009468
"602","20160305","C","C02","WM164",15552,85.8661,"plx",0,1,13.9248125036058,3.40517625076257
"662","20160305","C","C02","WM164",17457,95.6531,"plx",0,1,14.0915180314725,3.57188177862927
"722","20160305","C","C02","WM164",24665,108.7122,"plx",0,1,14.5901776668819,4.07054141403864
"782","20160305","C","C02","WM164",26032,113.4947,"plx",0,1,14.6679985356725,4.14836228282931
"842","20160305","C","C02","WM164",23357,117.7861,"plx",0,1,14.5115673642527,3.99193111140949
"902","20160305","C","C02","WM164",21648,133.1547,"plx",0,1,14.4019461239765,3.88230987113332
"962","20160305","C","C02","WM164",34582,189.0514,"plx",0,1,15.0777336871255,4.55809743428227
"1022","20160305","C","C02","WM164",34839,209.0325,"plx",0,1,15.0884155937346,4.56877934089141
"1082","20160305","C","C02","WM164",41070,215.8778,"plx",0,1,15.3257973268664,4.8061610740232
"1142","20160305","C","C02","WM164",39302,234.4217,"plx",0,2,15.2623151097602,4.74267885691695
"1202","20160305","C","C02","WM164",40823,239.6119,"plx",0,2,15.317094586567,4.7974583337238
"1262","20160305","C","C02","WM164",37100,240.1172,"plx",0,2,15.1791315663955,4.65949531355231
"1322","20160305","C","C02","WM164",33316,251.3706,"plx",0,2,15.0239275771744,4.50429132433117
"1382","20160305","C","C02","WM164",37650,261.8069,"plx",0,2,15.2003622444467,4.68072599160344
"1442","20160305","C","C02","WM164",38391,277.2936,"plx",0,2,15.2284805192147,4.70884426637146
"1502","20160305","C","C02","WM164",34366,288.4336,"plx",0,2,15.0686943198255,4.54905806698226
"1562","20160305","C","C02","WM164",42762,300.5003,"plx",0,2,15.3840417097502,4.86440545690695
"1622","20160305","C","C02","WM164",38927,310.3978,"plx",0,2,15.2484835438623,4.72884729101909
"1682","20160305","C","C02","WM164",30177,311.1717,"plx",0,2,14.8811617692361,4.36152551639288
"1742","20160305","C","C02","WM164",28165,330.81,"plx",0,2,14.7816158511269,4.2619795982837
"1802","20160305","C","C02","WM164",31417,337.8069,"plx",0,2,14.9392578042376,4.41962155139436
"1862","20160305","C","C02","WM164",29819,356.3128,"plx",0,2,14.8639442562442,4.34430800340098
"1922","20160305","C","C02","WM164",28135,370.0925,"plx",0,2,14.7800783429449,4.26044209010171
"1982","20160305","C","C02","WM164",31442,384.295,"plx",0,2,14.9404053687208,4.42076911587754
"2042","20160305","C","C02","WM164",26097,384.7611,"plx",0,2,14.6715963497974,4.15196009695418
"2102","20160305","C","C02","WM164",30974,402.1706,"plx",0,2,14.9187700850524,4.39913383220918
"2162","20160305","C","C02","WM164",31185,421.4922,"plx",0,2,14.9285646384669,4.40892838562367
"2222","20160305","C","C02","WM164",22660,446.0328,"plx",0,2,14.4678602407079,3.94822398786467
"7","20160305","B","B03","WM164",1335,0,"plx",0.125,1,10.3826240265749,0
"67","20160305","B","B03","WM164",1869,17.9611,"plx",0.125,1,10.8680508537452,0.485426827170242
"127","20160305","B","B03","WM164",1778,22.1031,"plx",0.125,1,10.7960396088298,0.413415582254853
"187","20160305","B","B03","WM164",3072,35.9519,"plx",0.125,1,11.5849625007212,1.20233847414624
"247","20160305","B","B03","WM164",3318,40.3542,"plx",0.125,1,11.6960981709559,1.31347414438095
"307","20160305","B","B03","WM164",3626,46.1236,"plx",0.125,1,11.8241632097442,1.44153918316924
"367","20160305","B","B03","WM164",5066,60.1431,"plx",0.125,1,12.3066313617125,1.92400733513758
"427","20160305","B","B03","WM164",6093,70.1628,"plx",0.125,1,12.5729370250173,2.19031299844239
"487","20160305","B","B03","WM164",5998,70.5689,"plx",0.125,1,12.5502658068687,2.16764178029382
"547","20160305","B","B03","WM164",6696,71.0756,"plx",0.125,1,12.7090838125503,2.32645978597543
"607","20160305","B","B03","WM164",9167,85.8661,"plx",0.125,1,13.1622339581496,2.7796099315747
"667","20160305","B","B03","WM164",11611,95.6531,"plx",0.125,1,13.5032046095404,3.12058058296551
"727","20160305","B","B03","WM164",15442,108.7122,"plx",0.125,1,13.914571997649,3.53194797107407
"787","20160305","B","B03","WM164",16468,113.4947,"plx",0.125,1,14.0073777333213,3.62475370674635
"847","20160305","B","B03","WM164",15365,117.7861,"plx",0.125,1,13.9073601464803,3.52473611990541
"907","20160305","B","B03","WM164",21916,133.1547,"plx",0.125,1,14.419696888306,4.03707286173106
"967","20160305","B","B03","WM164",35897,189.0514,"plx",0.125,1,15.131575659086,4.74895163251111
"1027","20160305","B","B03","WM164",35949,209.0325,"plx",0.125,1,15.1336640190567,4.75103999248176
"1087","20160305","B","B03","WM164",42799,215.8778,"plx",0.125,1,15.385289467954,5.00266544137911
"1147","20160305","B","B03","WM164",32403,234.4217,"plx",0.125,2,14.9838397693495,4.60121574277458
"1207","20160305","B","B03","WM164",35947,239.6119,"plx",0.125,2,15.1335837533929,4.75095972681796
"1267","20160305","B","B03","WM164",30306,240.1172,"plx",0.125,2,14.8873158271524,4.50469180057744
"1327","20160305","B","B03","WM164",45220,251.3706,"plx",0.125,2,15.4646733716389,5.08204934506398
"1387","20160305","B","B03","WM164",42941,261.8069,"plx",0.125,2,15.3900681682832,5.0074441417083
"1447","20160305","B","B03","WM164",33133,277.2936,"plx",0.125,2,15.0159812165082,4.63335718993331
"1507","20160305","B","B03","WM164",36571,288.4336,"plx",0.125,2,15.1584124559229,4.77578842934799
"1567","20160305","B","B03","WM164",32615,300.5003,"plx",0.125,2,14.9932480080707,4.61062398149575
"1627","20160305","B","B03","WM164",45242,310.3978,"plx",0.125,2,15.465375087089,5.08275106051411
"1687","20160305","B","B03","WM164",32685,311.1717,"plx",0.125,2,14.9963410767244,4.61371705014951
"1747","20160305","B","B03","WM164",39823,330.81,"plx",0.125,2,15.2813142877524,4.89869026117745
"1807","20160305","B","B03","WM164",45038,337.8069,"plx",0.125,2,15.4588551427103,5.07623111613543
"1867","20160305","B","B03","WM164",39161,356.3128,"plx",0.125,2,15.2571299850585,4.87450595848357
"1927","20160305","B","B03","WM164",37501,370.0925,"plx",0.125,2,15.1946414465128,4.81201741993786
"1987","20160305","B","B03","WM164",31833,384.295,"plx",0.125,2,14.9582355051432,4.57561147856831
"2047","20160305","B","B03","WM164",41405,384.7611,"plx",0.125,2,15.3375173752848,4.95489334870984
"2107","20160305","B","B03","WM164",35590,402.1706,"plx",0.125,2,15.1191843123971,4.73656028582223
"2167","20160305","B","B03","WM164",41480,421.4922,"plx",0.125,2,15.3401282737006,4.95750424712567
"2227","20160305","B","B03","WM164",28421,446.0328,"plx",0.125,2,14.7946696966094,4.41204567003446
"8","20160305","C","C03","WM164",1373,0,"plx",0.125,1,10.4231159101471,0
"68","20160305","C","C03","WM164",1576,17.9611,"plx",0.125,1,10.6220518194564,0.198935909309276
"128","20160305","C","C03","WM164",1822,22.1031,"plx",0.125,1,10.8313072438021,0.408191333654951
"188","20160305","C","C03","WM164",2661,35.9519,"plx",0.125,1,11.3777527950222,0.95463688487512
"248","20160305","C","C03","WM164",2739,40.3542,"plx",0.125,1,11.4194335507054,0.996317640558278
"308","20160305","C","C03","WM164",3155,46.1236,"plx",0.125,1,11.6234242898699,1.20030837972281
"368","20160305","C","C03","WM164",4021,60.1431,"plx",0.125,1,11.9733386208004,1.55022271065326
"428","20160305","C","C03","WM164",5540,70.1628,"plx",0.125,1,12.4356702609366,2.01255435078945
"488","20160305","C","C03","WM164",5608,70.5689,"plx",0.125,1,12.4532706340106,2.03015472386352
"548","20160305","C","C03","WM164",5949,71.0756,"plx",0.125,1,12.53843146295,2.1153155528029
"608","20160305","C","C03","WM164",7331,85.8661,"plx",0.125,1,12.8397942902026,2.41667838005546
"668","20160305","C","C03","WM164",8443,95.6531,"plx",0.125,1,13.0435399987717,2.62042408862463
"728","20160305","C","C03","WM164",10957,108.7122,"plx",0.125,1,13.4195652255141,2.99644931536701
"788","20160305","C","C03","WM164",12221,113.4947,"plx",0.125,1,13.5770747200264,3.15395880987929
"848","20160305","C","C03","WM164",12603,117.7861,"plx",0.125,1,13.6214795712077,3.19836366106057
"908","20160305","C","C03","WM164",14873,133.1547,"plx",0.125,1,13.8604080591247,3.43729214897755
"968","20160305","C","C03","WM164",33229,189.0514,"plx",0.125,1,15.020155256487,4.59703934633994
"1028","20160305","C","C03","WM164",36943,209.0325,"plx",0.125,1,15.1730134063837,4.74989749623662
"1088","20160305","C","C03","WM164",37987,215.8778,"plx",0.125,1,15.2132181600962,4.79010224994906
"1148","20160305","C","C03","WM164",36171,234.4217,"plx",0.125,2,15.1425458635011,4.71942995335396
"1208","20160305","C","C03","WM164",40963,239.6119,"plx",0.125,2,15.3220337571586,4.89891784701153
"1268","20160305","C","C03","WM164",36276,240.1172,"plx",0.125,2,15.1467277643489,4.72361185420176
"1328","20160305","C","C03","WM164",38515,251.3706,"plx",0.125,2,15.2331328048645,4.81001689471744
"1388","20160305","C","C03","WM164",41057,261.8069,"plx",0.125,2,15.32534059435,4.90222468420289
"1448","20160305","C","C03","WM164",39627,277.2936,"plx",0.125,2,15.2741961303792,4.85108022023211
"1508","20160305","C","C03","WM164",44854,288.4336,"plx",0.125,2,15.4529490274106,5.02983311726354
"1568","20160305","C","C03","WM164",37255,300.5003,"plx",0.125,2,15.1851464424698,4.7620305323227
"1628","20160305","C","C03","WM164",38585,310.3978,"plx",0.125,2,15.2357524852954,4.81263657514832
"1688","20160305","C","C03","WM164",40780,311.1717,"plx",0.125,2,15.315574154904,4.89245824475686
"1748","20160305","C","C03","WM164",46524,330.81,"plx",0.125,2,15.5056875204723,5.08257161032524
"1808","20160305","C","C03","WM164",43940,337.8069,"plx",0.125,2,15.4232472493106,5.00013133916354
"1868","20160305","C","C03","WM164",37652,356.3128,"plx",0.125,2,15.200438879598,4.77732296945087
"1928","20160305","C","C03","WM164",36148,370.0925,"plx",0.125,2,15.1416282073648,4.71851229721769
"1988","20160305","C","C03","WM164",42972,384.295,"plx",0.125,2,15.3911093040417,4.96799339389458
"2048","20160305","C","C03","WM164",43531,384.7611,"plx",0.125,2,15.4097555418409,4.98663963169379
"2108","20160305","C","C03","WM164",46852,402.1706,"plx",0.125,2,15.5158230139546,5.09270710380753
"2168","20160305","C","C03","WM164",35403,421.4922,"plx",0.125,2,15.111583996969,4.68846808682191
"2228","20160305","C","C03","WM164",43287,446.0328,"plx",0.125,2,15.401646197769,4.97853028762187
"13","20160305","B","B04","WM164",1119,0,"plx",0.25,1,10.1279943209764,0
"73","20160305","B","B04","WM164",1581,17.9611,"plx",0.25,1,10.6266216523584,0.498627331381977
"133","20160305","B","B04","WM164",1685,22.1031,"plx",0.25,1,10.7185328760692,0.590538555092827
"193","20160305","B","B04","WM164",2350,35.9519,"plx",0.25,1,11.1984450414524,1.07045072047597
"253","20160305","B","B04","WM164",2435,40.3542,"plx",0.25,1,11.2497060569697,1.12171173599331
"313","20160305","B","B04","WM164",2473,46.1236,"plx",0.25,1,11.2720465243899,1.14405220341354
"373","20160305","B","B04","WM164",2964,60.1431,"plx",0.25,1,11.5333297323058,1.40533541132944
"433","20160305","B","B04","WM164",3092,70.1628,"plx",0.25,1,11.5943246039248,1.46633028294846
"493","20160305","B","B04","WM164",3185,70.5689,"plx",0.25,1,11.6370776571437,1.50908333616727
"553","20160305","B","B04","WM164",3085,71.0756,"plx",0.25,1,11.5910547740368,1.46306045306039
"613","20160305","B","B04","WM164",3215,85.8661,"plx",0.25,1,11.6506030222153,1.52260870123892
"673","20160305","B","B04","WM164",3374,95.6531,"plx",0.25,1,11.7202442582876,1.59224993731117
"733","20160305","B","B04","WM164",3363,108.7122,"plx",0.25,1,11.7155330635266,1.58753874255019
"793","20160305","B","B04","WM164",3471,113.4947,"plx",0.25,1,11.7611356498286,1.63314132885225
"853","20160305","B","B04","WM164",3458,117.7861,"plx",0.25,1,11.7557221536423,1.62772783266589
"913","20160305","B","B04","WM164",3950,133.1547,"plx",0.25,1,11.9476369379518,1.81964261697543
"973","20160305","B","B04","WM164",7662,189.0514,"plx",0.25,1,12.9035053104239,2.77551098944749
"1033","20160305","B","B04","WM164",7648,209.0325,"plx",0.25,1,12.9008668079807,2.77287248700435
"1093","20160305","B","B04","WM164",8159,215.8778,"plx",0.25,1,12.9941766251617,2.86618230418534
"1153","20160305","B","B04","WM164",9321,234.4217,"plx",0.25,2,13.186269026843,3.0582747058666
"1213","20160305","B","B04","WM164",8594,239.6119,"plx",0.25,2,13.0691140617739,2.94111974079754
"1273","20160305","B","B04","WM164",11932,240.1172,"plx",0.25,2,13.5425482623352,3.41455394135882
"1333","20160305","B","B04","WM164",12573,251.3706,"plx",0.25,2,13.6180413068518,3.49004698587538
"1393","20160305","B","B04","WM164",14794,261.8069,"plx",0.25,2,13.8527245604477,3.72473023947128
"1453","20160305","B","B04","WM164",14344,277.2936,"plx",0.25,2,13.8081597728684,3.68016545189198
"1513","20160305","B","B04","WM164",15902,288.4336,"plx",0.25,2,13.9569206047211,3.82892628374469
"1573","20160305","B","B04","WM164",17418,300.5003,"plx",0.25,2,14.0882913573478,3.96029703637142
"1633","20160305","B","B04","WM164",19046,310.3978,"plx",0.25,2,14.2172004173675,4.08920609639115
"1693","20160305","B","B04","WM164",15824,311.1717,"plx",0.25,2,13.9498267107591,3.82183238978272
"1753","20160305","B","B04","WM164",23843,330.81,"plx",0.25,2,14.5412781511224,4.41328383014598
"1813","20160305","B","B04","WM164",22651,337.8069,"plx",0.25,2,14.4672871235602,4.33929280258383
"1873","20160305","B","B04","WM164",25219,356.3128,"plx",0.25,2,14.6222234496786,4.49422912870216
"1933","20160305","B","B04","WM164",23717,370.0925,"plx",0.25,2,14.5336339122477,4.4056395912713
"1993","20160305","B","B04","WM164",28619,384.295,"plx",0.25,2,14.8046856421016,4.6766913211252
"2053","20160305","B","B04","WM164",27459,384.7611,"plx",0.25,2,14.744991466021,4.61699714504458
"2113","20160305","B","B04","WM164",30099,402.1706,"plx",0.25,2,14.8774279356704,4.74943361469403
"2173","20160305","B","B04","WM164",28259,421.4922,"plx",0.25,2,14.7864227935381,4.65842847256172
"2233","20160305","B","B04","WM164",32304,446.0328,"plx",0.25,2,14.9794251953315,4.85143087435508
"14","20160305","C","C04","WM164",1248,0,"plx",0.25,1,10.2854022188622,0
"74","20160305","C","C04","WM164",1507,17.9611,"plx",0.25,1,10.5574637015978,0.272061482735575
"134","20160305","C","C04","WM164",1594,22.1031,"plx",0.25,1,10.6384359139905,0.353033695128223
"194","20160305","C","C04","WM164",2179,35.9519,"plx",0.25,1,11.0894504811159,0.804048262253659
"254","20160305","C","C04","WM164",2250,40.3542,"plx",0.25,1,11.1357092861044,0.85030706724215
"314","20160305","C","C04","WM164",2383,46.1236,"plx",0.25,1,11.2185632361903,0.933161017328022
"374","20160305","C","C04","WM164",2513,60.1431,"plx",0.25,1,11.2951949558807,1.00979273701841
"434","20160305","C","C04","WM164",2965,70.1628,"plx",0.25,1,11.5338163894334,1.24841417057112
"494","20160305","C","C04","WM164",2735,70.5689,"plx",0.25,1,11.4173251176799,1.13192289881767
"554","20160305","C","C04","WM164",3030,71.0756,"plx",0.25,1,11.5651020783603,1.27969985949806
"614","20160305","C","C04","WM164",3034,85.8661,"plx",0.25,1,11.567005370247,1.28160315138478
"674","20160305","C","C04","WM164",2917,95.6531,"plx",0.25,1,11.5102696708982,1.22486745203593
"734","20160305","C","C04","WM164",3329,108.7122,"plx",0.25,1,11.7008731551403,1.41547093627801
"794","20160305","C","C04","WM164",3228,113.4947,"plx",0.25,1,11.6564248632778,1.37102264441553
"854","20160305","C","C04","WM164",3353,117.7861,"plx",0.25,1,11.7112367677938,1.42583454893153
"914","20160305","C","C04","WM164",3717,133.1547,"plx",0.25,1,11.8599229728618,1.57452075399951
"974","20160305","C","C04","WM164",6775,189.0514,"plx",0.25,1,12.7260052311286,2.44060301226635
"1034","20160305","C","C04","WM164",7850,209.0325,"plx",0.25,1,12.9384769386664,2.6530747198041
"1094","20160305","C","C04","WM164",6343,215.8778,"plx",0.25,1,12.6309496268329,2.34554740797062
"1154","20160305","C","C04","WM164",8864,234.4217,"plx",0.25,2,13.1137421660492,2.82833994718694
"1214","20160305","C","C04","WM164",9395,239.6119,"plx",0.25,2,13.1976774463074,2.91227522744517
"1274","20160305","C","C04","WM164",13806,240.1172,"plx",0.25,2,13.7530077689452,3.467605550083
"1334","20160305","C","C04","WM164",13741,251.3706,"plx",0.25,2,13.7461993795238,3.46079716066153
"1394","20160305","C","C04","WM164",14920,261.8069,"plx",0.25,2,13.8649599151426,3.57955769628035
"1454","20160305","C","C04","WM164",15586,277.2936,"plx",0.25,2,13.9279631010035,3.64256088214122
"1514","20160305","C","C04","WM164",16948,288.4336,"plx",0.25,2,14.0488274133639,3.76342519450164
"1574","20160305","C","C04","WM164",18383,300.5003,"plx",0.25,2,14.1660846049329,3.88068238607063
"1634","20160305","C","C04","WM164",18011,310.3978,"plx",0.25,2,14.1365906637914,3.85118844492916
"1694","20160305","C","C04","WM164",20896,311.1717,"plx",0.25,2,14.3509391815464,4.06553696268418
"1754","20160305","C","C04","WM164",24361,330.81,"plx",0.25,2,14.5722857355125,4.28688351665024
"1814","20160305","C","C04","WM164",24428,337.8069,"plx",0.25,2,14.5762481298433,4.290845910981
"1874","20160305","C","C04","WM164",27503,356.3128,"plx",0.25,2,14.7473013745163,4.46189915565404
"1934","20160305","C","C04","WM164",25729,370.0925,"plx",0.25,2,14.6511077649897,4.36570554612748
"1994","20160305","C","C04","WM164",28530,384.295,"plx",0.25,2,14.8001921264691,4.51478990760683
"2054","20160305","C","C04","WM164",33125,384.7611,"plx",0.25,2,15.0156328341126,4.7302306152504
"2114","20160305","C","C04","WM164",29270,402.1706,"plx",0.25,2,14.8371351252961,4.55173290643386
"2174","20160305","C","C04","WM164",32220,421.4922,"plx",0.25,2,14.9756688735939,4.69026665473168
"2234","20160305","C","C04","WM164",34959,446.0328,"plx",0.25,2,15.0933762967771,4.80797407791488
"19","20160305","B","B05","WM164",1572,0,"plx",0.5,1,10.6183855022586,0
"79","20160305","B","B05","WM164",1938,17.9611,"plx",0.5,1,10.9203528554151,0.301967353156474
"139","20160305","B","B05","WM164",2150,22.1031,"plx",0.5,1,11.0701209444768,0.451735442218217
"199","20160305","B","B05","WM164",2734,35.9519,"plx",0.5,1,11.4167975276061,0.798412025347453
"259","20160305","B","B05","WM164",2545,40.3542,"plx",0.5,1,11.3134499409631,0.695064438704451
"319","20160305","B","B05","WM164",2837,46.1236,"plx",0.5,1,11.4701504352744,0.851764933015753
"379","20160305","B","B05","WM164",3188,60.1431,"plx",0.5,1,11.6384359139905,1.02005041173187
"439","20160305","B","B05","WM164",3128,70.1628,"plx",0.5,1,11.6110247973074,0.992639295048747
"499","20160305","B","B05","WM164",3157,70.5689,"plx",0.5,1,11.624338545313,1.00595304305438
"559","20160305","B","B05","WM164",2657,71.0756,"plx",0.5,1,11.3755825124905,0.7571970102319
"619","20160305","B","B05","WM164",3328,85.8661,"plx",0.5,1,11.7004397181411,1.08205421588249
"679","20160305","B","B05","WM164",3329,95.6531,"plx",0.5,1,11.7008731551403,1.08248765288166
"739","20160305","B","B05","WM164",3162,108.7122,"plx",0.5,1,11.6266216523584,1.00823615009976
"799","20160305","B","B05","WM164",3066,113.4947,"plx",0.5,1,11.5821419816588,0.963756479400171
"859","20160305","B","B05","WM164",3080,117.7861,"plx",0.5,1,11.5887146355823,0.970329133323657
"919","20160305","B","B05","WM164",2873,133.1547,"plx",0.5,1,11.4883422775325,0.869956775273918
"979","20160305","B","B05","WM164",4127,189.0514,"plx",0.5,1,12.010877723007,1.39249222074843
"1039","20160305","B","B05","WM164",4290,209.0325,"plx",0.5,1,12.0667619323869,1.4483764301283
"1099","20160305","B","B05","WM164",4494,215.8778,"plx",0.5,1,12.1337844091799,1.5153989069213
"1159","20160305","B","B05","WM164",4305,234.4217,"plx",0.5,2,12.0717975222842,1.4534120200256
"1219","20160305","B","B05","WM164",4618,239.6119,"plx",0.5,2,12.1730524577741,1.55466695551551
"1279","20160305","B","B05","WM164",6009,240.1172,"plx",0.5,2,12.5529092065339,1.93452370427526
"1339","20160305","B","B05","WM164",7335,251.3706,"plx",0.5,2,12.8405812505608,2.22219574830215
"1399","20160305","B","B05","WM164",6453,261.8069,"plx",0.5,2,12.6557543101442,2.03736880788561
"1459","20160305","B","B05","WM164",6712,277.2936,"plx",0.5,2,12.7125270004398,2.09414149818122
"1519","20160305","B","B05","WM164",8373,288.4336,"plx",0.5,2,13.0315289097872,2.41314340752862
"1579","20160305","B","B05","WM164",7486,300.5003,"plx",0.5,2,12.8699793329,2.25159383064136
"1639","20160305","B","B05","WM164",8788,310.3978,"plx",0.5,2,13.1013191544233,2.48293365216467
"1699","20160305","B","B05","WM164",8761,311.1717,"plx",0.5,2,13.0968798363038,2.47849433404518
"1759","20160305","B","B05","WM164",13607,330.81,"plx",0.5,2,13.7320614036137,3.11367590135506
"1819","20160305","B","B05","WM164",12989,337.8069,"plx",0.5,2,13.6650027440862,3.04661724182762
"1879","20160305","B","B05","WM164",12327,356.3128,"plx",0.5,2,13.5895341158888,2.97114861363021
"1939","20160305","B","B05","WM164",15258,370.0925,"plx",0.5,2,13.8972782474113,3.27889274515266
"1999","20160305","B","B05","WM164",15220,384.295,"plx",0.5,2,13.8936807383909,3.2752952361323
"2059","20160305","B","B05","WM164",19436,384.7611,"plx",0.5,2,14.2464437171173,3.62805821485868
"2119","20160305","B","B05","WM164",23385,402.1706,"plx",0.5,2,14.5132958083063,3.8949103060477
"2179","20160305","B","B05","WM164",22482,421.4922,"plx",0.5,2,14.4564827630503,3.83809726079166
"2239","20160305","B","B05","WM164",20467,446.0328,"plx",0.5,2,14.3210120308943,3.70262652863571
"20","20160305","C","C05","WM164",1634,0,"plx",0.5,1,10.6741922681457,0
"80","20160305","C","C05","WM164",2346,17.9611,"plx",0.5,1,11.1959872980285,0.521795029882826
"140","20160305","C","C05","WM164",2250,22.1031,"plx",0.5,1,11.1357092861044,0.461517017958716
"200","20160305","C","C05","WM164",3232,35.9519,"plx",0.5,1,11.6582114827518,0.984019214606112
"260","20160305","C","C05","WM164",3265,40.3542,"plx",0.5,1,11.6728672764338,0.99867500828811
"320","20160305","C","C05","WM164",3380,46.1236,"plx",0.5,1,11.7228075311695,1.04861526302386
"380","20160305","C","C05","WM164",3348,60.1431,"plx",0.5,1,11.7090838125503,1.03489154440466
"440","20160305","C","C05","WM164",3627,70.1628,"plx",0.5,1,11.8245610299703,1.1503687618246
"500","20160305","C","C05","WM164",3529,70.5689,"plx",0.5,1,11.7850437147797,1.11085144663404
"560","20160305","C","C05","WM164",3364,71.0756,"plx",0.5,1,11.7159619902551,1.04176972210946
"620","20160305","C","C05","WM164",3552,85.8661,"plx",0.5,1,11.7944158663501,1.12022359820442
"680","20160305","C","C05","WM164",3575,95.6531,"plx",0.5,1,11.8037275265531,1.12953525840743
"740","20160305","C","C05","WM164",3509,108.7122,"plx",0.5,1,11.7768442324022,1.10265196425648
"800","20160305","C","C05","WM164",3400,113.4947,"plx",0.5,1,11.7313190310251,1.05712676287938
"860","20160305","C","C05","WM164",3343,117.7861,"plx",0.5,1,11.7069276396174,1.03273537147172
