"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"
4,C,9.116143e+001,1.369000e+001,1.728000e+003,2.927000e+003,1248,1.738699e-001,1.591661e+002,1.177879e+002,3.106561e+001,7.915252e-001,1.337523e+002,2.345353e+000,1.433966e+000,7.277419e-001
4,D,1.137327e+002,1.369000e+001,1.616000e+003,5.453000e+003,1557,2.521282e-001,1.938534e+002,1.363389e+002,4.952122e+001,9.729557e-001,1.649581e+002,3.502248e+000,1.412655e+000,7.515461e-001
4,E,1.124178e+002,1.369000e+001,1.695000e+003,5.460000e+003,1539,2.441261e-001,2.091429e+002,1.344144e+002,4.446294e+001,9.248104e-001,1.615040e+002,3.547758e+000,1.439319e+000,7.426091e-001
4,F,1.145362e+002,1.369000e+001,1.659000e+003,4.323000e+003,1568,2.351169e-001,1.502207e+002,1.331098e+002,5.031811e+001,9.949661e-001,1.604109e+002,2.757015e+000,1.484549e+000,7.491169e-001
4,G,1.227173e+002,1.369000e+001,1.763000e+003,4.587000e+003,1680,2.326582e-001,1.627853e+002,1.302556e+002,4.783177e+001,9.110132e-001,1.567062e+002,2.730357e+000,1.476043e+000,7.476486e-001
5,B,1.148283e+002,1.369000e+001,2.101000e+003,3.624000e+003,1572,1.727369e-001,1.556381e+002,1.179685e+002,3.009176e+001,7.927620e-001,1.333789e+002,2.305344e+000,1.455893e+000,7.305571e-001
5,C,1.193572e+002,1.369000e+001,2.266000e+003,3.764000e+003,1634,1.714147e-001,1.615036e+002,1.177148e+002,2.954311e+001,7.767264e-001,1.340964e+002,2.303550e+000,1.435131e+000,7.290438e-001
5,D,8.831264e+001,1.369000e+001,1.261000e+003,4.198000e+003,1209,2.551243e-001,1.905244e+002,1.356006e+002,4.852029e+001,9.864085e-001,1.636188e+002,3.472291e+000,1.449756e+000,7.443812e-001
5,E,1.329438e+002,1.369000e+001,1.919000e+003,6.439000e+003,1820,2.561011e-001,2.020691e+002,1.362082e+002,4.811696e+001,9.440326e-001,1.641013e+002,3.537912e+000,1.428175e+000,7.495475e-001
5,F,1.072316e+002,1.369000e+001,1.543000e+003,4.022000e+003,1468,2.352929e-001,1.513612e+002,1.312528e+002,4.829122e+001,9.697922e-001,1.573910e+002,2.739782e+000,1.495190e+000,7.476936e-001
5,G,1.196494e+002,1.369000e+001,1.720000e+003,4.546000e+003,1638,2.401443e-001,1.475969e+002,1.328784e+002,5.178801e+001,1.003289e+000,1.605376e+002,2.775336e+000,1.484380e+000,7.475909e-001
6,B,1.092768e+002,1.369000e+001,2.127000e+003,3.480000e+003,1496,1.734878e-001,1.648710e+002,1.172582e+002,2.943380e+001,7.574589e-001,1.335066e+002,2.326203e+000,1.436259e+000,7.304240e-001
6,C,8.743608e+001,1.369000e+001,1.669000e+003,2.787000e+003,1197,1.743282e-001,1.645533e+002,1.162208e+002,2.845471e+001,7.624265e-001,1.326697e+002,2.328321e+000,1.419106e+000,7.286092e-001
6,D,1.044558e+002,1.369000e+001,1.613000e+003,5.042000e+003,1430,2.476533e-001,2.025486e+002,1.345319e+002,4.663194e+001,9.433351e-001,1.619721e+002,3.525874e+000,1.436214e+000,7.480023e-001
6,E,1.100804e+002,1.369000e+001,1.551000e+003,5.318000e+003,1507,2.541908e-001,1.985598e+002,1.349600e+002,4.876338e+001,9.704048e-001,1.637332e+002,3.528865e+000,1.425422e+000,7.533010e-001
6,F,1.094229e+002,1.369000e+001,1.568000e+003,4.009000e+003,1498,2.395350e-001,1.494926e+002,1.303903e+002,4.978547e+001,9.667448e-001,1.577183e+002,2.676235e+000,1.493420e+000,7.438827e-001
6,G,1.173119e+002,1.369000e+001,1.675000e+003,4.392000e+003,1606,2.317500e-001,1.588691e+002,1.306113e+002,4.991884e+001,9.256388e-001,1.568008e+002,2.734745e+000,1.487410e+000,7.452935e-001
7,B,1.186267e+002,1.369000e+001,2.205000e+003,3.720000e+003,1624,1.745952e-001,1.564809e+002,1.172991e+002,3.086684e+001,7.891304e-001,1.325011e+002,2.290640e+000,1.444085e+000,7.311314e-001
7,C,1.108108e+002,1.369000e+001,2.035000e+003,3.490000e+003,1517,1.791114e-001,1.550912e+002,1.173483e+002,3.261665e+001,7.988890e-001,1.344035e+002,2.300593e+000,1.444198e+000,7.302506e-001
7,D,1.157779e+002,1.369000e+001,1.662000e+003,5.614000e+003,1585,2.474781e-001,2.024877e+002,1.326298e+002,4.473129e+001,9.580598e-001,1.591427e+002,3.541956e+000,1.419834e+000,7.442280e-001
7,E,1.038714e+002,1.369000e+001,1.495000e+003,5.048000e+003,1422,2.498467e-001,2.271922e+002,1.314957e+002,4.398041e+001,8.533997e-001,1.603440e+002,3.549930e+000,1.409840e+000,7.567132e-001
7,F,1.176771e+002,1.369000e+001,1.689000e+003,4.440000e+003,1611,2.335699e-001,1.482134e+002,1.303817e+002,4.854887e+001,9.997536e-001,1.564065e+002,2.756052e+000,1.497114e+000,7.464108e-001
7,G,1.320672e+002,1.369000e+001,1.890000e+003,4.917000e+003,1808,2.399012e-001,1.488546e+002,1.319325e+002,5.341855e+001,9.786609e-001,1.599832e+002,2.719580e+000,1.478296e+000,7.523278e-001
8,B,1.191381e+002,1.369000e+001,2.211000e+003,3.717000e+003,1631,1.704701e-001,1.576952e+002,1.165784e+002,2.987513e+001,7.743260e-001,1.327358e+002,2.278970e+000,1.432822e+000,7.334220e-001
8,C,1.239591e+002,1.369000e+001,2.264000e+003,3.918000e+003,1697,1.761067e-001,1.596855e+002,1.164972e+002,3.112715e+001,7.790511e-001,1.341309e+002,2.308780e+000,1.437324e+000,7.301126e-001
8,D,1.143170e+002,1.369000e+001,1.694000e+003,5.478000e+003,1565,2.492790e-001,2.017431e+002,1.332675e+002,4.578526e+001,9.492209e-001,1.604336e+002,3.500319e+000,1.443015e+000,7.473203e-001
8,E,1.207451e+002,1.369000e+001,1.684000e+003,5.819000e+003,1653,2.545425e-001,1.942283e+002,1.353007e+002,4.994776e+001,9.846318e-001,1.645531e+002,3.520266e+000,1.424415e+000,7.494232e-001
8,F,1.264427e+002,1.369000e+001,1.815000e+003,4.807000e+003,1731,2.375351e-001,1.520866e+002,1.315496e+002,4.999176e+001,9.833478e-001,1.577181e+002,2.777008e+000,1.492695e+000,7.491422e-001
8,G,1.051132e+002,1.369000e+001,1.503000e+003,3.870000e+003,1439,2.466636e-001,1.507509e+002,1.321454e+002,5.900963e+001,9.562482e-001,1.610051e+002,2.689368e+000,1.478296e+000,7.524220e-001
9,B,1.262966e+002,1.369000e+001,2.307000e+003,3.877000e+003,1729,1.776535e-001,1.512141e+002,1.187602e+002,3.293243e+001,8.005144e-001,1.365313e+002,2.242337e+000,1.457555e+000,7.348897e-001
9,C,1.376187e+002,1.369000e+001,2.412000e+003,4.421000e+003,1884,1.782538e-001,1.566810e+002,1.181177e+002,3.182049e+001,8.082665e-001,1.357168e+002,2.346603e+000,1.450519e+000,7.367725e-001
9,D,9.050402e+001,1.369000e+001,1.290000e+003,4.410000e+003,1239,2.505490e-001,2.008562e+002,1.324283e+002,4.470972e+001,9.691749e-001,1.597898e+002,3.559322e+000,1.433370e+000,7.453875e-001
9,E,1.381300e+002,1.369000e+001,1.939000e+003,6.686000e+003,1891,2.524989e-001,2.047122e+002,1.343193e+002,4.912763e+001,9.462334e-001,1.633102e+002,3.535695e+000,1.417913e+000,7.526731e-001
9,F,1.067933e+002,1.369000e+001,1.518000e+003,3.983000e+003,1462,2.381695e-001,1.620927e+002,1.304609e+002,5.012153e+001,9.185435e-001,1.580380e+002,2.724350e+000,1.470387e+000,7.517031e-001
9,G,1.321402e+002,1.369000e+001,1.922000e+003,4.928000e+003,1809,2.310581e-001,1.683787e+002,1.279204e+002,4.603144e+001,8.808118e-001,1.543012e+002,2.724157e+000,1.463511e+000,7.486132e-001
10,B,9.934259e+001,1.369000e+001,1.808000e+003,3.219000e+003,1360,1.700780e-001,1.766200e+002,1.163617e+002,2.893239e+001,7.183581e-001,1.329817e+002,2.366912e+000,1.406324e+000,7.332209e-001
10,C,1.159971e+002,1.369000e+001,2.069000e+003,3.556000e+003,1588,1.765911e-001,1.561770e+002,1.158366e+002,3.092273e+001,7.684039e-001,1.331842e+002,2.239295e+000,1.425035e+000,7.387505e-001
10,D,1.018262e+002,1.369000e+001,1.436000e+003,5.065000e+003,1394,2.574059e-001,2.013894e+002,1.367182e+002,4.924408e+001,9.857517e-001,1.654827e+002,3.633429e+000,1.424148e+000,7.513330e-001
10,E,9.912345e+001,1.369000e+001,1.618000e+003,4.712000e+003,1357,2.502117e-001,2.150769e+002,1.336391e+002,4.583043e+001,8.835772e-001,1.615237e+002,3.472366e+000,1.435591e+000,7.469064e-001
10,F,1.150475e+002,1.369000e+001,1.654000e+003,4.228000e+003,1575,2.332778e-001,1.771338e+002,1.275396e+002,4.600198e+001,8.456255e-001,1.547006e+002,2.684444e+000,1.464033e+000,7.508632e-001
10,G,1.297297e+002,1.369000e+001,1.840000e+003,4.696000e+003,1776,2.461520e-001,1.489952e+002,1.312731e+002,5.437212e+001,9.633838e-001,1.602035e+002,2.644144e+000,1.464406e+000,7.544985e-001
11,B,1.227904e+002,1.369000e+001,2.059000e+003,3.835000e+003,1681,1.875392e-001,1.558032e+002,1.171324e+002,3.494928e+001,7.929921e-001,1.362887e+002,2.281380e+000,1.442166e+000,7.384553e-001
11,C,1.238860e+002,1.369000e+001,2.070000e+003,3.845000e+003,1696,1.831384e-001,1.579921e+002,1.171061e+002,3.303841e+001,7.722194e-001,1.358591e+002,2.267099e+000,1.430040e+000,7.393809e-001
11,D,1.115413e+002,1.369000e+001,1.583000e+003,5.363000e+003,1527,2.585046e-001,2.065912e+002,1.334319e+002,5.093831e+001,9.361459e-001,1.636459e+002,3.512115e+000,1.415216e+000,7.534345e-001
11,E,9.912345e+001,1.369000e+001,1.402000e+003,4.857000e+003,1357,2.625005e-001,2.019456e+002,1.363807e+002,5.333998e+001,9.615570e-001,1.675060e+002,3.579219e+000,1.419686e+000,7.501422e-001
11,F,1.175310e+002,1.369000e+001,1.686000e+003,4.255000e+003,1609,2.451803e-001,1.513184e+002,1.314850e+002,5.521128e+001,9.430913e-001,1.605274e+002,2.644500e+000,1.490540e+000,7.479526e-001
11,G,1.012418e+002,1.369000e+001,1.446000e+003,3.687000e+003,1386,2.341698e-001,1.769410e+002,1.276742e+002,4.782731e+001,8.273070e-001,1.554612e+002,2.660173e+000,1.459441e+000,7.509283e-001





2
Timespan (h):, 17.9611
2,B,1.575603e+002,1.369000e+001,3.380000e+003,4.871000e+003,2157,1.638697e-001,1.731007e+002,1.123676e+002,2.594949e+001,7.003067e-001,1.241274e+002,2.258229e+000,1.453087e+000,7.167474e-001
2,C,1.180424e+002,1.369000e+001,2.586000e+003,3.771000e+003,1616,1.570863e-001,1.847183e+002,1.108270e+002,2.266728e+001,6.649308e-001,1.205964e+002,2.333540e+000,1.434247e+000,7.147136e-001
2,D,1.678598e+002,1.369000e+001,2.448000e+003,8.071000e+003,2298,2.424988e-001,2.225199e+002,1.284370e+002,4.062518e+001,8.643430e-001,1.551643e+002,3.512185e+000,1.402760e+000,7.504511e-001
2,E,1.712929e+002,1.369000e+001,2.424000e+003,8.463000e+003,2345,2.432718e-001,2.207774e+002,1.313684e+002,4.073335e+001,8.898065e-001,1.575433e+002,3.608955e+000,1.405843e+000,7.501562e-001
2,F,1.919649e+002,1.369000e+001,2.735000e+003,7.376000e+003,2628,2.414397e-001,1.644830e+002,1.285819e+002,4.730554e+001,9.354840e-001,1.554994e+002,2.806697e+000,1.500124e+000,7.447608e-001
2,G,1.380570e+002,1.369000e+001,2.049000e+003,5.307000e+003,1890,2.380649e-001,1.622473e+002,1.318931e+002,4.785856e+001,9.472161e-001,1.584913e+002,2.807937e+000,1.524085e+000,7.358301e-001
3,B,1.365230e+002,1.369000e+001,3.073000e+003,3.841000e+003,1869,1.588615e-001,1.602372e+002,1.107824e+002,2.603973e+001,6.826537e-001,1.207838e+002,2.055110e+000,1.429474e+000,7.312280e-001
3,C,1.151205e+002,1.369000e+001,2.687000e+003,3.351000e+003,1576,1.560975e-001,1.646068e+002,1.106440e+002,2.459014e+001,6.796114e-001,1.213867e+002,2.126269e+000,1.434580e+000,7.279510e-001
3,D,1.524470e+002,1.369000e+001,2.406000e+003,7.564000e+003,2087,2.379056e-001,2.156058e+002,1.286489e+002,3.737968e+001,9.250770e-001,1.529017e+002,3.624341e+000,1.458430e+000,7.374611e-001
3,E,2.081812e+002,1.369000e+001,2.952000e+003,1.026200e+004,2850,2.377887e-001,2.059758e+002,1.292314e+002,3.727813e+001,9.498677e-001,1.529884e+002,3.600702e+000,1.444634e+000,7.321786e-001
3,F,1.761870e+002,1.369000e+001,2.603000e+003,6.484000e+003,2412,2.224954e-001,1.495097e+002,1.261548e+002,4.180559e+001,9.597951e-001,1.487936e+002,2.688226e+000,1.485046e+000,7.419527e-001
3,G,1.783784e+002,1.369000e+001,2.582000e+003,6.648000e+003,2442,2.257429e-001,1.540221e+002,1.290352e+002,4.430206e+001,9.560108e-001,1.535040e+002,2.722359e+000,1.477458e+000,7.447098e-001
4,B,1.154858e+002,1.369000e+001,2.527000e+003,3.357000e+003,1581,1.602654e-001,1.692174e+002,1.098563e+002,2.473968e+001,6.595269e-001,1.194012e+002,2.123340e+000,1.437249e+000,7.286349e-001
4,C,1.100804e+002,1.369000e+001,2.416000e+003,3.193000e+003,1507,1.578719e-001,1.620635e+002,1.114403e+002,2.571540e+001,6.873696e-001,1.219171e+002,2.118779e+000,1.431508e+000,7.299596e-001
4,D,1.731921e+002,1.369000e+001,2.493000e+003,8.799000e+003,2371,2.247332e-001,2.305440e+002,1.252534e+002,3.387837e+001,8.727798e-001,1.485801e+002,3.711092e+000,1.430757e+000,7.386675e-001
4,E,1.869978e+002,1.369000e+001,2.798000e+003,9.177000e+003,2560,2.333846e-001,2.027344e+002,1.295511e+002,3.774822e+001,9.605766e-001,1.531487e+002,3.584766e+000,1.463293e+000,7.266848e-001
4,F,1.766983e+002,1.369000e+001,2.579000e+003,6.271000e+003,2419,2.335214e-001,1.422837e+002,1.293022e+002,5.203977e+001,9.806610e-001,1.552172e+002,2.592394e+000,1.472017e+000,7.500310e-001
4,G,1.982469e+002,1.369000e+001,2.900000e+003,7.142000e+003,2714,2.257977e-001,1.471245e+002,1.280156e+002,4.689011e+001,9.615374e-001,1.527717e+002,2.631540e+000,1.467183e+000,7.499080e-001
5,B,1.415632e+002,1.369000e+001,3.049000e+003,4.019000e+003,1938,1.552957e-001,1.602150e+002,1.106486e+002,2.526030e+001,6.851114e-001,1.211695e+002,2.073787e+000,1.422897e+000,7.374994e-001
5,C,1.713660e+002,1.369000e+001,3.560000e+003,4.877000e+003,2346,1.599355e-001,1.509905e+002,1.129287e+002,2.671019e+001,7.312808e-001,1.239159e+002,2.078858e+000,1.441173e+000,7.399598e-001
5,D,1.455807e+002,1.369000e+001,2.069000e+003,7.005000e+003,1993,2.264299e-001,2.014037e+002,1.264484e+002,3.732121e+001,9.514422e-001,1.485384e+002,3.514802e+000,1.470246e+000,7.285294e-001
5,E,2.199416e+002,1.369000e+001,3.199000e+003,1.109500e+004,3011,2.298191e-001,2.117052e+002,1.277440e+002,3.553596e+001,9.370632e-001,1.496746e+002,3.684822e+000,1.456531e+000,7.287380e-001
5,F,1.601169e+002,1.369000e+001,2.334000e+003,5.699000e+003,2192,2.452675e-001,1.416702e+002,1.288672e+002,5.732588e+001,1.001799e+000,1.567372e+002,2.599909e+000,1.476054e+000,7.530456e-001
5,G,1.789627e+002,1.369000e+001,2.632000e+003,6.440000e+003,2450,2.332568e-001,1.414010e+002,1.299131e+002,5.223565e+001,1.009434e+000,1.565944e+002,2.628571e+000,1.465662e+000,7.513013e-001
6,B,1.435354e+002,1.369000e+001,3.093000e+003,4.198000e+003,1965,1.626447e-001,1.617920e+002,1.115698e+002,2.710577e+001,7.013455e-001,1.231528e+002,2.136387e+000,1.427729e+000,7.390893e-001
6,C,1.241782e+002,1.369000e+001,2.519000e+003,3.578000e+003,1700,1.660070e-001,1.570149e+002,1.120485e+002,2.866191e+001,7.161166e-001,1.246722e+002,2.104706e+000,1.438720e+000,7.355170e-001
6,D,1.729730e+002,1.369000e+001,2.617000e+003,8.477000e+003,2368,2.232659e-001,2.059517e+002,1.262512e+002,3.463386e+001,9.359103e-001,1.473243e+002,3.579814e+000,1.464033e+000,7.274436e-001
6,E,1.905040e+002,1.369000e+001,2.728000e+003,9.233000e+003,2608,2.298881e-001,1.961248e+002,1.278963e+002,3.750271e+001,9.818567e-001,1.506423e+002,3.540261e+000,1.461581e+000,7.286395e-001
6,F,1.602630e+002,1.369000e+001,2.340000e+003,5.287000e+003,2194,2.521515e-001,1.408453e+002,1.284294e+002,6.597757e+001,9.659491e-001,1.602398e+002,2.409754e+000,1.443617e+000,7.544995e-001
6,G,1.806428e+002,1.369000e+001,2.635000e+003,6.326000e+003,2473,2.525061e-001,1.371012e+002,1.318504e+002,6.557735e+001,1.031150e+000,1.629110e+002,2.558027e+000,1.450519e+000,7.572266e-001
7,B,1.514244e+002,1.369000e+001,3.067000e+003,4.458000e+003,2073,1.597455e-001,1.657108e+002,1.106532e+002,2.518439e+001,6.891347e-001,1.207609e+002,2.150507e+000,1.412886e+000,7.398511e-001
7,C,1.482104e+002,1.369000e+001,3.009000e+003,4.295000e+003,2029,1.613203e-001,1.578281e+002,1.116981e+002,2.681803e+001,7.170015e-001,1.230039e+002,2.116806e+000,1.430708e+000,7.376121e-001
7,D,1.826150e+002,1.369000e+001,2.602000e+003,9.340000e+003,2500,2.339465e-001,2.094554e+002,1.270159e+002,3.751004e+001,9.683869e-001,1.493339e+002,3.736000e+000,1.454125e+000,7.278350e-001
7,E,1.842951e+002,1.369000e+001,2.632000e+003,9.111000e+003,2523,2.362946e-001,1.980646e+002,1.289449e+002,3.951907e+001,9.942245e-001,1.522170e+002,3.611177e+000,1.467908e+000,7.259839e-001
7,F,1.683711e+002,1.369000e+001,2.446000e+003,5.551000e+003,2305,2.737394e-001,1.306860e+002,1.319439e+002,7.674468e+001,1.012978e+000,1.675874e+002,2.408243e+000,1.436888e+000,7.612169e-001
7,G,1.910153e+002,1.369000e+001,2.739000e+003,6.170000e+003,2615,2.619510e-001,1.396980e+002,1.317908e+002,7.662051e+001,9.231839e-001,1.666246e+002,2.359465e+000,1.414232e+000,7.672720e-001
8,B,1.665449e+002,1.369000e+001,3.315000e+003,4.913000e+003,2280,1.626260e-001,1.577771e+002,1.117013e+002,2.736014e+001,7.299379e-001,1.232489e+002,2.154825e+000,1.420965e+000,7.439142e-001
8,C,1.784514e+002,1.369000e+001,3.334000e+003,5.364000e+003,2443,1.631543e-001,1.600600e+002,1.122198e+002,2.672056e+001,7.343473e-001,1.241909e+002,2.195661e+000,1.426117e+000,7.405612e-001
8,D,1.669832e+002,1.369000e+001,2.509000e+003,8.560000e+003,2286,2.385247e-001,2.142406e+002,1.280551e+002,4.017357e+001,9.596238e-001,1.523424e+002,3.744532e+000,1.442317e+000,7.331897e-001
8,E,1.763331e+002,1.369000e+001,2.518000e+003,8.965000e+003,2414,2.395801e-001,2.073263e+002,1.293736e+002,4.037896e+001,9.791981e-001,1.540305e+002,3.713753e+000,1.435810e+000,7.298827e-001
8,F,1.772827e+002,1.369000e+001,2.536000e+003,5.730000e+003,2427,2.957381e-001,1.307762e+002,1.351075e+002,9.444157e+001,1.026770e+000,1.774374e+002,2.360939e+000,1.389797e+000,7.730040e-001
8,G,1.432432e+002,1.369000e+001,2.081000e+003,4.624000e+003,1961,2.900453e-001,1.340941e+002,1.366394e+002,9.938208e+001,1.023058e+000,1.809834e+002,2.357981e+000,1.367075e+000,7.717652e-001
9,B,1.876552e+002,1.369000e+001,3.444000e+003,5.507000e+003,2569,1.653898e-001,1.512534e+002,1.140428e+002,2.855998e+001,7.571337e-001,1.285519e+002,2.143636e+000,1.431231e+000,7.484855e-001
9,C,2.124178e+002,1.369000e+001,3.840000e+003,6.107000e+003,2908,1.697550e-001,1.468323e+002,1.138573e+002,2.908266e+001,7.717753e-001,1.281013e+002,2.100069e+000,1.417270e+000,7.503110e-001
9,D,1.227173e+002,1.369000e+001,1.780000e+003,6.369000e+003,1680,2.563311e-001,2.120200e+002,1.299600e+002,4.341078e+001,9.786768e-001,1.569657e+002,3.791071e+000,1.414641e+000,7.395043e-001
9,E,1.995617e+002,1.369000e+001,2.824000e+003,1.037600e+004,2732,2.523279e-001,2.078120e+002,1.314805e+002,4.429338e+001,9.935698e-001,1.575910e+002,3.797950e+000,1.434901e+000,7.358514e-001
9,F,1.412710e+002,1.369000e+001,2.030000e+003,4.473000e+003,1934,3.195318e-001,1.294782e+002,1.400996e+002,1.129430e+002,1.044410e+000,1.899432e+002,2.312823e+000,1.351841e+000,7.798225e-001
9,G,1.740687e+002,1.369000e+001,2.539000e+003,5.514000e+003,2383,3.191139e-001,1.250712e+002,1.413284e+002,1.213902e+002,1.083158e+000,1.918464e+002,2.313890e+000,1.348474e+000,7.816949e-001
10,B,1.750913e+002,1.369000e+001,2.962000e+003,5.293000e+003,2397,1.746705e-001,1.522329e+002,1.136296e+002,3.051321e+001,7.798581e-001,1.287465e+002,2.208177e+000,1.413257e+000,7.493963e-001
10,C,1.868517e+002,1.369000e+001,3.163000e+003,5.569000e+003,2558,1.748471e-001,1.452450e+002,1.125458e+002,2.999907e+001,8.137141e-001,1.275728e+002,2.177091e+000,1.407583e+000,7.522168e-001
10,D,1.292184e+002,1.369000e+001,1.858000e+003,6.811000e+003,1769,2.665689e-001,2.038397e+002,1.355220e+002,5.118001e+001,1.028845e+000,1.649577e+002,3.850198e+000,1.422278e+000,7.411340e-001
10,E,1.456538e+002,1.369000e+001,2.239000e+003,7.389000e+003,1994,2.660986e-001,1.930451e+002,1.343294e+002,4.980629e+001,1.065341e+000,1.623663e+002,3.705617e+000,1.463829e+000,7.259010e-001
10,F,1.520088e+002,1.369000e+001,2.174000e+003,4.491000e+003,2081,3.250029e-001,1.340613e+002,1.384291e+002,1.197125e+002,9.454505e-001,1.903470e+002,2.158097e+000,1.329755e+000,7.810801e-001
10,G,1.560263e+002,1.369000e+001,2.227000e+003,4.511000e+003,2136,3.352815e-001,1.246477e+002,1.410754e+002,1.334144e+002,9.883042e-001,1.968147e+002,2.111891e+000,1.316915e+000,7.894621e-001
11,B,1.560263e+002,1.369000e+001,2.746000e+003,4.675000e+003,2136,1.702324e-001,1.614115e+002,1.117272e+002,3.038150e+001,7.235188e-001,1.265397e+002,2.188670e+000,1.392422e+000,7.481656e-001
11,C,1.881665e+002,1.369000e+001,3.035000e+003,5.632000e+003,2576,1.734803e-001,1.509674e+002,1.128069e+002,2.979295e+001,7.742623e-001,1.278819e+002,2.186335e+000,1.406510e+000,7.525071e-001
11,D,1.390066e+002,1.369000e+001,2.016000e+003,6.853000e+003,1903,2.746199e-001,2.092820e+002,1.331434e+002,5.161850e+001,9.712218e-001,1.645483e+002,3.601156e+000,1.378763e+000,7.428075e-001
11,E,1.263696e+002,1.369000e+001,1.788000e+003,6.420000e+003,1730,2.815544e-001,1.951388e+002,1.372525e+002,5.722658e+001,1.055212e+000,1.699912e+002,3.710983e+000,1.400129e+000,7.399220e-001
11,F,1.397370e+002,1.369000e+001,1.998000e+003,4.291000e+003,1913,3.490432e-001,1.154130e+002,1.442754e+002,1.396437e+002,1.134128e+000,2.039222e+002,2.243074e+000,1.298914e+000,7.934898e-001
11,G,1.323594e+002,1.369000e+001,1.863000e+003,3.712000e+003,1812,3.328789e-001,1.291795e+002,1.410779e+002,1.265933e+002,9.336251e-001,1.971361e+002,2.048565e+000,1.309287e+000,7.919561e-001





3
Timespan (h):, 22.1031
2,B,1.838568e+002,1.369000e+001,3.833000e+003,5.729000e+003,2517,1.647693e-001,1.705858e+002,1.124367e+002,2.564723e+001,7.119140e-001,1.249684e+002,2.276122e+000,1.458986e+000,7.176903e-001
2,C,1.528853e+002,1.369000e+001,3.221000e+003,4.776000e+003,2093,1.615774e-001,1.731393e+002,1.108986e+002,2.431346e+001,6.928701e-001,1.210196e+002,2.281892e+000,1.458888e+000,7.190639e-001
2,D,1.937911e+002,1.369000e+001,2.768000e+003,9.626000e+003,2653,2.486969e-001,2.129207e+002,1.296574e+002,4.236449e+001,9.224904e-001,1.556153e+002,3.628345e+000,1.427186e+000,7.447516e-001
