"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
5,B,3.718042e+001,1.369000e+001,1.033000e+003,1.483000e+003,509,1.633833e-001,2.246542e+002,1.186828e+002,2.451732e+001,6.846610e-001,1.377989e+002,2.913556e+000,1.446229e+000,7.498808e-001
5,C,3.922571e+001,1.369000e+001,9.730000e+002,1.747000e+003,537,1.679350e-001,2.248360e+002,1.202223e+002,2.587778e+001,7.562778e-001,1.390576e+002,3.253259e+000,1.486965e+000,7.502812e-001
5,D,1.252739e+002,1.369000e+001,1.883000e+003,9.282000e+003,1715,2.216432e-001,3.321530e+002,1.261804e+002,2.899854e+001,8.538480e-001,1.489771e+002,5.412245e+000,1.501348e+000,7.218304e-001
5,E,1.108108e+002,1.369000e+001,1.688000e+003,8.611000e+003,1517,2.333884e-001,3.193168e+002,1.314310e+002,3.268763e+001,9.316664e-001,1.554352e+002,5.676335e+000,1.518093e+000,7.188990e-001
5,F,2.111030e+001,1.369000e+001,4.460000e+002,1.111000e+003,289,2.031553e-001,2.474079e+002,1.260940e+002,2.984696e+001,8.202393e-001,1.492438e+002,3.844291e+000,1.624701e+000,6.893233e-001
5,G,1.716581e+001,1.369000e+001,3.500000e+002,8.710000e+002,235,2.205893e-001,2.315866e+002,1.294255e+002,3.557559e+001,8.384103e-001,1.567095e+002,3.706383e+000,1.670067e+000,6.986205e-001
6,B,3.601169e+001,1.369000e+001,9.600000e+002,1.566000e+003,493,1.849563e-001,2.316984e+002,1.198992e+002,2.968452e+001,7.210412e-001,1.403793e+002,3.176471e+000,1.496332e+000,7.373693e-001
6,C,2.607743e+001,1.369000e+001,7.490000e+002,1.168000e+003,357,1.866896e-001,2.276990e+002,1.205642e+002,3.171881e+001,7.659775e-001,1.437547e+002,3.271709e+000,1.501072e+000,7.405521e-001
6,D,1.475530e+002,1.369000e+001,2.248000e+003,1.124500e+004,2020,2.284346e-001,3.141140e+002,1.274016e+002,3.118561e+001,9.270029e-001,1.503853e+002,5.566832e+000,1.539043e+000,7.137744e-001
6,E,9.576333e+001,1.369000e+001,1.434000e+003,7.348000e+003,1311,2.241437e-001,3.410378e+002,1.278992e+002,3.079524e+001,8.695241e-001,1.513341e+002,5.604882e+000,1.511928e+000,7.178362e-001
6,F,2.205990e+001,1.369000e+001,4.210000e+002,1.119000e+003,302,2.062783e-001,2.379649e+002,1.264451e+002,3.451450e+001,8.217469e-001,1.525455e+002,3.705298e+000,1.638246e+000,6.975730e-001
6,G,1.409788e+001,1.369000e+001,2.580000e+002,7.710000e+002,193,1.884544e-001,2.408329e+002,1.262649e+002,2.569389e+001,8.689395e-001,1.471298e+002,3.994819e+000,1.682093e+000,6.857807e-001
7,B,3.082542e+001,1.369000e+001,7.760000e+002,1.399000e+003,422,2.095250e-001,2.425335e+002,1.224235e+002,3.802622e+001,7.145669e-001,1.506697e+002,3.315166e+000,1.483215e+000,7.263592e-001
7,C,3.126370e+001,1.369000e+001,7.490000e+002,1.382000e+003,428,2.023597e-001,2.440642e+002,1.219409e+002,3.449744e+001,6.966104e-001,1.489685e+002,3.228972e+000,1.459316e+000,7.364608e-001
7,D,7.195033e+001,1.369000e+001,1.070000e+003,5.628000e+003,985,2.431391e-001,3.232107e+002,1.316948e+002,3.430282e+001,9.289438e-001,1.568029e+002,5.713706e+000,1.513764e+000,7.311970e-001
7,E,1.119795e+002,1.369000e+001,1.668000e+003,8.701000e+003,1533,2.386115e-001,3.161003e+002,1.324234e+002,3.413022e+001,9.449176e-001,1.573759e+002,5.675799e+000,1.525721e+000,7.281317e-001
7,F,1.314828e+001,1.369000e+001,2.700000e+002,8.400000e+002,180,2.108205e-001,2.795798e+002,1.283456e+002,3.016940e+001,8.880336e-001,1.523967e+002,4.666667e+000,1.723862e+000,6.858237e-001
7,G,1.095690e+001,1.369000e+001,2.100000e+002,6.310000e+002,150,1.924632e-001,2.548353e+002,1.288023e+002,2.878891e+001,8.616271e-001,1.510670e+002,4.206667e+000,1.689672e+000,6.844493e-001
8,B,2.834186e+001,1.369000e+001,6.810000e+002,1.282000e+003,388,2.258134e-001,2.478866e+002,1.236899e+002,4.244129e+001,6.955920e-001,1.533295e+002,3.304124e+000,1.476826e+000,7.199923e-001
8,C,2.994887e+001,1.369000e+001,6.610000e+002,1.285000e+003,410,2.108084e-001,2.421068e+002,1.227071e+002,3.624822e+001,6.830117e-001,1.507063e+002,3.134146e+000,1.425136e+000,7.353275e-001
8,D,7.779401e+001,1.369000e+001,1.147000e+003,6.210000e+003,1065,2.510700e-001,3.176196e+002,1.340790e+002,3.572041e+001,9.664103e-001,1.600118e+002,5.830986e+000,1.494135e+000,7.312762e-001
8,E,1.058437e+002,1.369000e+001,1.607000e+003,8.655000e+003,1449,2.503798e-001,3.168792e+002,1.355164e+002,3.539195e+001,9.903905e-001,1.610725e+002,5.973085e+000,1.497950e+000,7.317603e-001
8,F,4.382761e+000,1.369000e+001,1.060000e+002,2.920000e+002,60,2.355419e-001,2.715259e+002,1.335919e+002,3.811020e+001,9.390679e-001,1.619315e+002,4.866667e+000,1.661729e+000,6.964926e-001
8,G,5.916728e+000,1.369000e+001,1.020000e+002,3.830000e+002,81,2.279287e-001,2.546107e+002,1.326033e+002,3.770874e+001,9.679479e-001,1.604616e+002,4.728395e+000,1.647633e+000,7.222304e-001
9,B,2.300950e+001,1.369000e+001,8.150000e+002,1.000000e+003,315,2.286994e-001,2.269123e+002,1.259996e+002,4.480345e+001,7.443897e-001,1.583579e+002,3.174603e+000,1.534136e+000,7.157581e-001
9,C,1.796932e+001,1.369000e+001,5.330000e+002,8.520000e+002,246,2.446214e-001,2.268546e+002,1.304365e+002,4.924911e+001,8.055268e-001,1.652859e+002,3.463415e+000,1.501307e+000,7.239931e-001
9,D,8.385683e+001,1.369000e+001,1.259000e+003,6.984000e+003,1148,2.626910e-001,3.267908e+002,1.384820e+002,3.907943e+001,9.881318e-001,1.660299e+002,6.083624e+000,1.437423e+000,7.368198e-001
9,E,4.711468e+001,1.369000e+001,7.460000e+002,3.975000e+003,645,2.802496e-001,3.057989e+002,1.437372e+002,4.328176e+001,1.070626e+000,1.725660e+002,6.162791e+000,1.434958e+000,7.394943e-001
9,F,1.533966e+000,1.369000e+001,3.700000e+001,9.100000e+001,21,3.071598e-001,2.601213e+002,1.381487e+002,6.339437e+001,8.659956e-001,1.878511e+002,4.333333e+000,1.528334e+000,6.730850e-001
9,G,3.067933e+000,1.369000e+001,7.700000e+001,1.920000e+002,42,2.699873e-001,2.637769e+002,1.350446e+002,4.676264e+001,9.096613e-001,1.703698e+002,4.571429e+000,1.656373e+000,6.820187e-001
10,B,1.848064e+001,1.369000e+001,4.920000e+002,7.860000e+002,253,2.465312e-001,2.304241e+002,1.282257e+002,4.918518e+001,7.072223e-001,1.615861e+002,3.106719e+000,1.443727e+000,7.282037e-001
10,C,1.512053e+001,1.369000e+001,5.640000e+002,7.010000e+002,207,2.700225e-001,2.170543e+002,1.326397e+002,6.302051e+001,8.222422e-001,1.707211e+002,3.386473e+000,1.547554e+000,7.170009e-001
10,D,4.360847e+001,1.369000e+001,6.860000e+002,3.568000e+003,597,2.895729e-001,3.081432e+002,1.428053e+002,4.542114e+001,1.029182e+000,1.736662e+002,5.976549e+000,1.418145e+000,7.348753e-001
10,E,3.601169e+001,1.369000e+001,5.830000e+002,2.962000e+003,493,2.940879e-001,3.048236e+002,1.440239e+002,4.585528e+001,1.049692e+000,1.751215e+002,6.008114e+000,1.395378e+000,7.420260e-001
10,F,1.168736e+000,1.369000e+001,3.800000e+001,4.600000e+001,16,3.412887e-001,2.021038e+002,1.405887e+002,1.079948e+002,7.155591e-001,2.078862e+002,2.875000e+000,1.620558e+000,6.924080e-001
10,G,9.495982e-001,1.369000e+001,2.600000e+001,3.600000e+001,13,3.002622e-001,2.027466e+002,1.345819e+002,7.124430e+001,7.014318e-001,1.874707e+002,2.769231e+000,1.738185e+000,6.834703e-001
11,B,1.709277e+001,1.369000e+001,4.700000e+002,6.940000e+002,234,2.739645e-001,2.201833e+002,1.286574e+002,6.177004e+001,7.163775e-001,1.681248e+002,2.965812e+000,1.469002e+000,7.345882e-001
11,C,1.314828e+001,1.369000e+001,3.890000e+002,5.810000e+002,180,2.732849e-001,2.243074e+002,1.310199e+002,6.298121e+001,7.666824e-001,1.697405e+002,3.227778e+000,1.502610e+000,7.243643e-001
11,D,3.601169e+001,1.369000e+001,6.620000e+002,2.807000e+003,493,2.928582e-001,2.871418e+002,1.442011e+002,5.076369e+001,1.053501e+000,1.774025e+002,5.693712e+000,1.400431e+000,7.531885e-001
11,E,3.440467e+001,1.369000e+001,5.700000e+002,2.584000e+003,471,2.820331e-001,2.764260e+002,1.421490e+002,4.893465e+001,1.061757e+000,1.724505e+002,5.486200e+000,1.393421e+000,7.482169e-001
11,F,1.753104e+000,1.369000e+001,6.100000e+001,7.200000e+001,24,3.754115e-001,2.214482e+002,1.411936e+002,1.205064e+002,7.014238e-001,2.130736e+002,3.000000e+000,1.439032e+000,6.754194e-001
11,G,3.579255e+000,1.369000e+001,1.030000e+002,1.430000e+002,49,3.568294e-001,2.186873e+002,1.412956e+002,9.898798e+001,6.909742e-001,2.135845e+002,2.918367e+000,1.471013e+000,6.710472e-001





7
Timespan (h):, 70.4658
2,B,7.443389e+001,1.369000e+001,1.761000e+003,3.240000e+003,1019,1.640267e-001,2.192329e+002,1.189748e+002,2.385731e+001,7.625367e-001,1.365213e+002,3.179588e+000,1.440965e+000,7.439082e-001
2,C,8.407597e+001,1.369000e+001,1.926000e+003,3.621000e+003,1151,1.622334e-001,2.236097e+002,1.202357e+002,2.381640e+001,7.350712e-001,1.384521e+002,3.145960e+000,1.414295e+000,7.451506e-001
2,D,2.858291e+002,1.369000e+001,4.301000e+003,1.814300e+004,3913,2.373434e-001,2.624364e+002,1.303391e+002,3.592292e+001,9.312387e-001,1.555454e+002,4.636596e+000,1.397048e+000,7.602733e-001
2,E,2.882396e+002,1.369000e+001,4.246000e+003,1.705500e+004,3946,2.209084e-001,2.839926e+002,1.292672e+002,3.216786e+001,8.052922e-001,1.543188e+002,4.322098e+000,1.381547e+000,7.468986e-001
2,F,5.909423e+001,1.369000e+001,1.259000e+003,2.945000e+003,809,2.846365e-001,2.169774e+002,1.420592e+002,5.866622e+001,8.857370e-001,1.769552e+002,3.640297e+000,1.626826e+000,7.020100e-001
2,G,5.200877e+001,1.369000e+001,1.048000e+003,2.401000e+003,712,2.617383e-001,2.347763e+002,1.401593e+002,5.196325e+001,7.727757e-001,1.735928e+002,3.372191e+000,1.578495e+000,7.003535e-001
3,B,5.690285e+001,1.369000e+001,1.939000e+003,2.411000e+003,779,1.672648e-001,2.147480e+002,1.187139e+002,2.542433e+001,7.551082e-001,1.372249e+002,3.094994e+000,1.467704e+000,7.465373e-001
3,C,4.726077e+001,1.369000e+001,1.658000e+003,1.877000e+003,647,1.613466e-001,2.150837e+002,1.169072e+002,2.480943e+001,7.010550e-001,1.338249e+002,2.901082e+000,1.517888e+000,7.299652e-001
3,D,2.133674e+002,1.369000e+001,3.270000e+003,1.509900e+004,2921,2.340852e-001,2.905747e+002,1.285360e+002,3.277050e+001,9.354009e-001,1.523526e+002,5.169120e+000,1.494106e+000,7.278419e-001
3,E,1.829803e+002,1.369000e+001,2.799000e+003,1.288900e+004,2505,2.295938e-001,2.925356e+002,1.296007e+002,3.198003e+001,9.260718e-001,1.531845e+002,5.145309e+000,1.488638e+000,7.245569e-001
3,F,4.368152e+001,1.369000e+001,8.970000e+002,2.340000e+003,598,2.112318e-001,2.305401e+002,1.282594e+002,3.180545e+001,8.986467e-001,1.516759e+002,3.913043e+000,1.635732e+000,6.876332e-001
3,G,3.126370e+001,1.369000e+001,6.830000e+002,1.643000e+003,428,2.070353e-001,2.436188e+002,1.312892e+002,3.306910e+001,8.363600e-001,1.558217e+002,3.838785e+000,1.640225e+000,6.888484e-001
4,B,3.966399e+001,1.369000e+001,1.128000e+003,1.680000e+003,543,1.640504e-001,2.286838e+002,1.185572e+002,2.443428e+001,7.124810e-001,1.370174e+002,3.093923e+000,1.477178e+000,7.426529e-001
4,C,4.265888e+001,1.369000e+001,1.214000e+003,1.856000e+003,584,1.682021e-001,2.198731e+002,1.213980e+002,2.584580e+001,7.629958e-001,1.402844e+002,3.178082e+000,1.505589e+000,7.478264e-001
4,D,1.823959e+002,1.369000e+001,2.809000e+003,1.314300e+004,2497,2.201940e-001,3.077016e+002,1.258558e+002,2.957774e+001,8.989307e-001,1.478573e+002,5.263516e+000,1.524571e+000,7.142384e-001
4,E,1.996348e+002,1.369000e+001,3.049000e+003,1.474600e+004,2733,2.290034e-001,3.070503e+002,1.294841e+002,3.215856e+001,9.204998e-001,1.529314e+002,5.395536e+000,1.507491e+000,7.183148e-001
4,F,3.089847e+001,1.369000e+001,6.330000e+002,1.650000e+003,423,2.071389e-001,2.314389e+002,1.277035e+002,3.260547e+001,8.919570e-001,1.523520e+002,3.900709e+000,1.716305e+000,6.841046e-001
4,G,3.133674e+001,1.369000e+001,6.370000e+002,1.735000e+003,429,2.133739e-001,2.341560e+002,1.310075e+002,3.356468e+001,9.113943e-001,1.562408e+002,4.044289e+000,1.671779e+000,6.859111e-001
5,B,4.127100e+001,1.369000e+001,1.062000e+003,1.698000e+003,565,1.721864e-001,2.198200e+002,1.200954e+002,2.677860e+001,7.219117e-001,1.410891e+002,3.005310e+000,1.482381e+000,7.461756e-001
5,C,3.783784e+001,1.369000e+001,9.830000e+002,1.706000e+003,518,1.720514e-001,2.259490e+002,1.214175e+002,2.782201e+001,7.653262e-001,1.415225e+002,3.293436e+000,1.487095e+000,7.442756e-001
5,D,1.438276e+002,1.369000e+001,2.201000e+003,1.099500e+004,1969,2.300230e-001,3.206436e+002,1.276340e+002,3.150817e+001,9.178178e-001,1.507447e+002,5.584053e+000,1.524744e+000,7.110782e-001
5,E,1.257122e+002,1.369000e+001,1.925000e+003,9.662000e+003,1721,2.338245e-001,3.238688e+002,1.314666e+002,3.321785e+001,9.109017e-001,1.558308e+002,5.614178e+000,1.515604e+000,7.136958e-001
5,F,2.308254e+001,1.369000e+001,4.580000e+002,1.314000e+003,316,2.013288e-001,2.592486e+002,1.272070e+002,3.023380e+001,8.528543e-001,1.505010e+002,4.158228e+000,1.635264e+000,6.815274e-001
5,G,1.804237e+001,1.369000e+001,3.730000e+002,9.890000e+002,247,2.117139e-001,2.377636e+002,1.299217e+002,3.530362e+001,8.836092e-001,1.555495e+002,4.004049e+000,1.717739e+000,6.806076e-001
6,B,3.630387e+001,1.369000e+001,9.240000e+002,1.682000e+003,497,1.853136e-001,2.397854e+002,1.209223e+002,2.949286e+001,7.469770e-001,1.440310e+002,3.384306e+000,1.495837e+000,7.355586e-001
6,C,2.710007e+001,1.369000e+001,7.460000e+002,1.195000e+003,371,1.959149e-001,2.323919e+002,1.215439e+002,3.465408e+001,7.413055e-001,1.466792e+002,3.221024e+000,1.481427e+000,7.349307e-001
6,D,1.641344e+002,1.369000e+001,2.487000e+003,1.265000e+004,2247,2.286942e-001,3.223864e+002,1.272788e+002,3.119912e+001,9.186668e-001,1.505199e+002,5.629729e+000,1.543786e+000,7.090534e-001
6,E,1.104456e+002,1.369000e+001,1.694000e+003,8.745000e+003,1512,2.316960e-001,3.269335e+002,1.290868e+002,3.087283e+001,9.320379e-001,1.523408e+002,5.783730e+000,1.542966e+000,7.079962e-001
6,F,2.242513e+001,1.369000e+001,4.410000e+002,1.205000e+003,307,1.960093e-001,2.425861e+002,1.259551e+002,2.960914e+001,8.524282e-001,1.486533e+002,3.925081e+000,1.715364e+000,6.772787e-001
6,G,1.424397e+001,1.369000e+001,2.760000e+002,8.200000e+002,195,1.927525e-001,2.479531e+002,1.268066e+002,2.728574e+001,8.823199e-001,1.472431e+002,4.205128e+000,1.683582e+000,6.718361e-001
7,B,3.060628e+001,1.369000e+001,7.690000e+002,1.354000e+003,419,2.122805e-001,2.416277e+002,1.232745e+002,3.805280e+001,7.064899e-001,1.510695e+002,3.231504e+000,1.486012e+000,7.208564e-001
7,C,2.921841e+001,1.369000e+001,7.100000e+002,1.323000e+003,400,2.133281e-001,2.379067e+002,1.232066e+002,3.869143e+001,7.283225e-001,1.513051e+002,3.307500e+000,1.472662e+000,7.311737e-001
7,D,8.086194e+001,1.369000e+001,1.218000e+003,6.507000e+003,1107,2.427490e-001,3.238844e+002,1.315566e+002,3.304619e+001,9.539533e-001,1.557840e+002,5.878049e+000,1.533776e+000,7.208678e-001
7,E,1.238130e+002,1.369000e+001,1.850000e+003,9.762000e+003,1695,2.348964e-001,3.252316e+002,1.317815e+002,3.285227e+001,9.304109e-001,1.562160e+002,5.759292e+000,1.547015e+000,7.194497e-001
7,F,1.205259e+001,1.369000e+001,2.930000e+002,7.200000e+002,165,2.129483e-001,2.691995e+002,1.291391e+002,3.114146e+001,8.679837e-001,1.526886e+002,4.363636e+000,1.682039e+000,6.847331e-001
7,G,1.190650e+001,1.369000e+001,2.090000e+002,7.160000e+002,163,1.873305e-001,2.660436e+002,1.278301e+002,2.866145e+001,8.545674e-001,1.500616e+002,4.392638e+000,1.793057e+000,6.739962e-001
8,B,3.053324e+001,1.369000e+001,6.710000e+002,1.399000e+003,418,2.181929e-001,2.620306e+002,1.235426e+002,3.833129e+001,6.701614e-001,1.516325e+002,3.346890e+000,1.423455e+000,7.265605e-001
8,C,2.987582e+001,1.369000e+001,6.320000e+002,1.300000e+003,409,2.102443e-001,2.498631e+002,1.229367e+002,3.718646e+001,6.683603e-001,1.497505e+002,3.178484e+000,1.434408e+000,7.266742e-001
8,D,8.334551e+001,1.369000e+001,1.231000e+003,6.733000e+003,1141,2.478428e-001,3.329918e+002,1.338574e+002,3.524785e+001,9.372338e-001,1.594754e+002,5.900964e+000,1.505192e+000,7.272229e-001
8,E,1.158510e+002,1.369000e+001,1.766000e+003,9.542000e+003,1586,2.522964e-001,3.173202e+002,1.365930e+002,3.648169e+001,1.004703e+000,1.625122e+002,6.016393e+000,1.505418e+000,7.237960e-001
8,F,4.455807e+000,1.369000e+001,1.060000e+002,3.100000e+002,61,2.260678e-001,2.802674e+002,1.337589e+002,3.789288e+001,9.634276e-001,1.617198e+002,5.081967e+000,1.791242e+000,6.727850e-001
8,G,5.770636e+000,1.369000e+001,9.900000e+001,3.860000e+002,79,2.224996e-001,2.652278e+002,1.328470e+002,3.524578e+001,9.669678e-001,1.576285e+002,4.886076e+000,1.604744e+000,7.126412e-001
9,B,2.286340e+001,1.369000e+001,8.040000e+002,1.020000e+003,313,2.251254e-001,2.277566e+002,1.260510e+002,4.504851e+001,7.536440e-001,1.576363e+002,3.258786e+000,1.491998e+000,7.195999e-001
9,C,2.089116e+001,1.369000e+001,5.520000e+002,9.320000e+002,286,2.339602e-001,2.302404e+002,1.286477e+002,4.830009e+001,7.468690e-001,1.603074e+002,3.258741e+000,1.507433e+000,7.155903e-001
9,D,8.743608e+001,1.369000e+001,1.291000e+003,7.268000e+003,1197,2.592945e-001,3.537313e+002,1.380927e+002,3.771878e+001,9.188919e-001,1.660314e+002,6.071846e+000,1.427195e+000,7.378806e-001
9,E,4.959825e+001,1.369000e+001,7.730000e+002,4.253000e+003,679,2.774218e-001,3.178132e+002,1.442832e+002,4.157707e+001,1.044006e+000,1.729090e+002,6.263623e+000,1.442065e+000,7.370249e-001
9,F,1.533966e+000,1.369000e+001,3.000000e+001,8.000000e+001,21,2.747142e-001,2.833979e+002,1.335077e+002,4.555931e+001,7.003625e-001,1.725296e+002,3.809524e+000,1.476268e+000,6.999086e-001
9,G,2.848795e+000,1.369000e+001,8.800000e+001,1.610000e+002,39,2.860344e-001,2.560678e+002,1.378793e+002,5.885154e+001,8.451274e-001,1.768934e+002,4.128205e+000,1.694268e+000,6.664543e-001
10,B,1.555880e+001,1.369000e+001,4.320000e+002,7.400000e+002,213,2.715164e-001,2.321089e+002,1.318436e+002,5.717993e+001,7.833248e-001,1.699850e+002,3.474178e+000,1.485338e+000,7.180962e-001
10,C,1.497443e+001,1.369000e+001,5.470000e+002,6.660000e+002,205,2.696622e-001,2.222543e+002,1.324010e+002,6.011283e+001,7.707941e-001,1.709680e+002,3.248780e+000,1.536667e+000,7.163391e-001
10,D,4.601899e+001,1.369000e+001,7.310000e+002,3.746000e+003,630,2.920537e-001,2.986637e+002,1.447323e+002,4.767442e+001,1.057926e+000,1.757218e+002,5.946032e+000,1.422341e+000,7.337983e-001
10,E,3.688824e+001,1.369000e+001,6.020000e+002,3.127000e+003,505,2.980805e-001,3.025719e+002,1.463583e+002,4.817257e+001,1.090664e+000,1.775586e+002,6.192079e+000,1.436156e+000,7.326100e-001
10,F,1.314828e+000,1.369000e+001,3.700000e+001,5.200000e+001,18,2.523475e-001,2.165522e+002,1.329176e+002,5.942764e+001,7.052074e-001,1.737083e+002,2.888889e+000,1.530970e+000,6.910499e-001
10,G,5.113221e-001,1.369000e+001,1.500000e+001,2.300000e+001,7,2.426833e-001,2.084452e+002,1.351328e+002,4.650393e+001,8.367558e-001,1.737071e+002,3.285714e+000,1.479808e+000,7.223772e-001
11,B,1.680058e+001,1.369000e+001,4.600000e+002,6.710000e+002,230,2.688720e-001,2.191149e+002,1.280108e+002,5.817948e+001,7.005789e-001,1.666159e+002,2.917391e+000,1.406806e+000,7.361482e-001
11,C,1.205259e+001,1.369000e+001,3.580000e+002,5.240000e+002,165,2.842018e-001,2.264018e+002,1.314921e+002,6.689431e+001,7.667139e-001,1.748614e+002,3.175758e+000,1.539873e+000,6.991058e-001
11,D,3.462381e+001,1.369000e+001,6.670000e+002,2.810000e+003,474,2.971221e-001,2.918275e+002,1.463012e+002,5.075386e+001,1.083749e+000,1.791903e+002,5.928270e+000,1.391951e+000,7.458022e-001
11,E,3.513514e+001,1.369000e+001,5.790000e+002,2.663000e+003,481,2.863229e-001,2.831540e+002,1.427758e+002,4.920844e+001,1.039887e+000,1.754398e+002,5.536383e+000,1.396827e+000,7.426036e-001
11,F,1.680058e+000,1.369000e+001,5.300000e+001,6.600000e+001,23,3.611722e-001,2.228341e+002,1.421418e+002,1.007843e+002,6.673891e-001,2.095670e+002,2.869565e+000,1.418041e+000,7.123546e-001
11,G,2.994887e+000,1.369000e+001,9.700000e+001,1.240000e+002,41,3.418198e-001,2.210952e+002,1.372289e+002,9.040336e+001,7.298818e-001,2.046418e+002,3.024390e+000,1.530582e+000,6.521626e-001





8
Timespan (h):, 74.0789
2,B,8.787436e+001,1.369000e+001,1.983000e+003,3.717000e+003,1203,1.666868e-001,2.154943e+002,1.179393e+002,2.406223e+001,7.537321e-001,1.361033e+002,3.089776e+000,1.439430e+000,7.425601e-001
2,C,1.050402e+002,1.369000e+001,2.201000e+003,4.558000e+003,1438,1.650855e-001,2.197112e+002,1.191166e+002,2.381378e+001,7.545630e-001,1.372716e+002,3.169680e+000,1.426760e+000,7.462833e-001
2,D,3.160701e+002,1.369000e+001,4.704000e+003,1.978800e+004,4327,2.370410e-001,2.689529e+002,1.287072e+002,3.514012e+001,9.022350e-001,1.541948e+002,4.573145e+000,1.394619e+000,7.573750e-001
2,E,3.119795e+002,1.369000e+001,4.717000e+003,1.895300e+004,4271,2.293966e-001,2.693885e+002,1.299716e+002,3.392830e+001,8.713818e-001,1.550546e+002,4.437602e+000,1.401558e+000,7.520300e-001
2,F,6.946676e+001,1.369000e+001,1.358000e+003,3.153000e+003,951,2.731189e-001,2.332356e+002,1.371024e+002,5.366866e+001,7.612143e-001,1.721327e+002,3.315457e+000,1.553543e+000,7.039838e-001
2,G,5.982469e+001,1.369000e+001,1.130000e+003,2.682000e+003,819,2.529986e-001,2.474653e+002,1.364585e+002,4.717353e+001,7.099685e-001,1.694220e+002,3.274725e+000,1.537932e+000,7.012755e-001
3,B,6.135866e+001,1.369000e+001,2.026000e+003,2.482000e+003,840,1.637370e-001,2.150719e+002,1.174369e+002,2.462033e+001,7.262613e-001,1.357614e+002,2.954762e+000,1.480124e+000,7.418751e-001
3,C,5.551497e+001,1.369000e+001,1.785000e+003,2.237000e+003,760,1.612101e-001,2.146752e+002,1.155564e+002,2.409314e+001,7.146034e-001,1.310516e+002,2.943421e+000,1.502394e+000,7.352744e-001
3,D,2.233017e+002,1.369000e+001,3.386000e+003,1.571700e+004,3057,2.323424e-001,3.055956e+002,1.267195e+002,3.291291e+001,8.846641e-001,1.508920e+002,5.141315e+000,1.490109e+000,7.193336e-001
3,E,1.950329e+002,1.369000e+001,2.970000e+003,1.399600e+004,2670,2.323702e-001,2.947223e+002,1.287920e+002,3.260902e+001,9.368330e-001,1.523325e+002,5.241948e+000,1.506726e+000,7.200453e-001
3,F,4.463112e+001,1.369000e+001,9.010000e+002,2.312000e+003,611,2.084402e-001,2.369481e+002,1.261833e+002,3.352296e+001,8.440334e-001,1.500369e+002,3.783961e+000,1.655707e+000,6.758079e-001
3,G,3.206720e+001,1.369000e+001,7.080000e+002,1.709000e+003,439,2.145497e-001,2.327573e+002,1.308403e+002,3.399882e+001,8.913669e-001,1.559400e+002,3.892938e+000,1.700055e+000,6.818962e-001
4,B,4.265888e+001,1.369000e+001,1.192000e+003,1.866000e+003,584,1.699889e-001,2.298215e+002,1.187562e+002,2.562565e+001,7.364029e-001,1.380663e+002,3.195205e+000,1.485536e+000,7.397324e-001
4,C,4.587290e+001,1.369000e+001,1.244000e+003,1.991000e+003,628,1.713475e-001,2.204726e+002,1.212268e+002,2.721223e+001,7.642675e-001,1.410379e+002,3.170382e+000,1.506514e+000,7.474780e-001
4,D,1.914536e+002,1.369000e+001,2.996000e+003,1.403700e+004,2621,2.270246e-001,3.057052e+002,1.256783e+002,3.064270e+001,9.224909e-001,1.481291e+002,5.355589e+000,1.525310e+000,7.088968e-001
4,E,2.105186e+002,1.369000e+001,3.228000e+003,1.586900e+004,2882,2.319304e-001,3.107235e+002,1.285678e+002,3.152043e+001,9.294537e-001,1.519817e+002,5.506246e+000,1.508881e+000,7.156402e-001
4,F,3.418554e+001,1.369000e+001,6.670000e+002,1.738000e+003,468,1.999181e-001,2.320998e+002,1.264157e+002,3.200372e+001,8.439324e-001,1.497145e+002,3.713675e+000,1.705575e+000,6.833346e-001
4,G,3.433163e+001,1.369000e+001,6.620000e+002,1.846000e+003,470,2.029432e-001,2.406968e+002,1.284711e+002,3.175929e+001,8.535658e-001,1.519610e+002,3.927660e+000,1.649851e+000,6.884045e-001
5,B,4.317020e+001,1.369000e+001,1.083000e+003,1.792000e+003,591,1.726879e-001,2.160751e+002,1.197079e+002,2.738143e+001,7.401150e-001,1.400174e+002,3.032149e+000,1.487364e+000,7.482637e-001
5,C,3.959094e+001,1.369000e+001,1.001000e+003,1.718000e+003,542,1.734585e-001,2.249943e+002,1.205369e+002,2.782970e+001,7.420751e-001,1.413004e+002,3.169742e+000,1.467674e+000,7.510593e-001
5,D,1.498174e+002,1.369000e+001,2.293000e+003,1.140500e+004,2051,2.315651e-001,3.290793e+002,1.266611e+002,3.058889e+001,8.880445e-001,1.499494e+002,5.560702e+000,1.534551e+000,7.100459e-001
5,E,1.331629e+002,1.369000e+001,2.023000e+003,1.030600e+004,1823,2.348277e-001,3.306823e+002,1.302794e+002,3.303629e+001,9.033992e-001,1.545548e+002,5.653319e+000,1.511385e+000,7.132439e-001
5,F,2.447042e+001,1.369000e+001,4.870000e+002,1.478000e+003,335,2.030167e-001,2.634622e+002,1.255634e+002,2.771321e+001,8.769365e-001,1.456192e+002,4.411940e+000,1.698423e+000,6.748124e-001
