"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","conc","rep","l2","nl2"
"896","20160326","C","C10","SKMEL28",1496,433.5442,"plx",16,2,10.5468944598876,0.579668201051645
"926","20160326","C","C10","SKMEL28",1500,434.7322,"plx",16,2,10.5507467853832,0.58352052654725
"956","20160326","C","C10","SKMEL28",1497,447.9386,"plx",16,2,10.5478585060584,0.580632247222423
"986","20160326","C","C10","SKMEL28",1488,481.2992,"plx",16,2,10.539158811108,0.571932552272038
"1016","20160326","C","C10","SKMEL28",1482,506.4464,"plx",16,2,10.5333297323058,0.566103473469841
"1046","20160326","C","C10","SKMEL28",1475,531.0661,"plx",16,2,10.5264992391366,0.559272980300573
"27","20160326","D","D10","SKMEL28",1023,0,"plx",16,3,9.99859042974533,0
"57","20160326","D","D10","SKMEL28",1360,16.7711,"plx",16,3,10.4093909361377,0.410800506392373
"87","20160326","D","D10","SKMEL28",1436,28.5581,"plx",16,3,10.4878400338231,0.489249604077722
"117","20160326","D","D10","SKMEL28",1450,40.0117,"plx",16,3,10.5018371849023,0.503246755156967
"147","20160326","D","D10","SKMEL28",1467,51.4247,"plx",16,3,10.5186531556734,0.52006272592806
"177","20160326","D","D10","SKMEL28",1451,64.4719,"plx",16,3,10.5028318040667,0.504241374321415
"207","20160326","D","D10","SKMEL28",1491,71.3511,"plx",16,3,10.5420645422834,0.543474112538114
"237","20160326","D","D10","SKMEL28",1468,73.8781,"plx",16,3,10.5196362528432,0.521045823097884
"267","20160326","D","D10","SKMEL28",1479,74.1261,"plx",16,3,10.5304063370991,0.531815907353739
"297","20160326","D","D10","SKMEL28",1456,89.0269,"plx",16,3,10.5077946401987,0.509204210453367
"327","20160326","D","D10","SKMEL28",1499,99.4192,"plx",16,3,10.5497846679479,0.55119423820253
"357","20160326","D","D10","SKMEL28",1522,114.6933,"plx",16,3,10.5717526435035,0.573162213758216
"387","20160326","D","D10","SKMEL28",1546,121.8267,"plx",16,3,10.5943246039248,0.595734174179519
"417","20160326","D","D10","SKMEL28",1589,137.8492,"plx",16,3,10.6339034093485,0.63531297960319
"447","20160326","D","D10","SKMEL28",1501,147.8594,"plx",16,3,10.5517082616207,0.55311783187536
"477","20160326","D","D10","SKMEL28",1586,148.1994,"plx",16,3,10.631177055704,0.63258662595865
"507","20160326","D","D10","SKMEL28",1540,171.6789,"plx",16,3,10.5887146355823,0.590124205836934
"537","20160326","D","D10","SKMEL28",1564,188.4478,"plx",16,3,10.6110247973074,0.612434367562024
"567","20160326","D","D10","SKMEL28",1651,210.3272,"plx",16,3,10.6891244049133,0.690533975167929
"597","20160326","D","D10","SKMEL28",1587,220.8775,"plx",16,3,10.6320864128352,0.633495983089853
"627","20160326","D","D10","SKMEL28",1651,245.9553,"plx",16,3,10.6891244049133,0.690533975167929
"657","20160326","D","D10","SKMEL28",1626,246.1922,"plx",16,3,10.667111542075,0.668521112329698
"687","20160326","D","D10","SKMEL28",1678,263.4114,"plx",16,3,10.7125270004398,0.713936570694495
"717","20160326","D","D10","SKMEL28",1634,285.9564,"plx",16,3,10.6741922681457,0.675601838400354
"747","20160326","D","D10","SKMEL28",1705,306.335,"plx",16,3,10.7355560239115,0.736965594166206
"777","20160326","D","D10","SKMEL28",1677,336.5039,"plx",16,3,10.7116669735643,0.713076543819017
"807","20160326","D","D10","SKMEL28",1710,337.2714,"plx",16,3,10.7397806097733,0.741190180027932
"837","20160326","D","D10","SKMEL28",1656,361.9286,"plx",16,3,10.6934869574993,0.694896527753997
"867","20160326","D","D10","SKMEL28",1724,379.9214,"plx",16,3,10.7515440590891,0.75295362934377
"897","20160326","D","D10","SKMEL28",1778,433.5442,"plx",16,3,10.7960396088298,0.79744917908444
"927","20160326","D","D10","SKMEL28",1675,434.7322,"plx",16,3,10.7099453802325,0.711354950487168
"957","20160326","D","D10","SKMEL28",1701,447.9386,"plx",16,3,10.7321674256634,0.733576995918057
"987","20160326","D","D10","SKMEL28",1692,481.2992,"plx",16,3,10.7245138531199,0.725923423374621
"1017","20160326","D","D10","SKMEL28",1682,506.4464,"plx",16,3,10.7159619902551,0.717371560509815
"1047","20160326","D","D10","SKMEL28",1641,531.0661,"plx",16,3,10.6803595235137,0.681769093768384
"28","20160326","B","B11","SKMEL28",950,0,"plx",32,1,9.89178370321831,0
"58","20160326","B","B11","SKMEL28",1311,16.7711,"plx",32,1,10.3564519702218,0.464668267003445
"88","20160326","B","B11","SKMEL28",1358,28.5581,"plx",32,1,10.4072677642447,0.515484061026422
"118","20160326","B","B11","SKMEL28",1333,40.0117,"plx",32,1,10.380461065089,0.488677361870662
"148","20160326","B","B11","SKMEL28",1295,51.4247,"plx",32,1,10.3387363825739,0.446952679355606
"178","20160326","B","B11","SKMEL28",1293,64.4719,"plx",32,1,10.3365065598103,0.444722856591945
"208","20160326","B","B11","SKMEL28",1279,71.3511,"plx",32,1,10.3208005488816,0.429016845663327
"238","20160326","B","B11","SKMEL28",1352,73.8781,"plx",32,1,10.4008794362822,0.509095733063873
"268","20160326","B","B11","SKMEL28",1253,74.1261,"plx",32,1,10.2911706993219,0.39938699610355
"298","20160326","B","B11","SKMEL28",1221,89.0269,"plx",32,1,10.2538474849874,0.362063781769093
"328","20160326","B","B11","SKMEL28",1231,99.4192,"plx",32,1,10.2656150464845,0.373831343266147
"358","20160326","B","B11","SKMEL28",1189,114.6933,"plx",32,1,10.2155329997457,0.323749296527346
"388","20160326","B","B11","SKMEL28",1123,121.8267,"plx",32,1,10.1331422124006,0.241358509182291
"418","20160326","B","B11","SKMEL28",1197,137.8492,"plx",32,1,10.2252074369435,0.333423733725191
"448","20160326","B","B11","SKMEL28",1229,147.8594,"plx",32,1,10.2632692003727,0.371485497154351
"478","20160326","B","B11","SKMEL28",1218,148.1994,"plx",32,1,10.2502984179063,0.358514714688022
"508","20160326","B","B11","SKMEL28",1196,171.6789,"plx",32,1,10.2240016741981,0.332217970979794
"538","20160326","B","B11","SKMEL28",1215,188.4478,"plx",32,1,10.2467405984931,0.354956895274833
"568","20160326","B","B11","SKMEL28",1288,210.3272,"plx",32,1,10.3309168781146,0.439133174896307
"598","20160326","B","B11","SKMEL28",1252,220.8775,"plx",32,1,10.2900188469326,0.398235143714308
"628","20160326","B","B11","SKMEL28",1256,245.9553,"plx",32,1,10.2946207488916,0.402837045673316
"658","20160326","B","B11","SKMEL28",1238,246.1922,"plx",32,1,10.2737955992143,0.382011895995953
"688","20160326","B","B11","SKMEL28",1237,263.4114,"plx",32,1,10.2726297849764,0.38084608175806
"718","20160326","B","B11","SKMEL28",1213,285.9564,"plx",32,1,10.2443638351205,0.352580131902199
"748","20160326","B","B11","SKMEL28",1166,306.335,"plx",32,1,10.1873520732005,0.295568369982186
"778","20160326","B","B11","SKMEL28",1062,336.5039,"plx",32,1,10.0525680508042,0.160784347585842
"808","20160326","B","B11","SKMEL28",1031,337.2714,"plx",32,1,10.0098286173681,0.118044914149799
"838","20160326","B","B11","SKMEL28",889,361.9286,"plx",32,1,9.79603960882977,-0.0957440943885413
"868","20160326","B","B11","SKMEL28",966,379.9214,"plx",32,1,9.91587937883577,0.0240956756174633
"898","20160326","B","B11","SKMEL28",919,433.5442,"plx",32,1,9.84392105128904,-0.0478626519292753
"928","20160326","B","B11","SKMEL28",846,434.7322,"plx",32,1,9.72451385311995,-0.167269850098361
"958","20160326","B","B11","SKMEL28",864,447.9386,"plx",32,1,9.75488750216347,-0.136896201054842
"988","20160326","B","B11","SKMEL28",817,481.2992,"plx",32,1,9.67419226814568,-0.217591435072627
"1018","20160326","B","B11","SKMEL28",827,506.4464,"plx",32,1,9.69174351917128,-0.200040184047035
"1048","20160326","B","B11","SKMEL28",782,531.0661,"plx",32,1,9.61102479730735,-0.280758905910957
"29","20160326","C","C11","SKMEL28",1007,0,"plx",32,2,9.97584796800678,0
"59","20160326","C","C11","SKMEL28",1330,16.7711,"plx",32,2,10.3772105303886,0.401362562381768
"89","20160326","C","C11","SKMEL28",1396,28.5581,"plx",32,2,10.4470832262097,0.471235258202869
"119","20160326","C","C11","SKMEL28",1380,40.0117,"plx",32,2,10.4304525516655,0.454604583658748
"149","20160326","C","C11","SKMEL28",1386,51.4247,"plx",32,2,10.4367115421372,0.46086357413043
"179","20160326","C","C11","SKMEL28",1303,64.4719,"plx",32,2,10.3476213685681,0.37177340056135
"209","20160326","C","C11","SKMEL28",1326,71.3511,"plx",32,2,10.3728650601126,0.397017092105804
"239","20160326","C","C11","SKMEL28",1335,73.8781,"plx",32,2,10.3826240265749,0.406776058568132
"269","20160326","C","C11","SKMEL28",1342,74.1261,"plx",32,2,10.3901689562002,0.414320988193399
"299","20160326","C","C11","SKMEL28",1291,89.0269,"plx",32,2,10.3342732853072,0.358425317300407
"329","20160326","C","C11","SKMEL28",1261,99.4192,"plx",32,2,10.3003525603282,0.324504592321436
"359","20160326","C","C11","SKMEL28",1247,114.6933,"plx",32,2,10.2842457498297,0.308397781822887
"389","20160326","C","C11","SKMEL28",1227,121.8267,"plx",32,2,10.2609195336629,0.285071565656121
"419","20160326","C","C11","SKMEL28",1276,137.8492,"plx",32,2,10.3174126137649,0.341564645758085
"449","20160326","C","C11","SKMEL28",1270,147.8594,"plx",32,2,10.3106127816595,0.334764813652745
"479","20160326","C","C11","SKMEL28",1291,148.1994,"plx",32,2,10.3342732853072,0.358425317300407
"509","20160326","C","C11","SKMEL28",1169,171.6789,"plx",32,2,10.1910592145317,0.215211246524872
"539","20160326","C","C11","SKMEL28",1196,188.4478,"plx",32,2,10.2240016741981,0.248153706191321
"569","20160326","C","C11","SKMEL28",1346,210.3272,"plx",32,2,10.3944626946103,0.418614726603533
"599","20160326","C","C11","SKMEL28",1399,220.8775,"plx",32,2,10.4501802471648,0.47433227915797
"629","20160326","C","C11","SKMEL28",1338,245.9553,"plx",32,2,10.3858624006415,0.410014432634677
"659","20160326","C","C11","SKMEL28",1315,246.1922,"plx",32,2,10.3608470841797,0.38499911617288
"689","20160326","C","C11","SKMEL28",1331,263.4114,"plx",32,2,10.3782948559119,0.402446887905107
"719","20160326","C","C11","SKMEL28",1247,285.9564,"plx",32,2,10.2842457498297,0.308397781822887
"749","20160326","C","C11","SKMEL28",1228,306.335,"plx",32,2,10.2620948453702,0.286246877363395
"779","20160326","C","C11","SKMEL28",1118,336.5039,"plx",32,2,10.1267044728432,0.150856504836407
"809","20160326","C","C11","SKMEL28",1128,337.2714,"plx",32,2,10.1395513523988,0.16370338439201
"839","20160326","C","C11","SKMEL28",1110,361.9286,"plx",32,2,10.1163439612375,0.140495993230685
"869","20160326","C","C11","SKMEL28",1072,379.9214,"plx",32,2,10.0660891904578,0.0902412224509881
"899","20160326","C","C11","SKMEL28",1041,433.5442,"plx",32,2,10.0237543532994,0.0479063852926327
"929","20160326","C","C11","SKMEL28",1029,434.7322,"plx",32,2,10.007027266894,0.0311792988871851
"959","20160326","C","C11","SKMEL28",1034,447.9386,"plx",32,2,10.0140204703149,0.0381725023081501
"989","20160326","C","C11","SKMEL28",1005,481.2992,"plx",32,2,9.97297978606629,-0.00286818194049232
"1019","20160326","C","C11","SKMEL28",962,506.4464,"plx",32,2,9.90989308377004,-0.0659548842367421
"1049","20160326","C","C11","SKMEL28",990,531.0661,"plx",32,2,9.95128471496697,-0.0245632530398119
"30","20160326","D","D11","SKMEL28",864,0,"plx",32,3,9.75488750216347,0
"60","20160326","D","D11","SKMEL28",1102,16.7711,"plx",32,3,10.1059085085712,0.35102100640769
"90","20160326","D","D11","SKMEL28",1193,28.5581,"plx",32,3,10.2203783276952,0.465490825531759
"120","20160326","D","D11","SKMEL28",1180,40.0117,"plx",32,3,10.2045711442492,0.449683642085736
"150","20160326","D","D11","SKMEL28",1180,51.4247,"plx",32,3,10.2045711442492,0.449683642085736
"180","20160326","D","D11","SKMEL28",1136,64.4719,"plx",32,3,10.1497471195047,0.394859617341213
"210","20160326","D","D11","SKMEL28",1127,71.3511,"plx",32,3,10.1382718001722,0.383384298008753
"240","20160326","D","D11","SKMEL28",1148,73.8781,"plx",32,3,10.1649069266757,0.410019424512219
"270","20160326","D","D11","SKMEL28",1161,74.1261,"plx",32,3,10.1811522568656,0.426264754702098
"300","20160326","D","D11","SKMEL28",1098,89.0269,"plx",32,3,10.1006623390052,0.345774836841731
"330","20160326","D","D11","SKMEL28",1097,99.4192,"plx",32,3,10.0993478104032,0.344460308239725
"360","20160326","D","D11","SKMEL28",1057,114.6933,"plx",32,3,10.0457596613827,0.290872159219214
"390","20160326","D","D11","SKMEL28",1073,121.8267,"plx",32,3,10.0674343607565,0.312546858593054
"420","20160326","D","D11","SKMEL28",1093,137.8492,"plx",32,3,10.0940776856719,0.339190183508437
"450","20160326","D","D11","SKMEL28",1107,147.8594,"plx",32,3,10.1124395067816,0.357552004618084
"480","20160326","D","D11","SKMEL28",1075,148.1994,"plx",32,3,10.0701209444768,0.315233442313355
"510","20160326","D","D11","SKMEL28",1020,171.6789,"plx",32,3,9.99435343685886,0.23946593469539
"540","20160326","D","D11","SKMEL28",1018,188.4478,"plx",32,3,9.9915218460757,0.236634343912227
"570","20160326","D","D11","SKMEL28",1300,210.3272,"plx",32,3,10.3442959079158,0.589408405752348
"600","20160326","D","D11","SKMEL28",1292,220.8775,"plx",32,3,10.3353903546939,0.580502852530456
"630","20160326","D","D11","SKMEL28",1237,245.9553,"plx",32,3,10.2726297849764,0.517742282812902
"660","20160326","D","D11","SKMEL28",1288,246.1922,"plx",32,3,10.3309168781146,0.576029375951149
"690","20160326","D","D11","SKMEL28",1253,263.4114,"plx",32,3,10.2911706993219,0.536283197158392
"720","20160326","D","D11","SKMEL28",1172,285.9564,"plx",32,3,10.1947568544222,0.43986935225878
"750","20160326","D","D11","SKMEL28",1178,306.335,"plx",32,3,10.2021238238305,0.447236321666992
"780","20160326","D","D11","SKMEL28",1066,336.5039,"plx",32,3,10.0579917227592,0.303104220595708
"810","20160326","D","D11","SKMEL28",1066,337.2714,"plx",32,3,10.0579917227592,0.303104220595708
"840","20160326","D","D11","SKMEL28",996,361.9286,"plx",32,3,9.96000193206808,0.205114429904613
"870","20160326","D","D11","SKMEL28",959,379.9214,"plx",32,3,9.90538700501813,0.150499502854663
"900","20160326","D","D11","SKMEL28",918,433.5442,"plx",32,3,9.84235034341381,0.0874628412503391
"930","20160326","D","D11","SKMEL28",870,434.7322,"plx",32,3,9.76487159073609,0.00998408857262234
"960","20160326","D","D11","SKMEL28",855,447.9386,"plx",32,3,9.73978060977326,-0.0151068923902073
"990","20160326","D","D11","SKMEL28",852,481.2992,"plx",32,3,9.73470962022584,-0.0201778819376308
"1020","20160326","D","D11","SKMEL28",859,506.4464,"plx",32,3,9.74651432113846,-0.00837318102500539
"1050","20160326","D","D11","SKMEL28",840,531.0661,"plx",32,3,9.71424551766612,-0.0406419844973449
