"","Date","Slice","Time","Count","cID","l2","nl2","CellLine","drug","conc"
"1","20140808","WellR04-C02H2B_day0",-165.5514,4,1,2,-4.50779464,"SKMEL5","PLX4720",8
"2","20140808","WellR04-C02H2B_day1",-124.450300008,6,1,2.584962501,-3.922832139,"SKMEL5","PLX4720",8
"3","20140808","WellR04-C02H2B_day2",-100.8636,11,1,3.459431619,-3.048363022,"SKMEL5","PLX4720",8
"4","20140808","WellR04-C02H2B_day3",-75.203899992,21,1,4.392317423,-2.115477217,"SKMEL5","PLX4720",8
"5","20140808","WellR04-C02H2B_day4",-47.8656,37,1,5.209453366,-1.298341275,"SKMEL5","PLX4720",8
"6","20140808","WellR04-C02H2B_day5",-22.648600008,69,1,6.108524457,-0.399270183,"SKMEL5","PLX4720",8
"7","20140808","WellR04-C02H2B_day6",0,91,1,6.50779464,0,"SKMEL5","PLX4720",8
"8","20140808","WellR04-C02H2B_day7",2.022799992,99,1,6.62935662,0.12156198,"SKMEL5","PLX4720",8
"9","20140808","WellR04-C02H2B_day8",19.0719,113,1,6.820178962,0.312384322,"SKMEL5","PLX4720",8
"10","20140808","WellR04-C02H2B_day9",48.643000008,91,1,6.50779464,0,"SKMEL5","PLX4720",8
"11","20140808","WellR04-C02H2B_day10",67.994200008,92,1,6.523561956,0.015767316,"SKMEL5","PLX4720",8
"12","20140808","WellR04-C02H2B_day11",92.5305,98,1,6.614709844,0.106915204,"SKMEL5","PLX4720",8
"13","20140808","WellR04-C02H2B_day12",98.33389992,74,1,6.209453366,-0.298341275,"SKMEL5","PLX4720",8
"14","20140808","WellR04-C02H2B_day13",117.17440008,75,1,6.22881869,-0.27897595,"SKMEL5","PLX4720",8
"15","20140808","WellR04-C02H2B_day14",139.98250008,58,1,5.857980995,-0.649813645,"SKMEL5","PLX4720",8
"16","20140808","WellR04-C02H2B_day15",145.8003,44,1,5.459431619,-1.048363022,"SKMEL5","PLX4720",8
"17","20140808","WellR04-C02H2B_day16",163.40050008,54,1,5.754887502,-0.752907138,"SKMEL5","PLX4720",8
"18","20140808","WellR04-C02H2B_day17",191.4672,34,1,5.087462841,-1.420331799,"SKMEL5","PLX4720",8
"19","20140808","WellR04-C02H2B_day18",221.49250008,22,1,4.459431619,-2.048363022,"SKMEL5","PLX4720",8
"20","20140808","WellR04-C02H2B_day19",235.3725,18,1,4.169925001,-2.337869639,"SKMEL5","PLX4720",8
"21","20140808","WellR04-C02H2B_day20",260.8044,22,1,4.459431619,-2.048363022,"SKMEL5","PLX4720",8
"22","20140808","WellR04-C02H2B_day0",-165.5514,1,3,0,-5.523561956,"SKMEL5","PLX4720",8
"23","20140808","WellR04-C02H2B_day1",-124.450300008,1,3,0,-5.523561956,"SKMEL5","PLX4720",8
"24","20140808","WellR04-C02H2B_day2",-100.8636,5,3,2.321928095,-3.201633861,"SKMEL5","PLX4720",8
"25","20140808","WellR04-C02H2B_day3",-75.203899992,7,3,2.807354922,-2.716207034,"SKMEL5","PLX4720",8
"26","20140808","WellR04-C02H2B_day4",-47.8656,23,3,4.523561956,-1,"SKMEL5","PLX4720",8
"27","20140808","WellR04-C02H2B_day5",-22.648600008,28,3,4.807354922,-0.716207034,"SKMEL5","PLX4720",8
"28","20140808","WellR04-C02H2B_day6",0,46,3,5.523561956,0,"SKMEL5","PLX4720",8
"29","20140808","WellR04-C02H2B_day7",2.022799992,37,3,5.209453366,-0.31410859,"SKMEL5","PLX4720",8
"30","20140808","WellR04-C02H2B_day8",19.0719,31,3,4.95419631,-0.569365646,"SKMEL5","PLX4720",8
"31","20140808","WellR04-C02H2B_day9",48.643000008,16,3,4,-1.523561956,"SKMEL5","PLX4720",8
"32","20140808","WellR04-C02H2B_day10",67.994200008,15,3,3.906890596,-1.61667136,"SKMEL5","PLX4720",8
"33","20140808","WellR04-C02H2B_day11",92.5305,7,3,2.807354922,-2.716207034,"SKMEL5","PLX4720",8
"34","20140808","WellR04-C02H2B_day12",98.33389992,5,3,2.321928095,-3.201633861,"SKMEL5","PLX4720",8
"35","20140808","WellR04-C02H2B_day13",117.17440008,3,3,1.584962501,-3.938599455,"SKMEL5","PLX4720",8
"36","20140808","WellR04-C02H2B_day14",139.98250008,5,3,2.321928095,-3.201633861,"SKMEL5","PLX4720",8
"37","20140808","WellR04-C02H2B_day15",145.8003,4,3,2,-3.523561956,"SKMEL5","PLX4720",8
"38","20140808","WellR04-C02H2B_day16",163.40050008,5,3,2.321928095,-3.201633861,"SKMEL5","PLX4720",8
"39","20140808","WellR04-C02H2B_day17",191.4672,3,3,1.584962501,-3.938599455,"SKMEL5","PLX4720",8
"40","20140808","WellR04-C02H2B_day18",221.49250008,7,3,2.807354922,-2.716207034,"SKMEL5","PLX4720",8
"41","20140808","WellR04-C02H2B_day19",235.3725,8,3,3,-2.523561956,"SKMEL5","PLX4720",8
"42","20140808","WellR04-C02H2B_day20",260.8044,8,3,3,-2.523561956,"SKMEL5","PLX4720",8
"43","20140808","WellR04-C03H2B_day0",-165.5514,1,4,0,-5.700439718,"SKMEL5","PLX4720",8
"44","20140808","WellR04-C03H2B_day1",-124.450300008,4,4,2,-3.700439718,"SKMEL5","PLX4720",8
"45","20140808","WellR04-C03H2B_day2",-100.8636,8,4,3,-2.700439718,"SKMEL5","PLX4720",8
"46","20140808","WellR04-C03H2B_day3",-75.203899992,12,4,3.584962501,-2.115477217,"SKMEL5","PLX4720",8
"47","20140808","WellR04-C03H2B_day4",-47.8656,24,4,4.584962501,-1.115477217,"SKMEL5","PLX4720",8
"48","20140808","WellR04-C03H2B_day5",-22.648600008,37,4,5.209453366,-0.490986353,"SKMEL5","PLX4720",8
"49","20140808","WellR04-C03H2B_day6",0,52,4,5.700439718,0,"SKMEL5","PLX4720",8
"50","20140808","WellR04-C03H2B_day7",2.022799992,50,4,5.64385619,-0.056583528,"SKMEL5","PLX4720",8
"51","20140808","WellR04-C03H2B_day8",19.0719,55,4,5.781359714,0.080919995,"SKMEL5","PLX4720",8
"52","20140808","WellR04-C03H2B_day9",48.643000008,52,4,5.700439718,0,"SKMEL5","PLX4720",8
"53","20140808","WellR04-C03H2B_day10",67.994200008,48,4,5.584962501,-0.115477217,"SKMEL5","PLX4720",8
"54","20140808","WellR04-C03H2B_day11",92.5305,49,4,5.614709844,-0.085729874,"SKMEL5","PLX4720",8
"55","20140808","WellR04-C03H2B_day12",98.33389992,55,4,5.781359714,0.080919995,"SKMEL5","PLX4720",8
"56","20140808","WellR04-C03H2B_day13",117.17440008,66,4,6.044394119,0.343954401,"SKMEL5","PLX4720",8
"57","20140808","WellR04-C03H2B_day14",139.98250008,57,4,5.832890014,0.132450296,"SKMEL5","PLX4720",8
"58","20140808","WellR04-C03H2B_day15",145.8003,46,4,5.523561956,-0.176877762,"SKMEL5","PLX4720",8
"59","20140808","WellR04-C03H2B_day16",163.40050008,44,4,5.459431619,-0.2410081,"SKMEL5","PLX4720",8
"60","20140808","WellR04-C03H2B_day17",191.4672,37,4,5.209453366,-0.490986353,"SKMEL5","PLX4720",8
"61","20140808","WellR04-C03H2B_day18",221.49250008,30,4,4.906890596,-0.793549123,"SKMEL5","PLX4720",8
"62","20140808","WellR04-C03H2B_day19",235.3725,26,4,4.700439718,-1,"SKMEL5","PLX4720",8
"63","20140808","WellR04-C03H2B_day20",260.8044,23,4,4.523561956,-1.176877762,"SKMEL5","PLX4720",8
"64","20140808","WellR04-C03H2B_day0",-165.5514,2,5,1,-5.807354922,"SKMEL5","PLX4720",8
"65","20140808","WellR04-C03H2B_day1",-124.450300008,7,5,2.807354922,-4,"SKMEL5","PLX4720",8
"66","20140808","WellR04-C03H2B_day2",-100.8636,12,5,3.584962501,-3.222392421,"SKMEL5","PLX4720",8
"67","20140808","WellR04-C03H2B_day3",-75.203899992,21,5,4.392317423,-2.415037499,"SKMEL5","PLX4720",8
"68","20140808","WellR04-C03H2B_day4",-47.8656,40,5,5.321928095,-1.485426827,"SKMEL5","PLX4720",8
"69","20140808","WellR04-C03H2B_day5",-22.648600008,67,5,6.06608919,-0.741265732,"SKMEL5","PLX4720",8
"70","20140808","WellR04-C03H2B_day6",0,112,5,6.807354922,0,"SKMEL5","PLX4720",8
"71","20140808","WellR04-C03H2B_day7",2.022799992,103,5,6.686500527,-0.120854395,"SKMEL5","PLX4720",8
"72","20140808","WellR04-C03H2B_day8",19.0719,109,5,6.768184325,-0.039170597,"SKMEL5","PLX4720",8
"73","20140808","WellR04-C03H2B_day9",48.643000008,69,5,6.108524457,-0.698830465,"SKMEL5","PLX4720",8
"74","20140808","WellR04-C03H2B_day10",67.994200008,61,5,5.930737338,-0.876617584,"SKMEL5","PLX4720",8
"75","20140808","WellR04-C03H2B_day11",92.5305,55,5,5.781359714,-1.025995209,"SKMEL5","PLX4720",8
"76","20140808","WellR04-C03H2B_day12",98.33389992,46,5,5.523561956,-1.283792966,"SKMEL5","PLX4720",8
"77","20140808","WellR04-C03H2B_day13",117.17440008,45,5,5.491853096,-1.315501826,"SKMEL5","PLX4720",8
"78","20140808","WellR04-C03H2B_day14",139.98250008,36,5,5.169925001,-1.637429921,"SKMEL5","PLX4720",8
"79","20140808","WellR04-C03H2B_day15",145.8003,28,5,4.807354922,-2,"SKMEL5","PLX4720",8
"80","20140808","WellR04-C03H2B_day16",163.40050008,27,5,4.754887502,-2.05246742,"SKMEL5","PLX4720",8
"81","20140808","WellR04-C03H2B_day17",191.4672,22,5,4.459431619,-2.347923303,"SKMEL5","PLX4720",8
"82","20140808","WellR04-C03H2B_day18",221.49250008,20,5,4.321928095,-2.485426827,"SKMEL5","PLX4720",8
"83","20140808","WellR04-C03H2B_day19",235.3725,20,5,4.321928095,-2.485426827,"SKMEL5","PLX4720",8
"84","20140808","WellR04-C03H2B_day20",260.8044,18,5,4.169925001,-2.637429921,"SKMEL5","PLX4720",8
"85","20140808","WellR04-C03H2B_day0",-165.5514,4,6,2,-5,"SKMEL5","PLX4720",8
"86","20140808","WellR04-C03H2B_day1",-124.450300008,13,6,3.700439718,-3.299560282,"SKMEL5","PLX4720",8
"87","20140808","WellR04-C03H2B_day2",-100.8636,21,6,4.392317423,-2.607682577,"SKMEL5","PLX4720",8
"88","20140808","WellR04-C03H2B_day3",-75.203899992,30,6,4.906890596,-2.093109404,"SKMEL5","PLX4720",8
"89","20140808","WellR04-C03H2B_day4",-47.8656,64,6,6,-1,"SKMEL5","PLX4720",8
"90","20140808","WellR04-C03H2B_day5",-22.648600008,94,6,6.554588852,-0.445411148,"SKMEL5","PLX4720",8
"91","20140808","WellR04-C03H2B_day6",0,128,6,7,0,"SKMEL5","PLX4720",8
"92","20140808","WellR04-C03H2B_day7",2.022799992,122,6,6.930737338,-0.069262662,"SKMEL5","PLX4720",8
"93","20140808","WellR04-C03H2B_day8",19.0719,169,6,7.400879436,0.400879436,"SKMEL5","PLX4720",8
"94","20140808","WellR04-C03H2B_day9",48.643000008,151,6,7.238404739,0.238404739,"SKMEL5","PLX4720",8
"95","20140808","WellR04-C03H2B_day10",67.994200008,157,6,7.294620749,0.294620749,"SKMEL5","PLX4720",8
"96","20140808","WellR04-C03H2B_day11",92.5305,160,6,7.321928095,0.321928095,"SKMEL5","PLX4720",8
"97","20140808","WellR04-C03H2B_day12",98.33389992,154,6,7.266786541,0.266786541,"SKMEL5","PLX4720",8
"98","20140808","WellR04-C03H2B_day13",117.17440008,172,6,7.426264755,0.426264755,"SKMEL5","PLX4720",8
"99","20140808","WellR04-C03H2B_day14",139.98250008,161,6,7.330916878,0.330916878,"SKMEL5","PLX4720",8
"100","20140808","WellR04-C03H2B_day15",145.8003,147,6,7.199672345,0.199672345,"SKMEL5","PLX4720",8
"101","20140808","WellR04-C03H2B_day16",163.40050008,165,6,7.366322214,0.366322214,"SKMEL5","PLX4720",8
"102","20140808","WellR04-C03H2B_day17",191.4672,159,6,7.312882955,0.312882955,"SKMEL5","PLX4720",8
"103","20140808","WellR04-C03H2B_day18",221.49250008,138,6,7.108524457,0.108524457,"SKMEL5","PLX4720",8
"104","20140808","WellR04-C03H2B_day19",235.3725,146,6,7.189824559,0.189824559,"SKMEL5","PLX4720",8
"105","20140808","WellR04-C03H2B_day20",260.8044,109,6,6.768184325,-0.231815675,"SKMEL5","PLX4720",8
"106","20140808","WellR04-C03H2B_day0",-165.5514,2,7,1,-6.098032083,"SKMEL5","PLX4720",8
"107","20140808","WellR04-C03H2B_day1",-124.450300008,5,7,2.321928095,-4.776103988,"SKMEL5","PLX4720",8
"108","20140808","WellR04-C03H2B_day2",-100.8636,12,7,3.584962501,-3.513069582,"SKMEL5","PLX4720",8
"109","20140808","WellR04-C03H2B_day3",-75.203899992,29,7,4.857980995,-2.240051088,"SKMEL5","PLX4720",8
"110","20140808","WellR04-C03H2B_day4",-47.8656,38,7,5.247927513,-1.85010457,"SKMEL5","PLX4720",8
"111","20140808","WellR04-C03H2B_day5",-22.648600008,76,7,6.247927513,-0.85010457,"SKMEL5","PLX4720",8
"112","20140808","WellR04-C03H2B_day6",0,137,7,7.098032083,0,"SKMEL5","PLX4720",8
"113","20140808","WellR04-C03H2B_day7",2.022799992,142,7,7.14974712,0.051715037,"SKMEL5","PLX4720",8
"114","20140808","WellR04-C03H2B_day8",19.0719,169,7,7.400879436,0.302847353,"SKMEL5","PLX4720",8
"115","20140808","WellR04-C03H2B_day9",48.643000008,192,7,7.584962501,0.486930418,"SKMEL5","PLX4720",8
"116","20140808","WellR04-C03H2B_day10",67.994200008,211,7,7.721099189,0.623067106,"SKMEL5","PLX4720",8
"117","20140808","WellR04-C03H2B_day11",92.5305,304,7,8.247927513,1.14989543,"SKMEL5","PLX4720",8
"118","20140808","WellR04-C03H2B_day12",98.33389992,334,7,8.383704292,1.28567221,"SKMEL5","PLX4720",8
"119","20140808","WellR04-C03H2B_day13",117.17440008,399,7,8.640244936,1.542212853,"SKMEL5","PLX4720",8
"120","20140808","WellR04-C03H2B_day14",139.98250008,497,7,8.957102042,1.859069959,"SKMEL5","PLX4720",8
"121","20140808","WellR04-C03H2B_day15",145.8003,515,7,9.008428622,1.910396539,"SKMEL5","PLX4720",8
"122","20140808","WellR04-C03H2B_day16",163.40050008,566,7,9.144658243,2.04662616,"SKMEL5","PLX4720",8
"123","20140808","WellR04-C03H2B_day17",191.4672,698,7,9.447083226,2.349051143,"SKMEL5","PLX4720",8
"124","20140808","WellR04-C03H2B_day18",221.49250008,811,7,9.663558104,2.565526021,"SKMEL5","PLX4720",8
"125","20140808","WellR04-C03H2B_day19",235.3725,899,7,9.812177306,2.714145223,"SKMEL5","PLX4720",8
"126","20140808","WellR04-C03H2B_day20",260.8044,970,7,9.921840937,2.823808854,"SKMEL5","PLX4720",8
"127","20140808","WellR04-C03H2B_day0",-165.5514,2,9,1,-5.392317423,"SKMEL5","PLX4720",8
"128","20140808","WellR04-C03H2B_day1",-124.450300008,5,9,2.321928095,-4.070389328,"SKMEL5","PLX4720",8
"129","20140808","WellR04-C03H2B_day2",-100.8636,5,9,2.321928095,-4.070389328,"SKMEL5","PLX4720",8
"130","20140808","WellR04-C03H2B_day3",-75.203899992,12,9,3.584962501,-2.807354922,"SKMEL5","PLX4720",8
"131","20140808","WellR04-C03H2B_day4",-47.8656,25,9,4.64385619,-1.748461233,"SKMEL5","PLX4720",8
"132","20140808","WellR04-C03H2B_day5",-22.648600008,44,9,5.459431619,-0.932885804,"SKMEL5","PLX4720",8
"133","20140808","WellR04-C03H2B_day6",0,84,9,6.392317423,0,"SKMEL5","PLX4720",8
"134","20140808","WellR04-C03H2B_day7",2.022799992,82,9,6.357552005,-0.034765418,"SKMEL5","PLX4720",8
"135","20140808","WellR04-C03H2B_day8",19.0719,104,9,6.700439718,0.308122295,"SKMEL5","PLX4720",8
"136","20140808","WellR04-C03H2B_day9",48.643000008,121,9,6.918863237,0.526545814,"SKMEL5","PLX4720",8
"137","20140808","WellR04-C03H2B_day10",67.994200008,127,9,6.988684687,0.596367264,"SKMEL5","PLX4720",8
"138","20140808","WellR04-C03H2B_day11",92.5305,141,9,7.139551352,0.74723393,"SKMEL5","PLX4720",8
"139","20140808","WellR04-C03H2B_day12",98.33389992,146,9,7.189824559,0.797507136,"SKMEL5","PLX4720",8
"140","20140808","WellR04-C03H2B_day13",117.17440008,151,9,7.238404739,0.846087317,"SKMEL5","PLX4720",8
"141","20140808","WellR04-C03H2B_day14",139.98250008,153,9,7.257387843,0.86507042,"SKMEL5","PLX4720",8
"142","20140808","WellR04-C03H2B_day15",145.8003,155,9,7.276124405,0.883806982,"SKMEL5","PLX4720",8
"143","20140808","WellR04-C03H2B_day16",163.40050008,164,9,7.357552005,0.965234582,"SKMEL5","PLX4720",8
"144","20140808","WellR04-C03H2B_day17",191.4672,167,9,7.383704292,0.99138687,"SKMEL5","PLX4720",8
"145","20140808","WellR04-C03H2B_day18",221.49250008,178,9,7.475733431,1.083416008,"SKMEL5","PLX4720",8
"146","20140808","WellR04-C03H2B_day19",235.3725,166,9,7.375039431,0.982722009,"SKMEL5","PLX4720",8
"147","20140808","WellR04-C03H2B_day20",260.8044,184,9,7.523561956,1.131244533,"SKMEL5","PLX4720",8
"148","20140808","WellR04-C04H2B_day0",-165.5514,5,10,2.321928095,-4.700439718,"SKMEL5","PLX4720",8
"149","20140808","WellR04-C04H2B_day1",-124.450300008,9,10,3.169925001,-3.852442812,"SKMEL5","PLX4720",8
"150","20140808","WellR04-C04H2B_day2",-100.8636,13,10,3.700439718,-3.321928095,"SKMEL5","PLX4720",8
"151","20140808","WellR04-C04H2B_day3",-75.203899992,24,10,4.584962501,-2.437405312,"SKMEL5","PLX4720",8
"152","20140808","WellR04-C04H2B_day4",-47.8656,47,10,5.554588852,-1.467778961,"SKMEL5","PLX4720",8
"153","20140808","WellR04-C04H2B_day5",-22.648600008,70,10,6.129283017,-0.893084796,"SKMEL5","PLX4720",8
"154","20140808","WellR04-C04H2B_day6",0,130,10,7.022367813,0,"SKMEL5","PLX4720",8
"155","20140808","WellR04-C04H2B_day7",2.022799992,127,10,6.988684687,-0.033683126,"SKMEL5","PLX4720",8
"156","20140808","WellR04-C04H2B_day8",19.0719,171,10,7.417852515,0.395484702,"SKMEL5","PLX4720",8
"157","20140808","WellR04-C04H2B_day9",48.643000008,136,10,7.087462841,0.065095028,"SKMEL5","PLX4720",8
"158","20140808","WellR04-C04H2B_day10",67.994200008,129,10,7.011227255,-0.011140558,"SKMEL5","PLX4720",8
"159","20140808","WellR04-C04H2B_day11",92.5305,123,10,6.942514505,-0.079853308,"SKMEL5","PLX4720",8
"160","20140808","WellR04-C04H2B_day12",98.33389992,130,10,7.022367813,0,"SKMEL5","PLX4720",8
"161","20140808","WellR04-C04H2B_day13",117.17440008,118,10,6.882643049,-0.139724764,"SKMEL5","PLX4720",8
"162","20140808","WellR04-C04H2B_day14",139.98250008,126,10,6.977279923,-0.04508789,"SKMEL5","PLX4720",8
"163","20140808","WellR04-C04H2B_day15",145.8003,122,10,6.930737338,-0.091630475,"SKMEL5","PLX4720",8
"164","20140808","WellR04-C04H2B_day16",163.40050008,131,10,7.033423002,0.011055189,"SKMEL5","PLX4720",8
"165","20140808","WellR04-C04H2B_day17",191.4672,136,10,7.087462841,0.065095028,"SKMEL5","PLX4720",8
"166","20140808","WellR04-C04H2B_day18",221.49250008,111,10,6.794415866,-0.227951947,"SKMEL5","PLX4720",8
"167","20140808","WellR04-C04H2B_day19",235.3725,113,10,6.820178962,-0.202188851,"SKMEL5","PLX4720",8
"168","20140808","WellR04-C04H2B_day20",260.8044,113,10,6.820178962,-0.202188851,"SKMEL5","PLX4720",8
"169","20140808","WellR04-C04H2B_day0",-165.5514,2,11,1,-6.64385619,"SKMEL5","PLX4720",8
"170","20140808","WellR04-C04H2B_day1",-124.450300008,7,11,2.807354922,-4.836501268,"SKMEL5","PLX4720",8
"171","20140808","WellR04-C04H2B_day2",-100.8636,13,11,3.700439718,-3.943416472,"SKMEL5","PLX4720",8
"172","20140808","WellR04-C04H2B_day3",-75.203899992,22,11,4.459431619,-3.184424571,"SKMEL5","PLX4720",8
"173","20140808","WellR04-C04H2B_day4",-47.8656,65,11,6.022367813,-1.621488377,"SKMEL5","PLX4720",8
"174","20140808","WellR04-C04H2B_day5",-22.648600008,118,11,6.882643049,-0.76121314,"SKMEL5","PLX4720",8
"175","20140808","WellR04-C04H2B_day6",0,200,11,7.64385619,0,"SKMEL5","PLX4720",8
"176","20140808","WellR04-C04H2B_day7",2.022799992,196,11,7.614709844,-0.029146346,"SKMEL5","PLX4720",8
"177","20140808","WellR04-C04H2B_day8",19.0719,238,11,7.894817763,0.250961574,"SKMEL5","PLX4720",8
"178","20140808","WellR04-C04H2B_day9",48.643000008,165,11,7.366322214,-0.277533976,"SKMEL5","PLX4720",8
"179","20140808","WellR04-C04H2B_day10",67.994200008,188,11,7.554588852,-0.089267338,"SKMEL5","PLX4720",8
"180","20140808","WellR04-C04H2B_day11",92.5305,233,11,7.864186145,0.220329955,"SKMEL5","PLX4720",8
"181","20140808","WellR04-C04H2B_day12",98.33389992,249,11,7.960001932,0.316145742,"SKMEL5","PLX4720",8
"182","20140808","WellR04-C04H2B_day13",117.17440008,265,11,8.049848549,0.40599236,"SKMEL5","PLX4720",8
"183","20140808","WellR04-C04H2B_day14",139.98250008,305,11,8.252665432,0.608809243,"SKMEL5","PLX4720",8
"184","20140808","WellR04-C04H2B_day15",145.8003,297,11,8.214319121,0.570462931,"SKMEL5","PLX4720",8
"185","20140808","WellR04-C04H2B_day16",163.40050008,309,11,8.271463028,0.627606838,"SKMEL5","PLX4720",8
"186","20140808","WellR04-C04H2B_day17",191.4672,336,11,8.392317423,0.748461233,"SKMEL5","PLX4720",8
"187","20140808","WellR04-C04H2B_day18",221.49250008,307,11,8.262094845,0.618238656,"SKMEL5","PLX4720",8
"188","20140808","WellR04-C04H2B_day19",235.3725,294,11,8.199672345,0.555816155,"SKMEL5","PLX4720",8
"189","20140808","WellR04-C04H2B_day20",260.8044,329,11,8.361943774,0.718087584,"SKMEL5","PLX4720",8
"190","20140808","WellR04-C04H2B_day0",-165.5514,1,12,0,-5.459431619,"SKMEL5","PLX4720",8
"191","20140808","WellR04-C04H2B_day1",-124.450300008,4,12,2,-3.459431619,"SKMEL5","PLX4720",8
"192","20140808","WellR04-C04H2B_day2",-100.8636,6,12,2.584962501,-2.874469118,"SKMEL5","PLX4720",8
"193","20140808","WellR04-C04H2B_day3",-75.203899992,9,12,3.169925001,-2.289506617,"SKMEL5","PLX4720",8
"194","20140808","WellR04-C04H2B_day4",-47.8656,17,12,4.087462841,-1.371968777,"SKMEL5","PLX4720",8
"195","20140808","WellR04-C04H2B_day5",-22.648600008,24,12,4.584962501,-0.874469118,"SKMEL5","PLX4720",8
"196","20140808","WellR04-C04H2B_day6",0,44,12,5.459431619,0,"SKMEL5","PLX4720",8
"197","20140808","WellR04-C04H2B_day7",2.022799992,43,12,5.426264755,-0.033166864,"SKMEL5","PLX4720",8
"198","20140808","WellR04-C04H2B_day8",19.0719,46,12,5.523561956,0.064130337,"SKMEL5","PLX4720",8
"199","20140808","WellR04-C04H2B_day9",48.643000008,48,12,5.584962501,0.125530882,"SKMEL5","PLX4720",8
"200","20140808","WellR04-C04H2B_day10",67.994200008,53,12,5.727920455,0.268488836,"SKMEL5","PLX4720",8
"201","20140808","WellR04-C04H2B_day11",92.5305,48,12,5.584962501,0.125530882,"SKMEL5","PLX4720",8
"202","20140808","WellR04-C04H2B_day12",98.33389992,56,12,5.807354922,0.347923303,"SKMEL5","PLX4720",8
"203","20140808","WellR04-C04H2B_day13",117.17440008,62,12,5.95419631,0.494764692,"SKMEL5","PLX4720",8
"204","20140808","WellR04-C04H2B_day14",139.98250008,66,12,6.044394119,0.584962501,"SKMEL5","PLX4720",8
"205","20140808","WellR04-C04H2B_day15",145.8003,65,12,6.022367813,0.562936194,"SKMEL5","PLX4720",8
"206","20140808","WellR04-C04H2B_day16",163.40050008,72,12,6.169925001,0.710493383,"SKMEL5","PLX4720",8
"207","20140808","WellR04-C04H2B_day17",191.4672,69,12,6.108524457,0.649092838,"SKMEL5","PLX4720",8
"208","20140808","WellR04-C04H2B_day18",221.49250008,71,12,6.14974712,0.690315501,"SKMEL5","PLX4720",8
"209","20140808","WellR04-C04H2B_day19",235.3725,62,12,5.95419631,0.494764692,"SKMEL5","PLX4720",8
"210","20140808","WellR04-C04H2B_day20",260.8044,57,12,5.832890014,0.373458396,"SKMEL5","PLX4720",8
"211","20140808","WellR04-C04H2B_day0",-165.5514,4,13,2,-4.189824559,"SKMEL5","PLX4720",8
"212","20140808","WellR04-C04H2B_day1",-124.450300008,9,13,3.169925001,-3.019899557,"SKMEL5","PLX4720",8
"213","20140808","WellR04-C04H2B_day2",-100.8636,14,13,3.807354922,-2.382469637,"SKMEL5","PLX4720",8
"214","20140808","WellR04-C04H2B_day3",-75.203899992,19,13,4.247927513,-1.941897045,"SKMEL5","PLX4720",8
"215","20140808","WellR04-C04H2B_day4",-47.8656,28,13,4.807354922,-1.382469637,"SKMEL5","PLX4720",8
"216","20140808","WellR04-C04H2B_day5",-22.648600008,47,13,5.554588852,-0.635235707,"SKMEL5","PLX4720",8
"217","20140808","WellR04-C04H2B_day6",0,73,13,6.189824559,0,"SKMEL5","PLX4720",8
"218","20140808","WellR04-C04H2B_day7",2.022799992,68,13,6.087462841,-0.102361718,"SKMEL5","PLX4720",8
"219","20140808","WellR04-C04H2B_day8",19.0719,89,13,6.475733431,0.285908872,"SKMEL5","PLX4720",8
"220","20140808","WellR04-C04H2B_day9",48.643000008,91,13,6.50779464,0.317970081,"SKMEL5","PLX4720",8
"221","20140808","WellR04-C04H2B_day10",67.994200008,87,13,6.442943496,0.253118937,"SKMEL5","PLX4720",8
"222","20140808","WellR04-C04H2B_day11",92.5305,86,13,6.426264755,0.236440196,"SKMEL5","PLX4720",8
"223","20140808","WellR04-C04H2B_day12",98.33389992,87,13,6.442943496,0.253118937,"SKMEL5","PLX4720",8
"224","20140808","WellR04-C04H2B_day13",117.17440008,85,13,6.409390936,0.219566377,"SKMEL5","PLX4720",8
"225","20140808","WellR04-C04H2B_day14",139.98250008,104,13,6.700439718,0.510615159,"SKMEL5","PLX4720",8
"226","20140808","WellR04-C04H2B_day15",145.8003,104,13,6.700439718,0.510615159,"SKMEL5","PLX4720",8
"227","20140808","WellR04-C04H2B_day16",163.40050008,103,13,6.686500527,0.496675968,"SKMEL5","PLX4720",8
"228","20140808","WellR04-C04H2B_day17",191.4672,115,13,6.845490051,0.655665492,"SKMEL5","PLX4720",8
"229","20140808","WellR04-C04H2B_day18",221.49250008,107,13,6.741466986,0.551642428,"SKMEL5","PLX4720",8
"230","20140808","WellR04-C04H2B_day19",235.3725,102,13,6.672425342,0.482600783,"SKMEL5","PLX4720",8
"231","20140808","WellR04-C04H2B_day20",260.8044,109,13,6.768184325,0.578359766,"SKMEL5","PLX4720",8
"232","20140808","WellR04-C04H2B_day0",-165.5514,2,14,1,-5.392317423,"SKMEL5","PLX4720",8
"233","20140808","WellR04-C04H2B_day1",-124.450300008,8,14,3,-3.392317423,"SKMEL5","PLX4720",8
"234","20140808","WellR04-C04H2B_day2",-100.8636,7,14,2.807354922,-3.584962501,"SKMEL5","PLX4720",8
"235","20140808","WellR04-C04H2B_day3",-75.203899992,15,14,3.906890596,-2.485426827,"SKMEL5","PLX4720",8
"236","20140808","WellR04-C04H2B_day4",-47.8656,28,14,4.807354922,-1.584962501,"SKMEL5","PLX4720",8
"237","20140808","WellR04-C04H2B_day5",-22.648600008,57,14,5.832890014,-0.559427409,"SKMEL5","PLX4720",8
"238","20140808","WellR04-C04H2B_day6",0,84,14,6.392317423,0,"SKMEL5","PLX4720",8
