"","Date","Row","Well","CellLine","Cell.Nucleus","Time","drug","cond","conc","rep","l2","nl2"
"1",20160315,"B","B02","SKMEL5 Subclone01",721,0,"Oligomycin","Untreated",0,1,9.49385544924082,0
"2",20160315,"B","B02","SKMEL5 Subclone01",999,16.8767,"Oligomycin","Untreated",0,1,9.96434086779242,0.470485418551599
"3",20160315,"B","B02","SKMEL5 Subclone01",1187,24.5981,"Oligomycin","Untreated",0,1,10.2131042196419,0.71924877040108
"4",20160315,"B","B02","SKMEL5 Subclone01",1725,42.2617,"Oligomycin","Untreated",0,1,10.7523806465529,1.25852519731208
"5",20160315,"B","B02","SKMEL5 Subclone01",2071,50.2964,"Oligomycin","Untreated",0,1,11.0161118382205,1.52225638897968
"6",20160315,"B","B02","SKMEL5 Subclone01",4170,69.57,"Oligomycin","Untreated",0,1,12.025831668332,2.53197621909118
"7",20160315,"B","B02","SKMEL5 Subclone01",4170,70.3497,"Oligomycin","Untreated",0,1,12.025831668332,2.53197621909118
"8",20160315,"B","B02","SKMEL5 Subclone01",5822,88.7061,"Oligomycin","Untreated",0,1,12.5072991241228,3.01344367488198
"9",20160315,"B","B02","SKMEL5 Subclone01",7888,96.8428,"Oligomycin","Untreated",0,1,12.9454438363779,3.45158838713708
"10",20160315,"B","B02","SKMEL5 Subclone01",10441,112.5719,"Oligomycin","Untreated",0,1,13.3499722740196,3.85611682477878
"11",20160315,"B","B02","SKMEL5 Subclone01",12757,122.9644,"Oligomycin","Untreated",0,1,13.6390014771483,4.14514602790748
"12",20160315,"B","B02","SKMEL5 Subclone01",18203,144.3417,"Oligomycin","Untreated",0,1,14.151888617251,4.65803316801018
"13",20160315,"B","B02","SKMEL5 Subclone01",18203,145.1606,"Oligomycin","Untreated",0,1,14.151888617251,4.65803316801018
"14",20160315,"B","B02","SKMEL5 Subclone01",22272,160.4583,"Oligomycin","Untreated",0,1,14.4429434958487,4.94908804660788
"15",20160315,"B","B03","SKMEL5 Subclone01",700,0,"Oligomycin","Untreated",0,2,9.45121111183233,0
"16",20160315,"B","B03","SKMEL5 Subclone01",992,16.8767,"Oligomycin","Untreated",0,2,9.95419631038687,0.502985198554539
"17",20160315,"B","B03","SKMEL5 Subclone01",1194,24.5981,"Oligomycin","Untreated",0,2,10.2215871212648,0.77037600943247
"18",20160315,"B","B03","SKMEL5 Subclone01",1574,42.2617,"Oligomycin","Untreated",0,2,10.6202198255075,1.16900871367517
"19",20160315,"B","B03","SKMEL5 Subclone01",1868,50.2964,"Oligomycin","Untreated",0,2,10.8672787397097,1.41606762787737
"20",20160315,"B","B03","SKMEL5 Subclone01",4110,69.57,"Oligomycin","Untreated",0,2,12.004922678569,2.55371156673667
"21",20160315,"B","B03","SKMEL5 Subclone01",4110,70.3497,"Oligomycin","Untreated",0,2,12.004922678569,2.55371156673667
"22",20160315,"B","B03","SKMEL5 Subclone01",5331,88.7061,"Oligomycin","Untreated",0,2,12.3801904667498,2.92897935491747
"23",20160315,"B","B03","SKMEL5 Subclone01",7177,96.8428,"Oligomycin","Untreated",0,2,12.8091652053719,3.35795409353957
"24",20160315,"B","B03","SKMEL5 Subclone01",10353,112.5719,"Oligomycin","Untreated",0,2,13.3377612591567,3.88655014732437
"25",20160315,"B","B03","SKMEL5 Subclone01",10708,122.9644,"Oligomycin","Untreated",0,2,13.3864014236408,3.93519031180847
"26",20160315,"B","B03","SKMEL5 Subclone01",16940,144.3417,"Oligomycin","Untreated",0,2,14.0481462542196,4.59693514238727
"27",20160315,"B","B03","SKMEL5 Subclone01",16940,145.1606,"Oligomycin","Untreated",0,2,14.0481462542196,4.59693514238727
"28",20160315,"B","B03","SKMEL5 Subclone01",24901,160.4583,"Oligomycin","Untreated",0,2,14.6039160602393,5.15270494840697
"29",20160315,"C","C02","SKMEL5 Subclone01",600,0,"Oligomycin","Postidle",0,1,9.22881869049588,0
"30",20160315,"C","C02","SKMEL5 Subclone01",787,16.8767,"Oligomycin","Postidle",0,1,9.62021982550749,0.391401135011611
"31",20160315,"C","C02","SKMEL5 Subclone01",948,24.5981,"Oligomycin","Postidle",0,1,9.88874324889826,0.659924558402381
"32",20160315,"C","C02","SKMEL5 Subclone01",1192,42.2617,"Oligomycin","Postidle",0,1,10.2191685204622,0.99034982996632
"33",20160315,"C","C02","SKMEL5 Subclone01",1365,50.2964,"Oligomycin","Postidle",0,1,10.4146852358072,1.18586654531132
"34",20160315,"C","C02","SKMEL5 Subclone01",2695,69.57,"Oligomycin","Postidle",0,1,11.3960695576399,2.16725086714402
"35",20160315,"C","C02","SKMEL5 Subclone01",2695,70.3497,"Oligomycin","Postidle",0,1,11.3960695576399,2.16725086714402
"36",20160315,"C","C02","SKMEL5 Subclone01",2741,88.7061,"Oligomycin","Postidle",0,1,11.4204866128258,2.19166792232992
"37",20160315,"C","C02","SKMEL5 Subclone01",3501,96.8428,"Oligomycin","Postidle",0,1,11.7735513464285,2.54473265593262
"38",20160315,"C","C02","SKMEL5 Subclone01",4173,112.5719,"Oligomycin","Postidle",0,1,12.0268692052634,2.79805051476752
"39",20160315,"C","C02","SKMEL5 Subclone01",5180,122.9644,"Oligomycin","Postidle",0,1,12.3387363825739,3.10991769207802
"40",20160315,"C","C02","SKMEL5 Subclone01",6930,144.3417,"Oligomycin","Postidle",0,1,12.7586396370246,3.52982094652872
"41",20160315,"C","C02","SKMEL5 Subclone01",6930,145.1606,"Oligomycin","Postidle",0,1,12.7586396370246,3.52982094652872
"42",20160315,"C","C02","SKMEL5 Subclone01",7620,160.4583,"Oligomycin","Postidle",0,1,12.8955752823807,3.66675659188482
"43",20160315,"C","C03","SKMEL5 Subclone01",727,0,"Oligomycin","Postidle",0,2,9.50581155391959,0
"44",20160315,"C","C03","SKMEL5 Subclone01",965,16.8767,"Oligomycin","Postidle",0,2,9.91438513215544,0.408573578235849
"45",20160315,"C","C03","SKMEL5 Subclone01",974,24.5981,"Oligomycin","Postidle",0,2,9.92777796208234,0.421966408162749
"46",20160315,"C","C03","SKMEL5 Subclone01",1480,42.2617,"Oligomycin","Postidle",0,2,10.5313814605163,1.02556990659671
"47",20160315,"C","C03","SKMEL5 Subclone01",1550,50.2964,"Oligomycin","Postidle",0,2,10.5980525001616,1.09224094624201
"48",20160315,"C","C03","SKMEL5 Subclone01",3090,69.57,"Oligomycin","Postidle",0,2,11.5933911227917,2.08757956887211
"49",20160315,"C","C03","SKMEL5 Subclone01",3090,70.3497,"Oligomycin","Postidle",0,2,11.5933911227917,2.08757956887211
"50",20160315,"C","C03","SKMEL5 Subclone01",3968,88.7061,"Oligomycin","Postidle",0,2,11.9541963103869,2.44838475646731
"51",20160315,"C","C03","SKMEL5 Subclone01",3898,96.8428,"Oligomycin","Postidle",0,2,11.9285183752579,2.42270682133831
"52",20160315,"C","C03","SKMEL5 Subclone01",5674,112.5719,"Oligomycin","Postidle",0,2,12.4701504352744,2.96433888135481
"53",20160315,"C","C03","SKMEL5 Subclone01",6582,122.9644,"Oligomycin","Postidle",0,2,12.6843103111243,3.17849875720471
"54",20160315,"C","C03","SKMEL5 Subclone01",8617,144.3417,"Oligomycin","Postidle",0,2,13.0729699685421,3.56715841462251
"55",20160315,"C","C03","SKMEL5 Subclone01",8617,145.1606,"Oligomycin","Postidle",0,2,13.0729699685421,3.56715841462251
"56",20160315,"C","C03","SKMEL5 Subclone01",10920,160.4583,"Oligomycin","Postidle",0,2,13.4146852358072,3.90887368188761
"57",20160315,"B","B04","SKMEL5 Subclone01",757,0,"Oligomycin","Untreated",0.25,1,9.56414948998573,0
"58",20160315,"B","B04","SKMEL5 Subclone01",877,16.8767,"Oligomycin","Untreated",0.25,1,9.77643303244473,0.212283542459
"59",20160315,"B","B04","SKMEL5 Subclone01",903,24.5981,"Oligomycin","Untreated",0.25,1,9.81858217748086,0.254432687495129
"60",20160315,"B","B04","SKMEL5 Subclone01",662,42.2617,"Oligomycin","Untreated",0.25,1,9.37068740680722,-0.193462083178511
"61",20160315,"B","B04","SKMEL5 Subclone01",603,50.2964,"Oligomycin","Untreated",0.25,1,9.23601419190008,-0.32813529808565
"62",20160315,"B","B04","SKMEL5 Subclone01",717,69.57,"Oligomycin","Untreated",0.25,1,9.4858293087019,-0.0783201812838303
"63",20160315,"B","B04","SKMEL5 Subclone01",717,70.3497,"Oligomycin","Untreated",0.25,1,9.4858293087019,-0.0783201812838303
"64",20160315,"B","B04","SKMEL5 Subclone01",906,88.7061,"Oligomycin","Untreated",0.25,1,9.82336724004623,0.259217750060499
"65",20160315,"B","B04","SKMEL5 Subclone01",891,96.8428,"Oligomycin","Untreated",0.25,1,9.79928162152192,0.23513213153619
"66",20160315,"B","B04","SKMEL5 Subclone01",909,112.5719,"Oligomycin","Untreated",0.25,1,9.82813648419411,0.263986994208379
"67",20160315,"B","B04","SKMEL5 Subclone01",1104,122.9644,"Oligomycin","Untreated",0.25,1,10.1085244567782,0.54437496679247
"68",20160315,"B","B04","SKMEL5 Subclone01",1070,144.3417,"Oligomycin","Untreated",0.25,1,10.0633950812885,0.499245591302769
"69",20160315,"B","B04","SKMEL5 Subclone01",1070,145.1606,"Oligomycin","Untreated",0.25,1,10.0633950812885,0.499245591302769
"70",20160315,"B","B04","SKMEL5 Subclone01",1545,160.4583,"Oligomycin","Untreated",0.25,1,10.5933911227917,1.02924163280597
"71",20160315,"B","B05","SKMEL5 Subclone01",773,0,"Oligomycin","Untreated",0.25,2,9.59432460392485,0
"72",20160315,"B","B05","SKMEL5 Subclone01",900,16.8767,"Oligomycin","Untreated",0.25,2,9.81378119121704,0.219456587292189
"73",20160315,"B","B05","SKMEL5 Subclone01",861,24.5981,"Oligomycin","Untreated",0.25,2,9.74986942739684,0.15554482347199
"74",20160315,"B","B05","SKMEL5 Subclone01",647,42.2617,"Oligomycin","Untreated",0.25,2,9.33762190199251,-0.25670270193234
"75",20160315,"B","B05","SKMEL5 Subclone01",582,50.2964,"Oligomycin","Untreated",0.25,2,9.18487534290828,-0.409449261016571
"76",20160315,"B","B05","SKMEL5 Subclone01",723,69.57,"Oligomycin","Untreated",0.25,2,9.49785183695112,-0.0964727669737293
"77",20160315,"B","B05","SKMEL5 Subclone01",723,70.3497,"Oligomycin","Untreated",0.25,2,9.49785183695112,-0.0964727669737293
"78",20160315,"B","B05","SKMEL5 Subclone01",980,88.7061,"Oligomycin","Untreated",0.25,2,9.93663793900257,0.342313335077719
"79",20160315,"B","B05","SKMEL5 Subclone01",1013,96.8428,"Oligomycin","Untreated",0.25,2,9.98441845880114,0.390093854876291
"80",20160315,"B","B05","SKMEL5 Subclone01",1192,112.5719,"Oligomycin","Untreated",0.25,2,10.2191685204622,0.624843916537349
"81",20160315,"B","B05","SKMEL5 Subclone01",1078,122.9644,"Oligomycin","Untreated",0.25,2,10.0741414627525,0.47981685882765
"82",20160315,"B","B05","SKMEL5 Subclone01",1278,144.3417,"Oligomycin","Untreated",0.25,2,10.319672120947,0.725347517022151
"83",20160315,"B","B05","SKMEL5 Subclone01",1278,145.1606,"Oligomycin","Untreated",0.25,2,10.319672120947,0.725347517022151
"84",20160315,"B","B05","SKMEL5 Subclone01",1814,160.4583,"Oligomycin","Untreated",0.25,2,10.8249587405285,1.23063413660365
"85",20160315,"C","C04","SKMEL5 Subclone01",604,0,"Oligomycin","Postidle",0.25,1,9.23840473932508,0
"86",20160315,"C","C04","SKMEL5 Subclone01",735,16.8767,"Oligomycin","Postidle",0.25,1,9.52160043972373,0.28319570039865
"87",20160315,"C","C04","SKMEL5 Subclone01",654,24.5981,"Oligomycin","Postidle",0.25,1,9.35314682549808,0.114742086172999
"88",20160315,"C","C04","SKMEL5 Subclone01",664,42.2617,"Oligomycin","Postidle",0.25,1,9.37503943134693,0.13663469202185
"89",20160315,"C","C04","SKMEL5 Subclone01",548,50.2964,"Oligomycin","Postidle",0.25,1,9.09803208296053,-0.14037265636455
"90",20160315,"C","C04","SKMEL5 Subclone01",700,69.57,"Oligomycin","Postidle",0.25,1,9.45121111183233,0.21280637250725
"91",20160315,"C","C04","SKMEL5 Subclone01",700,70.3497,"Oligomycin","Postidle",0.25,1,9.45121111183233,0.21280637250725
"92",20160315,"C","C04","SKMEL5 Subclone01",842,88.7061,"Oligomycin","Postidle",0.25,1,9.7176764230664,0.47927168374132
"93",20160315,"C","C04","SKMEL5 Subclone01",735,96.8428,"Oligomycin","Postidle",0.25,1,9.52160043972373,0.28319570039865
"94",20160315,"C","C04","SKMEL5 Subclone01",796,112.5719,"Oligomycin","Postidle",0.25,1,9.63662462054365,0.398219881218569
"95",20160315,"C","C04","SKMEL5 Subclone01",857,122.9644,"Oligomycin","Postidle",0.25,1,9.7431513941125,0.50474665478742
"96",20160315,"C","C04","SKMEL5 Subclone01",842,144.3417,"Oligomycin","Postidle",0.25,1,9.7176764230664,0.47927168374132
"97",20160315,"C","C04","SKMEL5 Subclone01",842,145.1606,"Oligomycin","Postidle",0.25,1,9.7176764230664,0.47927168374132
"98",20160315,"C","C04","SKMEL5 Subclone01",1163,160.4583,"Oligomycin","Postidle",0.25,1,10.1836353814732,0.94523064214812
"99",20160315,"C","C05","SKMEL5 Subclone01",669,0,"Oligomycin","Postidle",0.25,2,9.38586240064146,0
"100",20160315,"C","C05","SKMEL5 Subclone01",830,16.8767,"Oligomycin","Postidle",0.25,2,9.69696752623429,0.31110512559283
"101",20160315,"C","C05","SKMEL5 Subclone01",772,24.5981,"Oligomycin","Postidle",0.25,2,9.59245703726808,0.206594636626619
"102",20160315,"C","C05","SKMEL5 Subclone01",702,42.2617,"Oligomycin","Postidle",0.25,2,9.45532722030456,0.0694648196631
"103",20160315,"C","C05","SKMEL5 Subclone01",656,50.2964,"Oligomycin","Postidle",0.25,2,9.35755200461808,-0.0283103960233806
"104",20160315,"C","C05","SKMEL5 Subclone01",757,69.57,"Oligomycin","Postidle",0.25,2,9.56414948998573,0.17828708934427
"105",20160315,"C","C05","SKMEL5 Subclone01",757,70.3497,"Oligomycin","Postidle",0.25,2,9.56414948998573,0.17828708934427
"106",20160315,"C","C05","SKMEL5 Subclone01",839,88.7061,"Oligomycin","Postidle",0.25,2,9.71252700043982,0.326664599798359
"107",20160315,"C","C05","SKMEL5 Subclone01",875,96.8428,"Oligomycin","Postidle",0.25,2,9.77313920671969,0.38727680607823
"108",20160315,"C","C05","SKMEL5 Subclone01",836,112.5719,"Oligomycin","Postidle",0.25,2,9.70735913208088,0.321496731439419
"109",20160315,"C","C05","SKMEL5 Subclone01",816,122.9644,"Oligomycin","Postidle",0.25,2,9.6724253419715,0.28656294133004
"110",20160315,"C","C05","SKMEL5 Subclone01",951,144.3417,"Oligomycin","Postidle",0.25,2,9.89330153086056,0.507439130219099
"111",20160315,"C","C05","SKMEL5 Subclone01",951,145.1606,"Oligomycin","Postidle",0.25,2,9.89330153086056,0.507439130219099
"112",20160315,"C","C05","SKMEL5 Subclone01",1051,160.4583,"Oligomycin","Postidle",0.25,2,10.0375469539622,0.65168455332074
"113",20160315,"B","B06","SKMEL5 Subclone01",728,0,"Oligomycin","Untreated",1,1,9.5077946401987,0
"114",20160315,"B","B06","SKMEL5 Subclone01",856,16.8767,"Oligomycin","Untreated",1,1,9.74146698640115,0.23367234620245
"115",20160315,"B","B06","SKMEL5 Subclone01",803,24.5981,"Oligomycin","Untreated",1,1,9.64925617751731,0.141461537318611
"116",20160315,"B","B06","SKMEL5 Subclone01",623,42.2617,"Oligomycin","Untreated",1,1,9.283088353024,-0.224706287174699
"117",20160315,"B","B06","SKMEL5 Subclone01",561,50.2964,"Oligomycin","Untreated",1,1,9.13185696060879,-0.37593767958991
"118",20160315,"B","B06","SKMEL5 Subclone01",609,69.57,"Oligomycin","Untreated",1,1,9.25029841790633,-0.257496222292369
"119",20160315,"B","B06","SKMEL5 Subclone01",609,70.3497,"Oligomycin","Untreated",1,1,9.25029841790633,-0.257496222292369
"120",20160315,"B","B06","SKMEL5 Subclone01",840,88.7061,"Oligomycin","Untreated",1,1,9.71424551766612,0.20645087746742
"121",20160315,"B","B06","SKMEL5 Subclone01",825,96.8428,"Oligomycin","Untreated",1,1,9.68825030913318,0.18045566893448
"122",20160315,"B","B06","SKMEL5 Subclone01",868,112.5719,"Oligomycin","Untreated",1,1,9.76155123244448,0.253756592245781
"123",20160315,"B","B06","SKMEL5 Subclone01",999,122.9644,"Oligomycin","Untreated",1,1,9.96434086779242,0.456546227593719
"124",20160315,"B","B06","SKMEL5 Subclone01",1124,144.3417,"Oligomycin","Untreated",1,1,10.1344263202209,0.6266316800222
"125",20160315,"B","B06","SKMEL5 Subclone01",1124,145.1606,"Oligomycin","Untreated",1,1,10.1344263202209,0.6266316800222
"126",20160315,"B","B06","SKMEL5 Subclone01",1470,160.4583,"Oligomycin","Untreated",1,1,10.5216004397237,1.013805799525
"127",20160315,"B","B07","SKMEL5 Subclone01",800,0,"Oligomycin","Untreated",1,2,9.64385618977473,0
"128",20160315,"B","B07","SKMEL5 Subclone01",937,16.8767,"Oligomycin","Untreated",1,2,9.87190523765919,0.228049047884459
"129",20160315,"B","B07","SKMEL5 Subclone01",917,24.5981,"Oligomycin","Untreated",1,2,9.84077792359505,0.19692173382032
"130",20160315,"B","B07","SKMEL5 Subclone01",679,42.2617,"Oligomycin","Untreated",1,2,9.40726776424473,-0.23658842553
"131",20160315,"B","B07","SKMEL5 Subclone01",589,50.2964,"Oligomycin","Untreated",1,2,9.20212382383046,-0.44173236594427
"132",20160315,"B","B07","SKMEL5 Subclone01",683,69.57,"Oligomycin","Untreated",1,2,9.41574176829009,-0.228114421484641
"133",20160315,"B","B07","SKMEL5 Subclone01",683,70.3497,"Oligomycin","Untreated",1,2,9.41574176829009,-0.228114421484641
"134",20160315,"B","B07","SKMEL5 Subclone01",890,88.7061,"Oligomycin","Untreated",1,2,9.79766152585376,0.15380533607903
"135",20160315,"B","B07","SKMEL5 Subclone01",903,96.8428,"Oligomycin","Untreated",1,2,9.81858217748086,0.174725987706129
"136",20160315,"B","B07","SKMEL5 Subclone01",871,112.5719,"Oligomycin","Untreated",1,2,9.76652890859886,0.122672718824129
"137",20160315,"B","B07","SKMEL5 Subclone01",1000,122.9644,"Oligomycin","Untreated",1,2,9.96578428466209,0.32192809488736
"138",20160315,"B","B07","SKMEL5 Subclone01",1204,144.3417,"Oligomycin","Untreated",1,2,10.2336196767597,0.589763486984969
"139",20160315,"B","B07","SKMEL5 Subclone01",1204,145.1606,"Oligomycin","Untreated",1,2,10.2336196767597,0.589763486984969
"140",20160315,"B","B07","SKMEL5 Subclone01",1659,160.4583,"Oligomycin","Untreated",1,2,10.6960981709559,1.05224198118117
"141",20160315,"B","B08","SKMEL5 Subclone01",703,0,"Oligomycin","Untreated",1,3,9.45738087907253,0
"142",20160315,"B","B08","SKMEL5 Subclone01",855,16.8767,"Oligomycin","Untreated",1,3,9.73978060977326,0.28239973070073
"143",20160315,"B","B08","SKMEL5 Subclone01",834,24.5981,"Oligomycin","Untreated",1,3,9.70390357344466,0.246522694372128
"144",20160315,"B","B08","SKMEL5 Subclone01",617,42.2617,"Oligomycin","Untreated",1,3,9.26912667914942,-0.188254199923112
"145",20160315,"B","B08","SKMEL5 Subclone01",528,50.2964,"Oligomycin","Untreated",1,3,9.04439411935845,-0.41298675971408
"146",20160315,"B","B08","SKMEL5 Subclone01",532,69.57,"Oligomycin","Untreated",1,3,9.05528243550119,-0.40209844357134
"147",20160315,"B","B08","SKMEL5 Subclone01",532,70.3497,"Oligomycin","Untreated",1,3,9.05528243550119,-0.40209844357134
"148",20160315,"B","B08","SKMEL5 Subclone01",877,88.7061,"Oligomycin","Untreated",1,3,9.77643303244473,0.319052153372199
"149",20160315,"B","B08","SKMEL5 Subclone01",899,96.8428,"Oligomycin","Untreated",1,3,9.81217730551445,0.354796426441919
"150",20160315,"B","B08","SKMEL5 Subclone01",987,112.5719,"Oligomycin","Untreated",1,3,9.9469062744564,0.489525395383868
"151",20160315,"B","B08","SKMEL5 Subclone01",1142,122.9644,"Oligomycin","Untreated",1,3,10.1573469353628,0.699966056290268
"152",20160315,"B","B08","SKMEL5 Subclone01",1328,144.3417,"Oligomycin","Untreated",1,3,10.3750394313469,0.91765855227437
"153",20160315,"B","B08","SKMEL5 Subclone01",1328,145.1606,"Oligomycin","Untreated",1,3,10.3750394313469,0.91765855227437
"154",20160315,"B","B08","SKMEL5 Subclone01",1804,160.4583,"Oligomycin","Untreated",1,3,10.8169836232554,1.35960274418287
"155",20160315,"C","C06","SKMEL5 Subclone01",677,0,"Oligomycin","Postidle",1,1,9.403012023575,0
"156",20160315,"C","C06","SKMEL5 Subclone01",703,16.8767,"Oligomycin","Postidle",1,1,9.45738087907253,0.0543688554975308
"157",20160315,"C","C06","SKMEL5 Subclone01",688,24.5981,"Oligomycin","Postidle",1,1,9.4262647547021,0.0232527311270996
"158",20160315,"C","C06","SKMEL5 Subclone01",631,42.2617,"Oligomycin","Postidle",1,1,9.30149619498255,-0.101515828592451
"159",20160315,"C","C06","SKMEL5 Subclone01",547,50.2964,"Oligomycin","Postidle",1,1,9.09539702279256,-0.307615000782441
"160",20160315,"C","C06","SKMEL5 Subclone01",689,69.57,"Oligomycin","Postidle",1,1,9.42836017270429,0.0253481491292895
"161",20160315,"C","C06","SKMEL5 Subclone01",689,70.3497,"Oligomycin","Postidle",1,1,9.42836017270429,0.0253481491292895
"162",20160315,"C","C06","SKMEL5 Subclone01",810,88.7061,"Oligomycin","Postidle",1,1,9.66177809777199,0.258766074196989
"163",20160315,"C","C06","SKMEL5 Subclone01",758,96.8428,"Oligomycin","Postidle",1,1,9.56605403817109,0.16304201459609
"164",20160315,"C","C06","SKMEL5 Subclone01",740,112.5719,"Oligomycin","Postidle",1,1,9.53138146051631,0.128369436941309
"165",20160315,"C","C06","SKMEL5 Subclone01",820,122.9644,"Oligomycin","Postidle",1,1,9.67948009950545,0.276468075930451
"166",20160315,"C","C06","SKMEL5 Subclone01",897,144.3417,"Oligomycin","Postidle",1,1,9.80896417491926,0.405952151344261
"167",20160315,"C","C06","SKMEL5 Subclone01",897,145.1606,"Oligomycin","Postidle",1,1,9.80896417491926,0.405952151344261
"168",20160315,"C","C06","SKMEL5 Subclone01",968,160.4583,"Oligomycin","Postidle",1,1,9.91886323727459,0.515851213699589
"169",20160315,"C","C07","SKMEL5 Subclone01",711,0,"Oligomycin","Postidle",1,2,9.47370574961942,0
"170",20160315,"C","C07","SKMEL5 Subclone01",805,16.8767,"Oligomycin","Postidle",1,2,9.65284497300198,0.17913922338256
"171",20160315,"C","C07","SKMEL5 Subclone01",780,24.5981,"Oligomycin","Postidle",1,2,9.60733031374961,0.133624564130191
"172",20160315,"C","C07","SKMEL5 Subclone01",732,42.2617,"Oligomycin","Postidle",1,2,9.51569983828404,0.0419940886646195
"173",20160315,"C","C07","SKMEL5 Subclone01",674,50.2964,"Oligomycin","Postidle",1,2,9.39660478118186,-0.0771009684375592
"174",20160315,"C","C07","SKMEL5 Subclone01",762,69.57,"Oligomycin","Postidle",1,2,9.57364718749332,0.0999414378739001
"175",20160315,"C","C07","SKMEL5 Subclone01",762,70.3497,"Oligomycin","Postidle",1,2,9.57364718749332,0.0999414378739001
"176",20160315,"C","C07","SKMEL5 Subclone01",865,88.7061,"Oligomycin","Postidle",1,2,9.75655632252409,0.282850572904671
"177",20160315,"C","C07","SKMEL5 Subclone01",810,96.8428,"Oligomycin","Postidle",1,2,9.66177809777199,0.18807234815257
"178",20160315,"C","C07","SKMEL5 Subclone01",838,112.5719,"Oligomycin","Postidle",1,2,9.71080643369935,0.23710068407993
"179",20160315,"C","C07","SKMEL5 Subclone01",866,122.9644,"Oligomycin","Postidle",1,2,9.75822321472672,0.284517465107299
"180",20160315,"C","C07","SKMEL5 Subclone01",870,144.3417,"Oligomycin","Postidle",1,2,9.76487159073609,0.291165841116671
"181",20160315,"C","C07","SKMEL5 Subclone01",870,145.1606,"Oligomycin","Postidle",1,2,9.76487159073609,0.291165841116671
"182",20160315,"C","C07","SKMEL5 Subclone01",949,160.4583,"Oligomycin","Postidle",1,2,9.89026427702111,0.416558527401691
"183",20160315,"C","C08","SKMEL5 Subclone01",706,0,"Oligomycin","Postidle",1,3,9.46352437327118,0
"184",20160315,"C","C08","SKMEL5 Subclone01",816,16.8767,"Oligomycin","Postidle",1,3,9.6724253419715,0.20890096870032
"185",20160315,"C","C08","SKMEL5 Subclone01",846,24.5981,"Oligomycin","Postidle",1,3,9.72451385311995,0.260989479848769
"186",20160315,"C","C08","SKMEL5 Subclone01",755,42.2617,"Oligomycin","Postidle",1,3,9.56033283421244,0.0968084609412596
"187",20160315,"C","C08","SKMEL5 Subclone01",658,50.2964,"Oligomycin","Postidle",1,3,9.36194377373524,-0.101580599535941
"188",20160315,"C","C08","SKMEL5 Subclone01",798,69.57,"Oligomycin","Postidle",1,3,9.64024493622235,0.17672056295117
"189",20160315,"C","C08","SKMEL5 Subclone01",798,70.3497,"Oligomycin","Postidle",1,3,9.64024493622235,0.17672056295117
"190",20160315,"C","C08","SKMEL5 Subclone01",975,88.7061,"Oligomycin","Postidle",1,3,9.92925840863697,0.46573403536579
"191",20160315,"C","C08","SKMEL5 Subclone01",899,96.8428,"Oligomycin","Postidle",1,3,9.81217730551445,0.348652932243269
"192",20160315,"C","C08","SKMEL5 Subclone01",920,112.5719,"Oligomycin","Postidle",1,3,9.84549005094438,0.381965677673199
"193",20160315,"C","C08","SKMEL5 Subclone01",945,122.9644,"Oligomycin","Postidle",1,3,9.88417051910844,0.42064614583726
"194",20160315,"C","C08","SKMEL5 Subclone01",1044,144.3417,"Oligomycin","Postidle",1,3,10.0279059965699,0.564381623298718
"195",20160315,"C","C08","SKMEL5 Subclone01",1044,145.1606,"Oligomycin","Postidle",1,3,10.0279059965699,0.564381623298718
"196",20160315,"C","C08","SKMEL5 Subclone01",1144,160.4583,"Oligomycin","Postidle",1,3,10.1598713367784,0.696346963507219
"197",20160315,"B","B09","SKMEL5 Subclone01",761,0,"Oligomycin","Untreated",4,1,9.57175264350355,0
"198",20160315,"B","B09","SKMEL5 Subclone01",876,16.8767,"Oligomycin","Untreated",4,1,9.77478705960117,0.203034416097621
"199",20160315,"B","B09","SKMEL5 Subclone01",857,24.5981,"Oligomycin","Untreated",4,1,9.7431513941125,0.171398750608951
"200",20160315,"B","B09","SKMEL5 Subclone01",657,42.2617,"Oligomycin","Untreated",4,1,9.35974956032233,-0.212003083181219
"201",20160315,"B","B09","SKMEL5 Subclone01",587,50.2964,"Oligomycin","Untreated",4,1,9.19721669311005,-0.374535950393499
"202",20160315,"B","B09","SKMEL5 Subclone01",595,69.57,"Oligomycin","Untreated",4,1,9.21674585819531,-0.355006785308239
"203",20160315,"B","B09","SKMEL5 Subclone01",595,70.3497,"Oligomycin","Untreated",4,1,9.21674585819531,-0.355006785308239
"204",20160315,"B","B09","SKMEL5 Subclone01",900,88.7061,"Oligomycin","Untreated",4,1,9.81378119121704,0.24202854771349
"205",20160315,"B","B09","SKMEL5 Subclone01",796,96.8428,"Oligomycin","Untreated",4,1,9.63662462054365,0.0648719770401005
"206",20160315,"B","B09","SKMEL5 Subclone01",919,112.5719,"Oligomycin","Untreated",4,1,9.84392105128904,0.272168407785491
"207",20160315,"B","B09","SKMEL5 Subclone01",957,122.9644,"Oligomycin","Untreated",4,1,9.90237511448603,0.330622470982481
"208",20160315,"B","B09","SKMEL5 Subclone01",1173,144.3417,"Oligomycin","Untreated",4,1,10.1959872980285,0.624234654524951
"209",20160315,"B","B09","SKMEL5 Subclone01",1173,145.1606,"Oligomycin","Untreated",4,1,10.1959872980285,0.624234654524951
"210",20160315,"B","B09","SKMEL5 Subclone01",1702,160.4583,"Oligomycin","Untreated",4,1,10.733015321686,1.16126267818245
