"","Date","CellLine","Row","Cell.Nucleus","Well","Time","drug","conc","rep","l2","nl2"
"71","20170312","Parental","F",1923,"F03",12.7883,"dabrafenib",0.0156,2,10.9091430473399,0.800618590561729
"131","20170312","Parental","F",2027,"F03",21.6869,"dabrafenib",0.0156,2,10.9851303734669,0.87660591668873
"191","20170312","Parental","F",2381,"F03",36.5203,"dabrafenib",0.0156,2,11.2173519052703,1.10882744849217
"251","20170312","Parental","F",2378,"F03",43.1836,"dabrafenib",0.0156,2,11.2155329997457,1.10700854296749
"311","20170312","Parental","F",2799,"F03",59.6397,"dabrafenib",0.0156,2,11.4506957715729,1.34217131479475
"371","20170312","Parental","F",3260,"F03",83.8594,"dabrafenib",0.0156,2,11.6706562491184,1.56213179234027
"431","20170312","Parental","F",3345,"F03",91.7883,"dabrafenib",0.0156,2,11.7077904955288,1.59926603875065
"491","20170312","Parental","F",3345,"F03",92.6942,"dabrafenib",0.0156,2,11.7077904955288,1.59926603875065
"551","20170312","Parental","F",3784,"F03",108.1861,"dabrafenib",0.0156,2,11.8856963733394,1.77717191656123
"611","20170312","Parental","F",4699,"F03",156.8072,"dabrafenib",0.0156,2,12.1981380524011,2.08961359562295
"671","20170312","Parental","F",5345,"F03",180.1622,"dabrafenib",0.0156,2,12.3839742326079,2.27544977582968
"731","20170312","Parental","F",5056,"F03",186.1908,"dabrafenib",0.0156,2,12.3037807481771,2.19525629139893
"791","20170312","Parental","F",5056,"F03",186.9692,"dabrafenib",0.0156,2,12.3037807481771,2.19525629139893
"851","20170312","Parental","F",6084,"F03",206.7036,"dabrafenib",0.0156,2,12.5708044377245,2.46227998094633
"911","20170312","Parental","F",6704,"F03",227.7819,"dabrafenib",0.0156,2,12.7108064336994,2.60228197692118
"971","20170312","Parental","F",7289,"F03",251.8453,"dabrafenib",0.0156,2,12.8315051850853,2.72298072830716
"1031","20170312","Parental","F",7415,"F03",259.7217,"dabrafenib",0.0156,2,12.856230977342,2.74770652056382
"1091","20170312","Parental","F",7967,"F03",275.8244,"dabrafenib",0.0156,2,12.9598208595808,2.85129640280259
"1151","20170312","Parental","F",8389,"F03",285.2869,"dabrafenib",0.0156,2,13.0342831309619,2.92575867418373
"1211","20170312","Parental","F",8389,"F03",286.1939,"dabrafenib",0.0156,2,13.0342831309619,2.92575867418373
"1271","20170312","Parental","F",8980,"F03",306.8336,"dabrafenib",0.0156,2,13.1324997296285,3.02397527285034
"1331","20170312","Parental","F",8133,"F03",325.9642,"dabrafenib",0.0156,2,12.9895718985589,2.8810474417807
"1391","20170312","Parental","F",8902,"F03",334.1675,"dabrafenib",0.0156,2,13.1199137854523,3.0113893286741
"1451","20170312","Parental","F",9343,"F03",354.5186,"dabrafenib",0.0156,2,13.1896701526038,3.08114569582558
"12","20170312","Parental","G",1140,"G03",0,"dabrafenib",0.0156,3,10.1548181090521,0
"72","20170312","Parental","G",2123,"G03",12.7883,"dabrafenib",0.0156,3,11.0518886559054,0.897070546853273
"132","20170312","Parental","G",2266,"G03",21.6869,"dabrafenib",0.0156,3,11.1459321458205,0.99111403676841
"192","20170312","Parental","G",2424,"G03",36.5203,"dabrafenib",0.0156,3,11.243173983473,1.08835587442085
"252","20170312","Parental","G",2510,"G03",43.1836,"dabrafenib",0.0156,3,11.2934716488381,1.13865353978603
"312","20170312","Parental","G",2815,"G03",59.6397,"dabrafenib",0.0156,3,11.4589192069676,1.30410109791549
"372","20170312","Parental","G",3230,"G03",83.8594,"dabrafenib",0.0156,3,11.6573184495813,1.50250034052918
"432","20170312","Parental","G",3614,"G03",91.7883,"dabrafenib",0.0156,3,11.8193807908646,1.66456268181249
"492","20170312","Parental","G",3614,"G03",92.6942,"dabrafenib",0.0156,3,11.8193807908646,1.66456268181249
"552","20170312","Parental","G",4055,"G03",108.1861,"dabrafenib",0.0156,3,11.9854861991046,1.83066809005253
"612","20170312","Parental","G",5060,"G03",156.8072,"dabrafenib",0.0156,3,12.3049216695817,2.15010356052957
"672","20170312","Parental","G",5686,"G03",180.1622,"dabrafenib",0.0156,3,12.4731983836775,2.31838027462542
"732","20170312","Parental","G",5768,"G03",186.1908,"dabrafenib",0.0156,3,12.4938554492408,2.33903734018872
"792","20170312","Parental","G",5768,"G03",186.9692,"dabrafenib",0.0156,3,12.4938554492408,2.33903734018872
"852","20170312","Parental","G",6782,"G03",206.7036,"dabrafenib",0.0156,3,12.7274950690254,2.57267695997333
"912","20170312","Parental","G",7451,"G03",227.7819,"dabrafenib",0.0156,3,12.8632183475824,2.70840023853034
"972","20170312","Parental","G",7931,"G03",251.8453,"dabrafenib",0.0156,3,12.9532870678781,2.79846895882602
"1032","20170312","Parental","G",8043,"G03",259.7217,"dabrafenib",0.0156,3,12.9735180047037,2.81869989565161
"1092","20170312","Parental","G",8675,"G03",275.8244,"dabrafenib",0.0156,3,13.082648042353,2.92782993330088
"1152","20170312","Parental","G",9062,"G03",285.2869,"dabrafenib",0.0156,3,13.1456137755134,2.99079566646128
"1212","20170312","Parental","G",9062,"G03",286.1939,"dabrafenib",0.0156,3,13.1456137755134,2.99079566646128
"1272","20170312","Parental","G",9709,"G03",306.8336,"dabrafenib",0.0156,3,13.2451069943812,3.0902888853291
"1332","20170312","Parental","G",9849,"G03",325.9642,"dabrafenib",0.0156,3,13.2657615352941,3.11094342624203
"1392","20170312","Parental","G",10535,"G03",334.1675,"dabrafenib",0.0156,3,13.3629026937047,3.20808458465256
"1452","20170312","Parental","G",10573,"G03",354.5186,"dabrafenib",0.0156,3,13.3680971669641,3.21327905791195
"16","20170312","Parental","E",1079,"E04",0,"dabrafenib",0.0312,1,10.075479149488,0
"76","20170312","Parental","E",2116,"E04",12.7883,"dabrafenib",0.0312,1,11.047123912114,0.97164476262601
"136","20170312","Parental","E",2254,"E04",21.6869,"dabrafenib",0.0312,1,11.1382718001722,1.06279265068421
"196","20170312","Parental","E",2444,"E04",36.5203,"dabrafenib",0.0312,1,11.2550285698187,1.17954942033071
"256","20170312","Parental","E",2368,"E04",43.1836,"dabrafenib",0.0312,1,11.2094533656289,1.13397421614093
"316","20170312","Parental","E",2847,"E04",59.6397,"dabrafenib",0.0312,1,11.4752267777423,1.39974762825425
"376","20170312","Parental","E",3096,"E04",83.8594,"dabrafenib",0.0312,1,11.5961897561444,1.52071060665639
"436","20170312","Parental","E",3318,"E04",91.7883,"dabrafenib",0.0312,1,11.6960981709559,1.62061902146785
"496","20170312","Parental","E",3318,"E04",92.6942,"dabrafenib",0.0312,1,11.6960981709559,1.62061902146785
"556","20170312","Parental","E",3623,"E04",108.1861,"dabrafenib",0.0312,1,11.8229690904533,1.74748994096527
"616","20170312","Parental","E",4120,"E04",156.8072,"dabrafenib",0.0312,1,12.0084286220706,1.93294947258256
"676","20170312","Parental","E",3913,"E04",180.1622,"dabrafenib",0.0312,1,11.9340593949008,1.85858024541278
"736","20170312","Parental","E",4557,"E04",186.1908,"dabrafenib",0.0312,1,12.1538686552232,2.07838950573522
"796","20170312","Parental","E",4557,"E04",186.9692,"dabrafenib",0.0312,1,12.1538686552232,2.07838950573522
"856","20170312","Parental","E",5113,"E04",206.7036,"dabrafenib",0.0312,1,12.3199543106869,2.24447516119893
"916","20170312","Parental","E",5478,"E04",227.7819,"dabrafenib",0.0312,1,12.4194335507054,2.34395440121736
"976","20170312","Parental","E",5714,"E04",251.8453,"dabrafenib",0.0312,1,12.4802853209364,2.40480617144835
"1036","20170312","Parental","E",5587,"E04",259.7217,"dabrafenib",0.0312,1,12.447858104954,2.37237895546601
"1096","20170312","Parental","E",6224,"E04",275.8244,"dabrafenib",0.0312,1,12.6036263449862,2.52814719549818
"1156","20170312","Parental","E",6524,"E04",285.2869,"dabrafenib",0.0312,1,12.6715410667119,2.59606191722387
"1216","20170312","Parental","E",6524,"E04",286.1939,"dabrafenib",0.0312,1,12.6715410667119,2.59606191722387
"1276","20170312","Parental","E",7140,"E04",306.8336,"dabrafenib",0.0312,1,12.8017083589165,2.72622920942845
"1336","20170312","Parental","E",7734,"E04",325.9642,"dabrafenib",0.0312,1,12.9169990490828,2.84151989959479
"1396","20170312","Parental","E",7440,"E04",334.1675,"dabrafenib",0.0312,1,12.8610869059954,2.78560775650738
"1456","20170312","Parental","E",7520,"E04",354.5186,"dabrafenib",0.0312,1,12.876516946565,2.80103779707698
"17","20170312","Parental","F",1267,"F04",0,"dabrafenib",0.0312,2,10.3072008091408,0
"77","20170312","Parental","F",2061,"F04",12.7883,"dabrafenib",0.0312,2,11.0091287895393,0.701927980398446
"137","20170312","Parental","F",2178,"F04",21.6869,"dabrafenib",0.0312,2,11.0887882387169,0.781587429576097
"197","20170312","Parental","F",2301,"F04",36.5203,"dabrafenib",0.0312,2,11.1680452682241,0.86084445908328
"257","20170312","Parental","F",2363,"F04",43.1836,"dabrafenib",0.0312,2,11.2064039139738,0.899203104833038
"317","20170312","Parental","F",2786,"F04",59.6397,"dabrafenib",0.0312,2,11.4439795426013,1.13677873346044
"377","20170312","Parental","F",3140,"F04",83.8594,"dabrafenib",0.0312,2,11.616548843779,1.30934803463818
"437","20170312","Parental","F",3160,"F04",91.7883,"dabrafenib",0.0312,2,11.6257088430645,1.31850803392366
"497","20170312","Parental","F",3160,"F04",92.6942,"dabrafenib",0.0312,2,11.6257088430645,1.31850803392366
"557","20170312","Parental","F",3382,"F04",108.1861,"dabrafenib",0.0312,2,11.72366094441,1.41646013526917
"617","20170312","Parental","F",4236,"F04",156.8072,"dabrafenib",0.0312,2,12.0484868739923,1.74128606485153
"677","20170312","Parental","F",4711,"F04",180.1622,"dabrafenib",0.0312,2,12.2018176166679,1.89461680752711
"737","20170312","Parental","F",4795,"F04",186.1908,"dabrafenib",0.0312,2,12.2273150999055,1.92011429076468
"797","20170312","Parental","F",4795,"F04",186.9692,"dabrafenib",0.0312,2,12.2273150999055,1.92011429076468
"857","20170312","Parental","F",5484,"F04",206.7036,"dabrafenib",0.0312,2,12.4210128557792,2.11381204663842
"917","20170312","Parental","F",5968,"F04",227.7819,"dabrafenib",0.0312,2,12.5430318202552,2.23583101111443
"977","20170312","Parental","F",6280,"F04",251.8453,"dabrafenib",0.0312,2,12.616548843779,2.30934803463818
"1037","20170312","Parental","F",6410,"F04",259.7217,"dabrafenib",0.0312,2,12.6461086415061,2.33890783236529
"1097","20170312","Parental","F",7081,"F04",275.8244,"dabrafenib",0.0312,2,12.7897374010671,2.48253659192634
"1157","20170312","Parental","F",7287,"F04",285.2869,"dabrafenib",0.0312,2,12.831109275357,2.52390846621621
"1217","20170312","Parental","F",7287,"F04",286.1939,"dabrafenib",0.0312,2,12.831109275357,2.52390846621621
"1277","20170312","Parental","F",7758,"F04",306.8336,"dabrafenib",0.0312,2,12.9214690605314,2.6142682513906
"1337","20170312","Parental","F",8107,"F04",325.9642,"dabrafenib",0.0312,2,12.9849524277324,2.67775161859156
"1397","20170312","Parental","F",8128,"F04",334.1675,"dabrafenib",0.0312,2,12.9886846867722,2.68148387763136
"1457","20170312","Parental","F",8865,"F04",354.5186,"dabrafenib",0.0312,2,13.1139049157861,2.80670410664524
"18","20170312","Parental","G",1185,"G04",0,"dabrafenib",0.0312,3,10.2106713437856,0
"78","20170312","Parental","G",2035,"G04",12.7883,"dabrafenib",0.0312,3,10.9908130791536,0.780141735367987
"138","20170312","Parental","G",2153,"G04",21.6869,"dabrafenib",0.0312,3,11.0721326041672,0.861461260381612
"198","20170312","Parental","G",2225,"G04",36.5203,"dabrafenib",0.0312,3,11.1195896207411,0.9089182769555
"258","20170312","Parental","G",2285,"G04",43.1836,"dabrafenib",0.0312,3,11.1579784499454,0.94730710615981
"318","20170312","Parental","G",2580,"G04",59.6397,"dabrafenib",0.0312,3,11.3331553503106,1.12248400652499
"378","20170312","Parental","G",3096,"G04",83.8594,"dabrafenib",0.0312,3,11.5961897561444,1.38551841235879
"438","20170312","Parental","G",3254,"G04",91.7883,"dabrafenib",0.0312,3,11.6679985356725,1.45732719188691
"498","20170312","Parental","G",3254,"G04",92.6942,"dabrafenib",0.0312,3,11.6679985356725,1.45732719188691
"558","20170312","Parental","G",3935,"G04",108.1861,"dabrafenib",0.0312,3,11.9421479203948,1.73147657660923
"618","20170312","Parental","G",4546,"G04",156.8072,"dabrafenib",0.0312,3,12.1503819688178,1.93971062503223
"678","20170312","Parental","G",4833,"G04",180.1622,"dabrafenib",0.0312,3,12.2387032794277,2.0280319356421
"738","20170312","Parental","G",5022,"G04",186.1908,"dabrafenib",0.0312,3,12.2940463132715,2.08337496948588
"798","20170312","Parental","G",5022,"G04",186.9692,"dabrafenib",0.0312,3,12.2940463132715,2.08337496948588
"858","20170312","Parental","G",5840,"G04",206.7036,"dabrafenib",0.0312,3,12.5117526537674,2.30108130998176
"918","20170312","Parental","G",6382,"G04",227.7819,"dabrafenib",0.0312,3,12.6397928932793,2.42912154949369
"978","20170312","Parental","G",6079,"G04",251.8453,"dabrafenib",0.0312,3,12.5696183034466,2.35894695966102
"1038","20170312","Parental","G",6924,"G04",259.7217,"dabrafenib",0.0312,3,12.7573900093666,2.54671866558102
"1098","20170312","Parental","G",6911,"G04",275.8244,"dabrafenib",0.0312,3,12.7546787638225,2.54400742003691
"1158","20170312","Parental","G",7206,"G04",285.2869,"dabrafenib",0.0312,3,12.8149829364268,2.60431159264117
"1218","20170312","Parental","G",7206,"G04",286.1939,"dabrafenib",0.0312,3,12.8149829364268,2.60431159264117
"1278","20170312","Parental","G",7496,"G04",306.8336,"dabrafenib",0.0312,3,12.8719052376592,2.66123389387356
"1338","20170312","Parental","G",8115,"G04",325.9642,"dabrafenib",0.0312,3,12.9863753794353,2.77570403564971
"1398","20170312","Parental","G",8319,"G04",334.1675,"dabrafenib",0.0312,3,13.0221944017606,2.81152305797501
"1458","20170312","Parental","G",8469,"G04",354.5186,"dabrafenib",0.0312,3,13.0479759141708,2.83730457038523
"22","20170312","Parental","E",1018,"E05",0,"dabrafenib",0.0625,1,9.9915218460757,0
"82","20170312","Parental","E",1699,"E05",12.7883,"dabrafenib",0.0625,1,10.7304701371842,0.738948291108525
"142","20170312","Parental","E",1809,"E05",21.6869,"dabrafenib",0.0625,1,10.8209766926212,0.829454846545545
"202","20170312","Parental","E",1852,"E05",36.5203,"dabrafenib",0.0625,1,10.8548683832602,0.86334653718454
"262","20170312","Parental","E",1823,"E05",43.1836,"dabrafenib",0.0625,1,10.8320988460391,0.840576999963439
"322","20170312","Parental","E",2136,"E05",59.6397,"dabrafenib",0.0625,1,11.0606959316876,1.06917408561186
"382","20170312","Parental","E",2359,"E05",83.8594,"dabrafenib",0.0625,1,11.2039597032395,1.21243785716377
"442","20170312","Parental","E",2494,"E05",91.7883,"dabrafenib",0.0625,1,11.2842457498297,1.29272390375398
"502","20170312","Parental","E",2494,"E05",92.6942,"dabrafenib",0.0625,1,11.2842457498297,1.29272390375398
"562","20170312","Parental","E",2771,"E05",108.1861,"dabrafenib",0.0625,1,11.4361909954814,1.44466914940572
"622","20170312","Parental","E",3184,"E05",156.8072,"dabrafenib",0.0625,1,11.6366246205436,1.64510277446795
"682","20170312","Parental","E",3511,"E05",180.1622,"dabrafenib",0.0625,1,11.7776662808808,1.78614443480506
"742","20170312","Parental","E",3449,"E05",186.1908,"dabrafenib",0.0625,1,11.7519624134609,1.76044056738516
"802","20170312","Parental","E",3449,"E05",186.9692,"dabrafenib",0.0625,1,11.7519624134609,1.76044056738516
"862","20170312","Parental","E",3993,"E05",206.7036,"dabrafenib",0.0625,1,11.963257356633,1.97173551055735
"922","20170312","Parental","E",2817,"E05",227.7819,"dabrafenib",0.0625,1,11.4599438483749,1.46842200229923
"982","20170312","Parental","E",4052,"E05",251.8453,"dabrafenib",0.0625,1,11.9844184588011,1.99289661272544
"1042","20170312","Parental","E",4207,"E05",259.7217,"dabrafenib",0.0625,1,12.0385761027688,2.04705425669309
"1102","20170312","Parental","E",4575,"E05",275.8244,"dabrafenib",0.0625,1,12.1595560280588,2.16803418198307
"1162","20170312","Parental","E",4762,"E05",285.2869,"dabrafenib",0.0625,1,12.2173519052703,2.22583005919464
"1222","20170312","Parental","E",4762,"E05",286.1939,"dabrafenib",0.0625,1,12.2173519052703,2.22583005919464
"1282","20170312","Parental","E",5183,"E05",306.8336,"dabrafenib",0.0625,1,12.3395716783847,2.348049832309
"1342","20170312","Parental","E",4403,"E05",325.9642,"dabrafenib",0.0625,1,12.1042711289369,2.1127492828612
"1402","20170312","Parental","E",5378,"E05",334.1675,"dabrafenib",0.0625,1,12.3928540398729,2.40133219379718
"1462","20170312","Parental","E",5848,"E05",354.5186,"dabrafenib",0.0625,1,12.5137275959524,2.52220574987674
"23","20170312","Parental","F",1256,"F05",0,"dabrafenib",0.0625,2,10.2946207488916,0
"83","20170312","Parental","F",2175,"F05",12.7883,"dabrafenib",0.0625,2,11.0867996856235,0.792178936731826
"143","20170312","Parental","F",2247,"F05",21.6869,"dabrafenib",0.0625,2,11.1337844091799,0.839163660288282
"203","20170312","Parental","F",2157,"F05",36.5203,"dabrafenib",0.0625,2,11.0748104611605,0.780189712268827
"263","20170312","Parental","F",2178,"F05",43.1836,"dabrafenib",0.0625,2,11.0887882387169,0.794167489825281
"323","20170312","Parental","F",2624,"F05",59.6397,"dabrafenib",0.0625,2,11.3575520046181,1.06293125572646
"383","20170312","Parental","F",3017,"F05",83.8594,"dabrafenib",0.0625,2,11.5588989811467,1.26427823225508
"443","20170312","Parental","F",3152,"F05",91.7883,"dabrafenib",0.0625,2,11.6220518194564,1.32743107056475
"503","20170312","Parental","F",3152,"F05",92.6942,"dabrafenib",0.0625,2,11.6220518194564,1.32743107056475
"563","20170312","Parental","F",3403,"F05",108.1861,"dabrafenib",0.0625,2,11.732591435965,1.43797068707338
"623","20170312","Parental","F",3534,"F05",156.8072,"dabrafenib",0.0625,2,11.7870863245516,1.49246557565999
"683","20170312","Parental","F",3937,"F05",180.1622,"dabrafenib",0.0625,2,11.942880997159,1.64826024826741
"743","20170312","Parental","F",3959,"F05",186.1908,"dabrafenib",0.0625,2,11.9509203520301,1.65629960313847
"803","20170312","Parental","F",3959,"F05",186.9692,"dabrafenib",0.0625,2,11.9509203520301,1.65629960313847
"863","20170312","Parental","F",4745,"F05",206.7036,"dabrafenib",0.0625,2,12.2121923719085,1.91757162301685
"923","20170312","Parental","F",5056,"F05",227.7819,"dabrafenib",0.0625,2,12.3037807481771,2.00915999928548
"983","20170312","Parental","F",5107,"F05",251.8453,"dabrafenib",0.0625,2,12.3182603437124,2.02363959482079
"1043","20170312","Parental","F",4904,"F05",259.7217,"dabrafenib",0.0625,2,12.2597432636908,1.96512251479916
"1103","20170312","Parental","F",5477,"F05",275.8244,"dabrafenib",0.0625,2,12.4191701650285,2.12454941613691
"1163","20170312","Parental","F",5661,"F05",285.2869,"dabrafenib",0.0625,2,12.4668412083216,2.17222045942998
"1223","20170312","Parental","F",5661,"F05",286.1939,"dabrafenib",0.0625,2,12.4668412083216,2.17222045942998
"1283","20170312","Parental","F",5677,"F05",306.8336,"dabrafenib",0.0625,2,12.4709130262749,2.17629227738325
"1343","20170312","Parental","F",5922,"F05",325.9642,"dabrafenib",0.0625,2,12.5318687751776,2.23724802628593
"1403","20170312","Parental","F",6186,"F05",334.1675,"dabrafenib",0.0625,2,12.5947911180893,2.30017036919764
"1463","20170312","Parental","F",6107,"F05",354.5186,"dabrafenib",0.0625,2,12.5762481298433,2.28162738095163
"24","20170312","Parental","G",1240,"G05",0,"dabrafenib",0.0625,3,10.2761244052742,0
"84","20170312","Parental","G",2016,"G05",12.7883,"dabrafenib",0.0625,3,10.9772799234999,0.701155518225677
"144","20170312","Parental","G",2054,"G05",21.6869,"dabrafenib",0.0625,3,11.0042204663182,0.728096061043956
"204","20170312","Parental","G",2049,"G05",36.5203,"dabrafenib",0.0625,3,11.0007042690112,0.724579863737008
"264","20170312","Parental","G",2007,"G05",43.1836,"dabrafenib",0.0625,3,10.9708249013626,0.694700496088378
"324","20170312","Parental","G",2412,"G05",59.6397,"dabrafenib",0.0625,3,11.2360141919001,0.959889786625846
"384","20170312","Parental","G",2574,"G05",83.8594,"dabrafenib",0.0625,3,11.3297963382207,1.05367193294646
"444","20170312","Parental","G",2719,"G05",91.7883,"dabrafenib",0.0625,3,11.4088604360248,1.13273603075052
"504","20170312","Parental","G",2719,"G05",92.6942,"dabrafenib",0.0625,3,11.4088604360248,1.13273603075052
"564","20170312","Parental","G",2962,"G05",108.1861,"dabrafenib",0.0625,3,11.5323559252888,1.25623152001461
"624","20170312","Parental","G",3552,"G05",156.8072,"dabrafenib",0.0625,3,11.7944158663501,1.51829146107587
"684","20170312","Parental","G",3596,"G05",180.1622,"dabrafenib",0.0625,3,11.8121773055144,1.53605290024021
"744","20170312","Parental","G",3980,"G05",186.1908,"dabrafenib",0.0625,3,11.958552715431,1.68242831015677
"804","20170312","Parental","G",3980,"G05",186.9692,"dabrafenib",0.0625,3,11.958552715431,1.68242831015677
"864","20170312","Parental","G",4556,"G05",206.7036,"dabrafenib",0.0625,3,12.1535520317081,1.87742762643387
"924","20170312","Parental","G",4616,"G05",227.7819,"dabrafenib",0.0625,3,12.1724275086455,1.89630310337124
"984","20170312","Parental","G",3916,"G05",251.8453,"dabrafenib",0.0625,3,11.9351650496037,1.65904064432946
"1044","20170312","Parental","G",5003,"G05",259.7217,"dabrafenib",0.0625,3,12.2885777369927,2.01245333171846
"1104","20170312","Parental","G",5181,"G05",275.8244,"dabrafenib",0.0625,3,12.3390148682501,2.06289046297584
"1164","20170312","Parental","G",5753,"G05",285.2869,"dabrafenib",0.0625,3,12.4900987548842,2.21397434961
"1224","20170312","Parental","G",5753,"G05",286.1939,"dabrafenib",0.0625,3,12.4900987548842,2.21397434961
"1284","20170312","Parental","G",4666,"G05",306.8336,"dabrafenib",0.0625,3,12.1879705919842,1.91184618670996
"1344","20170312","Parental","G",6300,"G05",325.9642,"dabrafenib",0.0625,3,12.6211361132746,2.3450117080004
"1404","20170312","Parental","G",6895,"G05",334.1675,"dabrafenib",0.0625,3,12.7513348364013,2.4752104311271
"1464","20170312","Parental","G",6341,"G05",354.5186,"dabrafenib",0.0625,3,12.6304946615056,2.35437025623134
"28","20170312","Parental","E",1162,"E06",0,"dabrafenib",0.125,1,10.1823943534045,0
"88","20170312","Parental","E",1986,"E06",12.7883,"dabrafenib",0.125,1,10.9556499075284,0.773255554123844
"148","20170312","Parental","E",2023,"E06",21.6869,"dabrafenib",0.125,1,10.9822806045583,0.799886251153755
"208","20170312","Parental","E",1885,"E06",36.5203,"dabrafenib",0.125,1,10.880348808156,0.697954454751498
"268","20170312","Parental","E",1800,"E06",43.1836,"dabrafenib",0.125,1,10.813781191217,0.631386837812508
"328","20170312","Parental","E",2248,"E06",59.6397,"dabrafenib",0.125,1,11.1344263202209,0.952031966816397
"388","20170312","Parental","E",2395,"E06",83.8594,"dabrafenib",0.125,1,11.2258099406235,1.04341558721901
"448","20170312","Parental","E",2507,"E06",91.7883,"dabrafenib",0.125,1,11.2917462808339,1.10935192742941
"508","20170312","Parental","E",2507,"E06",92.6942,"dabrafenib",0.125,1,11.2917462808339,1.10935192742941
"568","20170312","Parental","E",2602,"E06",108.1861,"dabrafenib",0.125,1,11.3454052467178,1.16301089331327
"628","20170312","Parental","E",2940,"E06",156.8072,"dabrafenib",0.125,1,11.5216004397237,1.3392060863192
"688","20170312","Parental","E",2965,"E06",180.1622,"dabrafenib",0.125,1,11.5338163894334,1.35142203602884
"748","20170312","Parental","E",2694,"E06",186.1908,"dabrafenib",0.125,1,11.3955341354623,1.21313978205777
"808","20170312","Parental","E",2694,"E06",186.9692,"dabrafenib",0.125,1,11.3955341354623,1.21313978205777
"868","20170312","Parental","E",3085,"E06",206.7036,"dabrafenib",0.125,1,11.5910547740368,1.40866042063225
"928","20170312","Parental","E",3143,"E06",227.7819,"dabrafenib",0.125,1,11.6179265567988,1.43553220339422
"988","20170312","Parental","E",3276,"E06",251.8453,"dabrafenib",0.125,1,11.677719641641,1.49532528823648
"1048","20170312","Parental","E",3233,"E06",259.7217,"dabrafenib",0.125,1,11.6586577921261,1.47626343872156
"1108","20170312","Parental","E",3288,"E06",275.8244,"dabrafenib",0.125,1,11.6829945836817,1.50060023027715
"1168","20170312","Parental","E",3469,"E06",285.2869,"dabrafenib",0.125,1,11.7603041252864,1.57790977188185
"1228","20170312","Parental","E",3469,"E06",286.1939,"dabrafenib",0.125,1,11.7603041252864,1.57790977188185
"1288","20170312","Parental","E",3645,"E06",306.8336,"dabrafenib",0.125,1,11.8317030992143,1.64930874580977
"1348","20170312","Parental","E",3434,"E06",325.9642,"dabrafenib",0.125,1,11.7456743240021,1.56327997059761
"1408","20170312","Parental","E",3543,"E06",334.1675,"dabrafenib",0.125,1,11.7907557501183,1.60836139671378
"1468","20170312","Parental","E",3852,"E06",354.5186,"dabrafenib",0.125,1,11.9113919878435,1.72899763443893
"29","20170312","Parental","F",1316,"F06",0,"dabrafenib",0.125,2,10.3619437737352,0
"89","20170312","Parental","F",2283,"F06",12.7883,"dabrafenib",0.125,2,11.1567151442247,0.79477137048946
"149","20170312","Parental","F",2266,"F06",21.6869,"dabrafenib",0.125,2,11.1459321458205,0.783988372085274
"209","20170312","Parental","F",2136,"F06",36.5203,"dabrafenib",0.125,2,11.0606959316876,0.698752157952313
"269","20170312","Parental","F",2171,"F06",43.1836,"dabrafenib",0.125,2,11.0841440106151,0.722200236879903
"329","20170312","Parental","F",2496,"F06",59.6397,"dabrafenib",0.125,2,11.2854022188622,0.923458445127007
"389","20170312","Parental","F",2741,"F06",83.8594,"dabrafenib",0.125,2,11.4204866128258,1.05854283909053
"449","20170312","Parental","F",2745,"F06",91.7883,"dabrafenib",0.125,2,11.4225904338926,1.06064666015732
"509","20170312","Parental","F",2745,"F06",92.6942,"dabrafenib",0.125,2,11.4225904338926,1.06064666015732
"569","20170312","Parental","F",2962,"F06",108.1861,"dabrafenib",0.125,2,11.5323559252888,1.17041215155361
"629","20170312","Parental","F",3348,"F06",156.8072,"dabrafenib",0.125,2,11.7090838125503,1.3471400388151
"689","20170312","Parental","F",3495,"F06",180.1622,"dabrafenib",0.125,2,11.7710767402628,1.40913296652756
"749","20170312","Parental","F",3402,"F06",186.1908,"dabrafenib",0.125,2,11.7321674256634,1.37022365192814
"809","20170312","Parental","F",3402,"F06",186.9692,"dabrafenib",0.125,2,11.7321674256634,1.37022365192814
"869","20170312","Parental","F",3874,"F06",206.7036,"dabrafenib",0.125,2,11.9196082386033,1.55766446486801
"929","20170312","Parental","F",4024,"F06",227.7819,"dabrafenib",0.125,2,11.9744145898055,1.61247081607029
"989","20170312","Parental","F",3833,"F06",251.8453,"dabrafenib",0.125,2,11.9042582828005,1.54231450906528
"1049","20170312","Parental","F",4158,"F06",259.7217,"dabrafenib",0.125,2,12.0216740428584,1.65973026912313
"1109","20170312","Parental","F",4230,"F06",275.8244,"dabrafenib",0.125,2,12.0464419480073,1.68449817427207
"1169","20170312","Parental","F",4312,"F06",285.2869,"dabrafenib",0.125,2,12.0741414627525,1.71219768901726
"1229","20170312","Parental","F",4312,"F06",286.1939,"dabrafenib",0.125,2,12.0741414627525,1.71219768901726
"1289","20170312","Parental","F",4470,"F06",306.8336,"dabrafenib",0.125,2,12.1260591160707,1.76411534233544
"1349","20170312","Parental","F",4563,"F06",325.9642,"dabrafenib",0.125,2,12.1557669384457,1.79382316471041
"1409","20170312","Parental","F",4510,"F06",334.1675,"dabrafenib",0.125,2,12.1389117181427,1.7769679444075
"1469","20170312","Parental","F",4748,"F06",354.5186,"dabrafenib",0.125,2,12.2131042196419,1.85116044590666
"30","20170312","Parental","G",1361,"G06",0,"dabrafenib",0.125,3,10.410451351504,0
